WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
87.4, -3.5, 80.5, 79.32,2019-10-29 00:00:00, -3.164,44
92.3, -3.2, 79.3, 67.19,2019-10-29 01:00:00, -2.421,44
89.9, -2.4, 67.2, 73.49,2019-10-29 02:00:00, -2.49,44
89.7, -2.5, 73.5, 73.34,2019-10-29 03:00:00, -2.564,44
0.0, -2.6, 73.3, 74.65,2019-10-29 04:00:00, -3.058,44
96.9, -3.1, 74.7, 77.98,2019-10-29 05:00:00, -3.71,44
87.9, -3.7, 78.0, 82.7,2019-10-29 06:00:00, -4.064,44
102.9, -4.1, 82.7, 84.6,2019-10-29 07:00:00, -4.384,44
103.6, -4.4, 84.6, 82.4,2019-10-29 08:00:00, -4.639,44
94.7, -4.6, 82.4, 79.48,2019-10-29 09:00:00, -3.73,44
93.2, -3.7, 79.5, 62.92,2019-10-29 10:00:00, -1.985,44
93.5, -2.0, 62.9, 49.27,2019-10-29 11:00:00, -0.407,44
95.7, -0.4, 49.3, 41.68,2019-10-29 12:00:00, 1.594,44
149.5, 1.6, 41.7, 40.31,2019-10-29 13:00:00, 3.034,44
137.5, 3.0, 40.3, 38.41,2019-10-29 14:00:00, 3.958,44
216.4, 4.0, 38.4, 39.71,2019-10-29 15:00:00, 4.475,44
213.9, 4.5, 39.7, 46.19,2019-10-29 16:00:00, 2.777,44
219.4, 2.8, 46.2, 57.87,2019-10-29 17:00:00, 1.088,44
279.5, 1.1, 57.9, 70.78,2019-10-29 18:00:00, -0.792999,44
266.2, -0.8, 70.8, 78.1,2019-10-29 19:00:00, -1.936,44
282.1, -1.9, 78.1, 81.2,2019-10-29 20:00:00, -2.663,44
272.6, -2.7, 81.2, 83.9,2019-10-29 21:00:00, -3.348,44
0.0, -3.3, 83.9, 85.2,2019-10-29 22:00:00, -3.97,44
92.6, -4.0, 85.2, 87.0,2019-10-29 23:00:00, -4.725,44
102.2, -4.7, 87.0, 87.6,2019-10-30 00:00:00, -5.0,44
91.1, -5.0, 87.6, 87.9,2019-10-30 01:00:00, -4.95,44
0.0, -4.9, 87.9, 87.1,2019-10-30 02:00:00, -4.402,44
322.1, -4.4, 87.1, 88.4,2019-10-30 03:00:00, -4.641,44
108.7, -4.6, 88.4, 88.5,2019-10-30 04:00:00, -4.276,44
263.5, -4.3, 88.5, 88.3,2019-10-30 05:00:00, -3.565,44
299.8, -3.6, 88.3, 88.2,2019-10-30 06:00:00, -2.932,44
274.5, -2.9, 88.2, 88.0,2019-10-30 07:00:00, -2.756,44
272.7, -2.8, 88.0, 89.5,2019-10-30 08:00:00, -3.589,44
119.1, -3.6, 89.5, 88.6,2019-10-30 09:00:00, -3.106,44
81.8, -3.1, 88.6, 81.1,2019-10-30 10:00:00, -0.656,44
99.5, -0.7, 81.1, 69.47,2019-10-30 11:00:00, 2.026,44
135.3, 2.0, 69.5, 65.62,2019-10-30 12:00:00, 3.405,44
241.5, 3.4, 65.6, 61.21,2019-10-30 13:00:00, 5.578,44
266.6, 5.6, 61.2, 56.23,2019-10-30 14:00:00, 7.451,44
