snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
891.0, None, None,2018-02-26 00:00:00, -7.0, None, None,9
891.0, None, None,2018-02-26 01:00:00, -7.1, None, None,9
891.0, None, None,2018-02-26 02:00:00, -7.6, None, None,9
891.0, None, None,2018-02-26 03:00:00, -7.8, None, None,9
892.0, None, None,2018-02-26 04:00:00, -7.6, None, None,9
893.0, None, None,2018-02-26 05:00:00, -7.4, None, None,9
894.0, None, None,2018-02-26 06:00:00, -7.3, None, None,9
897.0, None, None,2018-02-26 07:00:00, -7.4, None, None,9
902.0, None, None,2018-02-26 08:00:00, -7.3, None, None,9
903.0, None, None,2018-02-26 09:00:00, -7.6, None, None,9
903.0, None, None,2018-02-26 10:00:00, -7.9, None, None,9
904.0, None, None,2018-02-26 11:00:00, -8.2, None, None,9
904.0, None, None,2018-02-26 12:00:00, -8.4, None, None,9
905.0, None, None,2018-02-26 13:00:00, -8.0, None, None,9
905.0, None, None,2018-02-26 14:00:00, -8.1, None, None,9
906.0, None, None,2018-02-26 15:00:00, -8.1, None, None,9
907.0, 481.0, None,2018-02-26 16:00:00, -7.6, None, None,9
907.0, None, None,2018-02-26 17:00:00, -7.0, None, None,9
907.0, None, None,2018-02-26 18:00:00, -6.1, None, None,9
907.0, None, None,2018-02-26 19:00:00, -5.6, None, None,9
908.0, None, None,2018-02-26 20:00:00, -5.6, None, None,9
908.0, None, None,2018-02-26 21:00:00, -6.5, None, None,9
908.0, None, None,2018-02-26 22:00:00, -6.6, None, None,9
908.0, None, None,2018-02-26 23:00:00, -7.2, None, None,9
908.0, None, None,2018-02-27 00:00:00, -6.9, None, None,9
908.0, None, None,2018-02-27 01:00:00, -7.0, None, None,9
908.0, None, None,2018-02-27 02:00:00, -7.6, None, None,9
908.0, None, None,2018-02-27 03:00:00, -7.8, None, None,9
908.0, None, None,2018-02-27 04:00:00, -7.8, None, None,9
908.0, None, None,2018-02-27 05:00:00, -7.7, None, None,9
908.0, None, None,2018-02-27 06:00:00, -7.6, None, None,9
908.0, None, None,2018-02-27 07:00:00, -7.2, None, None,9
908.0, None, None,2018-02-27 08:00:00, -6.9, None, None,9
908.0, None, None,2018-02-27 09:00:00, -6.6, None, None,9
909.0, None, None,2018-02-27 10:00:00, -6.3, None, None,9
909.0, None, None,2018-02-27 11:00:00, -6.3, None, None,9
909.0, None, None,2018-02-27 12:00:00, -6.1, None, None,9
909.0, None, None,2018-02-27 13:00:00, -5.8, None, None,9
910.0, None, None,2018-02-27 14:00:00, -5.5, None, None,9
910.0, None, None,2018-02-27 15:00:00, -5.2, None, None,9
910.0, 478.0, None,2018-02-27 16:00:00, -4.8, None, None,9
910.0, None, None,2018-02-27 17:00:00, -4.3, None, None,9
910.0, None, None,2018-02-27 18:00:00, -3.6, None, None,9
911.0, None, None,2018-02-27 19:00:00, -3.2, None, None,9
911.0, None, None,2018-02-27 20:00:00, -2.2, None, None,9
911.0, None, None,2018-02-27 21:00:00, -3.3, None, None,9
913.0, None, None,2018-02-27 22:00:00, -2.8, None, None,9
914.0, None, None,2018-02-27 23:00:00, -3.7, None, None,9
916.0, None, None,2018-02-28 00:00:00, -4.6, None, None,9
916.0, None, None,2018-02-28 01:00:00, -5.4, None, None,9
916.0, None, None,2018-02-28 02:00:00, -5.8, None, None,9
916.0, None, None,2018-02-28 03:00:00, -5.7, None, None,9
916.0, None, None,2018-02-28 04:00:00, -5.7, None, None,9
916.0, None, None,2018-02-28 05:00:00, -5.7, None, None,9
916.0, None, None,2018-02-28 06:00:00, -5.7, None, None,9
916.0, None, None,2018-02-28 07:00:00, -5.8, None, None,9
916.0, None, None,2018-02-28 08:00:00, -6.1, None, None,9
916.0, None, None,2018-02-28 09:00:00, -6.2, None, None,9
916.0, None, None,2018-02-28 10:00:00, -6.0, None, None,9
916.0, None, None,2018-02-28 11:00:00, -5.9, None, None,9
916.0, None, None,2018-02-28 12:00:00, -5.8, None, None,9
916.0, None, None,2018-02-28 13:00:00, -5.8, None, None,9
916.0, None, None,2018-02-28 14:00:00, -5.9, None, None,9
916.0, None, None,2018-02-28 15:00:00, -5.9, None, None,9
917.0, 475.0, None,2018-02-28 16:00:00, -5.8, None, None,9
917.0, None, None,2018-02-28 17:00:00, -4.9, None, None,9
917.0, None, None,2018-02-28 18:00:00, -3.8, None, None,9
917.0, None, None,2018-02-28 19:00:00, -3.7, None, None,9
917.0, None, None,2018-02-28 20:00:00, -2.6, None, None,9
917.0, None, None,2018-02-28 21:00:00, -2.6, None, None,9
917.0, None, None,2018-02-28 22:00:00, -2.3, None, None,9
917.0, None, None,2018-02-28 23:00:00, -2.5, None, None,9
917.0, None, None,2018-03-01 00:00:00, -2.5, None, None,9
918.0, None, None,2018-03-01 01:00:00, -2.8, None, None,9
918.0, None, None,2018-03-01 02:00:00, -3.0, None, None,9
918.0, None, None,2018-03-01 03:00:00, -3.2, None, None,9
918.0, None, None,2018-03-01 04:00:00, -3.5, None, None,9
918.0, None, None,2018-03-01 05:00:00, -3.6, None, None,9
919.0, None, None,2018-03-01 06:00:00, -3.4, None, None,9
919.0, None, None,2018-03-01 07:00:00, -3.0, None, None,9
919.0, None, None,2018-03-01 08:00:00, -2.7, None, None,9
919.0, None, None,2018-03-01 09:00:00, -2.4, None, None,9
919.0, None, None,2018-03-01 10:00:00, -2.3, None, None,9
919.0, None, None,2018-03-01 11:00:00, -2.6, None, None,9
920.0, None, None,2018-03-01 12:00:00, -2.9, None, None,9
920.0, None, None,2018-03-01 13:00:00, -3.8, None, None,9
925.0, None, None,2018-03-01 14:00:00, -5.0, None, None,9
927.0, None, None,2018-03-01 15:00:00, -5.3, None, None,9
927.0, 475.0, None,2018-03-01 16:00:00, -5.1, None, None,9
928.0, None, None,2018-03-01 17:00:00, -4.2, None, None,9
928.0, None, None,2018-03-01 18:00:00, -3.3, None, None,9
928.0, None, None,2018-03-01 19:00:00, -3.4, None, None,9
929.0, None, None,2018-03-01 20:00:00, -2.5, None, None,9
929.0, None, None,2018-03-01 21:00:00, -2.6, None, None,9
930.0, None, None,2018-03-01 22:00:00, -2.4, None, None,9
931.0, None, None,2018-03-01 23:00:00, -2.1, None, None,9
931.0, None, None,2018-03-02 00:00:00, -2.5, None, None,9
931.0, None, None,2018-03-02 01:00:00, -2.1, None, None,9
931.0, None, None,2018-03-02 02:00:00, -3.5, None, None,9
