BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, -7.6, 0.786, 80.3, 80.3,2017-11-12 00:00:00, -7.631,46
None, -7.8, 1.234, 78.3, 78.25,2017-11-12 01:00:00, -7.771,46
None, -7.8, 1.683, 76.7, 76.73,2017-11-12 02:00:00, -7.812,46
None, -8.0, 2.925, 76.3, 76.31,2017-11-12 03:00:00, -8.01,46
None, -8.0, 2.292, 76.2, 76.18,2017-11-12 04:00:00, -8.03,46
None, -8.1, 2.549, 76.6, 76.58,2017-11-12 05:00:00, -8.07,46
None, -7.9, 1.95, 77.6, 77.56,2017-11-12 06:00:00, -7.899,46
None, -7.9, 1.813, 80.3, 80.3,2017-11-12 07:00:00, -7.903,46
None, -7.8, 2.246, 82.7, 82.7,2017-11-12 08:00:00, -7.756,46
None, -7.8, 3.292, 81.2, 81.2,2017-11-12 09:00:00, -7.801,46
None, -7.8, 3.133, 79.7, 79.68,2017-11-12 10:00:00, -7.822,46
None, -7.7, 2.61, 79.6, 79.6,2017-11-12 11:00:00, -7.739,46
None, -7.6, 2.49, 79.1, 79.11,2017-11-12 12:00:00, -7.61,46
None, -7.5, 2.313, 78.0, 78.03,2017-11-12 13:00:00, -7.456,46
None, -7.3, 2.232, 79.5, 79.51,2017-11-12 14:00:00, -7.285,46
None, -7.5, 2.604, 79.7, 79.74,2017-11-12 15:00:00, -7.498,46
None, -7.8, 2.832, 78.4, 78.41,2017-11-12 16:00:00, -7.755,46
None, -9.6, 2.699, 81.1, 81.1,2017-11-12 17:00:00, -9.64,46
None, -10.2, 2.703, 82.9, 82.9,2017-11-12 18:00:00, -10.2,46
None, -10.3, 1.68, 82.1, 82.1,2017-11-12 19:00:00, -10.26,46
None, -9.4, 1.734, 80.8, 80.8,2017-11-12 20:00:00, -9.42,46
None, -9.1, 1.203, 79.6, 79.6,2017-11-12 21:00:00, -9.1,46
None, -8.9, 1.244, 80.6, 80.6,2017-11-12 22:00:00, -8.95,46
None, -8.8, 0.977, 79.6, 79.6,2017-11-12 23:00:00, -8.75,46
None, -8.4, 1.067, 78.8, 78.79,2017-11-13 00:00:00, -8.44,46
None, -8.5, 1.108, 79.3, 79.28,2017-11-13 01:00:00, -8.48,46
None, -8.7, 1.625, 80.3, 80.3,2017-11-13 02:00:00, -8.68,46
None, -8.9, 1.64, 79.7, 79.65,2017-11-13 03:00:00, -8.85,46
None, -9.1, 2.464, 79.3, 79.32,2017-11-13 04:00:00, -9.07,46
None, -9.3, 2.602, 80.0, 79.95,2017-11-13 05:00:00, -9.33,46
