TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
1.4, 2.048, 88.8,88.8,2017-11-12 00:00:00,1.387,46
1.4, 1.636, 88.9,88.9,2017-11-12 01:00:00,1.418,46
0.9, 1.821, 91.0,91.0,2017-11-12 02:00:00,0.867999,46
0.6, 1.539, 93.7,93.7,2017-11-12 03:00:00,0.629998,46
0.5, 1.057, 94.2,94.2,2017-11-12 04:00:00,0.481999,46
1.4, 2.309, 90.1,90.1,2017-11-12 05:00:00,1.448,46
0.6, 1.169, 96.5,96.5,2017-11-12 06:00:00,0.626999,46
1.5, 2.076, 91.5,91.5,2017-11-12 07:00:00,1.517,46
1.7, 1.93, 90.9,90.9,2017-11-12 08:00:00,1.736,46
2.3, 1.959, 89.7,89.7,2017-11-12 09:00:00,2.298,46
2.9, 1.73, 87.3,87.3,2017-11-12 10:00:00,2.868,46
3.0, 2.228, 86.1,86.1,2017-11-12 11:00:00,2.972,46
2.7, 2.369, 85.8,85.8,2017-11-12 12:00:00,2.714,46
3.2, 2.573, 84.1,84.1,2017-11-12 13:00:00,3.151,46
3.8, 1.513, 81.4,81.4,2017-11-12 14:00:00,3.782,46
4.2, 1.841, 81.8,81.8,2017-11-12 15:00:00,4.2,46
3.7, 2.594, 84.7,84.7,2017-11-12 16:00:00,3.714,46
3.6, 2.308, 84.7,84.7,2017-11-12 17:00:00,3.636,46
3.2, 1.543, 86.8,86.8,2017-11-12 18:00:00,3.203,46
3.6, 1.191, 84.8,84.8,2017-11-12 19:00:00,3.623,46
3.3, 1.004, 87.3,87.3,2017-11-12 20:00:00,3.266,46
2.5, 0.901, 92.8,92.8,2017-11-12 21:00:00,2.525,46
2.6, 1.436, 93.2,93.2,2017-11-12 22:00:00,2.572,46
2.7, 1.407, 94.1,94.1,2017-11-12 23:00:00,2.682,46
2.5, 1.084, 96.0,96.0,2017-11-13 00:00:00,2.462,46
2.2, 0.771, 98.1,98.1,2017-11-13 01:00:00,2.183,46
4.2, 3.197, 83.5,83.5,2017-11-13 02:00:00,4.239,46
3.3, 1.084, 88.8,88.8,2017-11-13 03:00:00,3.277,46
3.2, 1.04, 89.7,89.7,2017-11-13 04:00:00,3.229,46
3.6, 1.518, 87.1,87.1,2017-11-13 05:00:00,3.568,46
3.8, 1.884, 85.1,85.1,2017-11-13 06:00:00,3.794,46
5.0, 5.707, 81.4,81.4,2017-11-13 07:00:00,4.991,46
4.3, 5.164, 83.5,83.5,2017-11-13 08:00:00,4.321,46
4.4, 5.067, 80.6,80.6,2017-11-13 09:00:00,4.417,46
5.0, 2.606, 76.2,76.19,2017-11-13 10:00:00,5.045,46
5.6, 3.428, 72.1,72.05,2017-11-13 11:00:00,5.647,46
6.2, 3.668, 67.7,67.65,2017-11-13 12:00:00,6.204,46
5.4, 2.92, 65.2,65.16,2017-11-13 13:00:00,5.373,46
5.9, 3.293, 59.4,59.39,2017-11-13 14:00:00,5.923,46
6.2, 2.757, 54.4,54.4,2017-11-13 15:00:00,6.164,46
5.3, 3.483, 56.0,56.04,2017-11-13 16:00:00,5.265,46
4.7, 2.852, 58.0,58.03,2017-11-13 17:00:00,4.735,46
4.0, 2.186, 64.6,64.57,2017-11-13 18:00:00,4.005,46
4.0, 2.99, 70.5,70.5,2017-11-13 19:00:00,3.978,46
