pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
343.0, 785.0, None, None,2020-06-03 00:00:00,3.0, None, None,23
344.0, 784.0, None, None,2020-06-03 01:00:00,2.1, None, None,23
346.0, 784.0, None, None,2020-06-03 02:00:00,1.1, None, None,23
347.0, 784.0, None, None,2020-06-03 03:00:00,0.5, None, None,23
347.0, 782.0, None, None,2020-06-03 04:00:00,0.1, None, None,23
348.0, 781.0, None, None,2020-06-03 05:00:00,-0.3, None, None,23
349.0, 781.0, None, None,2020-06-03 06:00:00,-0.7, None, None,23
349.0, 781.0, None, None,2020-06-03 07:00:00,-1.3, None, None,23
349.0, 779.0, None, None,2020-06-03 08:00:00,-1.2, None, None,23
349.0, 778.0, None, None,2020-06-03 09:00:00,-1.4, None, None,23
349.0, 778.0, None, None,2020-06-03 10:00:00,-1.8, None, None,23
350.0, 778.0, None, None,2020-06-03 11:00:00,-2.3, None, None,23
350.0, 777.0, None, None,2020-06-03 12:00:00,-2.7, None, None,23
350.0, 777.0, None, None,2020-06-03 13:00:00,-2.4, None, None,23
350.0, 776.0, None, None,2020-06-03 14:00:00,-2.4, None, None,23
350.0, 776.0, None, None,2020-06-03 15:00:00,-1.5, None, None,23
350.0, 776.0, None, None,2020-06-03 16:00:00,0.1, None, None,23
350.0, 775.0, None, None,2020-06-03 17:00:00,0.2, None, None,23
350.0, 775.0, None, None,2020-06-03 18:00:00,1.4, None, None,23
350.0, 775.0, None, None,2020-06-03 19:00:00,1.8, None, None,23
350.0, 775.0, None, None,2020-06-03 20:00:00,3.1, None, None,23
350.0, 774.0, None, None,2020-06-03 21:00:00,1.3, None, None,23
350.0, 774.0, None, None,2020-06-03 22:00:00,2.9, None, None,23
350.0, 774.0, None, None,2020-06-03 23:00:00,2.7, None, None,23
350.0, 773.0, None, None,2020-06-04 00:00:00,0.7, None, None,23
350.0, 773.0, None, None,2020-06-04 01:00:00,2.5, None, None,23
350.0, 773.0, None, None,2020-06-04 02:00:00,3.0, None, None,23
350.0, 772.0, None, None,2020-06-04 03:00:00,0.9, None, None,23
350.0, 772.0, None, None,2020-06-04 04:00:00,-0.5, None, None,23
350.0, 772.0, None, None,2020-06-04 05:00:00,-1.6, None, None,23
350.0, 772.0, None, None,2020-06-04 06:00:00,-1.0, None, None,23
350.0, 773.0, None, None,2020-06-04 07:00:00,-1.8, None, None,23
350.0, 773.0, None, None,2020-06-04 08:00:00,-1.2, None, None,23
350.0, 773.0, None, None,2020-06-04 09:00:00,-1.1, None, None,23
350.0, 773.0, None, None,2020-06-04 10:00:00,-1.0, None, None,23
350.0, 773.0, None, None,2020-06-04 11:00:00,-1.2, None, None,23
350.0, 774.0, None, None,2020-06-04 12:00:00,-1.1, None, None,23
350.0, 774.0, None, None,2020-06-04 13:00:00,0.1, None, None,23
350.0, 775.0, None, None,2020-06-04 14:00:00,3.0, None, None,23
350.0, 773.0, None, None,2020-06-04 15:00:00,3.9, None, None,23
350.0, 773.0, None, None,2020-06-04 16:00:00,3.3, None, None,23
350.0, 773.0, None, None,2020-06-04 17:00:00,6.8, None, None,23
350.0, 773.0, None, None,2020-06-04 18:00:00,5.4, None, None,23
350.0, 773.0, None, None,2020-06-04 19:00:00,6.0, None, None,23
350.0, 773.0, None, None,2020-06-04 20:00:00,6.5, None, None,23
350.0, 771.0, None, None,2020-06-04 21:00:00,6.4, None, None,23
350.0, 770.0, None, None,2020-06-04 22:00:00,7.5, None, None,23
350.0, 769.0, None, None,2020-06-04 23:00:00,3.5, None, None,23
350.0, 767.0, None, None,2020-06-05 00:00:00,3.0, None, None,23
350.0, 766.0, None, None,2020-06-05 01:00:00,3.3, None, None,23
350.0, 765.0, None, None,2020-06-05 02:00:00,1.1, None, None,23
350.0, 764.0, None, None,2020-06-05 03:00:00,0.9, None, None,23
350.0, 763.0, None, None,2020-06-05 04:00:00,0.3, None, None,23
351.0, 762.0, None, None,2020-06-05 05:00:00,-0.1, None, None,23
350.0, 762.0, None, None,2020-06-05 06:00:00,-0.5, None, None,23
351.0, 762.0, None, None,2020-06-05 07:00:00,-0.2, None, None,23
351.0, 763.0, None, None,2020-06-05 08:00:00,-1.3, None, None,23
350.0, 763.0, None, None,2020-06-05 09:00:00,-1.2, None, None,23
351.0, 764.0, None, None,2020-06-05 10:00:00,-1.1, None, None,23
351.0, 764.0, None, None,2020-06-05 11:00:00,-1.3, None, None,23
351.0, 765.0, None, None,2020-06-05 12:00:00,-1.1, None, None,23
350.0, 765.0, None, None,2020-06-05 13:00:00,0.0, None, None,23
351.0, 764.0, None, None,2020-06-05 14:00:00,1.2, None, None,23
350.0, 763.0, None, None,2020-06-05 15:00:00,2.1, None, None,23
350.0, 763.0, None, None,2020-06-05 16:00:00,3.5, None, None,23
350.0, 763.0, None, None,2020-06-05 17:00:00,3.9, None, None,23
350.0, 763.0, None, None,2020-06-05 18:00:00,5.0, None, None,23
350.0, 763.0, None, None,2020-06-05 19:00:00,5.5, None, None,23
350.0, 762.0, None, None,2020-06-05 20:00:00,7.5, None, None,23
350.0, 762.0, None, None,2020-06-05 21:00:00,7.1, None, None,23
351.0, 760.0, None, None,2020-06-05 22:00:00,7.9, None, None,23
351.0, 759.0, None, None,2020-06-05 23:00:00,8.1, None, None,23
350.0, 758.0, None, None,2020-06-06 00:00:00,7.5, None, None,23
351.0, 757.0, None, None,2020-06-06 01:00:00,6.0, None, None,23
351.0, 757.0, None, None,2020-06-06 02:00:00,3.8, None, None,23
351.0, 756.0, None, None,2020-06-06 03:00:00,3.8, None, None,23
351.0, 754.0, None, None,2020-06-06 04:00:00,3.6, None, None,23
351.0, 752.0, None, None,2020-06-06 05:00:00,3.3, None, None,23
351.0, 751.0, None, None,2020-06-06 06:00:00,2.6, None, None,23
351.0, 751.0, None, None,2020-06-06 07:00:00,2.6, None, None,23
351.0, 751.0, None, None,2020-06-06 08:00:00,2.4, None, None,23
352.0, 750.0, None, None,2020-06-06 09:00:00,2.3, None, None,23
352.0, 749.0, None, None,2020-06-06 10:00:00,2.0, None, None,23
352.0, 748.0, None, None,2020-06-06 11:00:00,2.1, None, None,23
352.0, 748.0, None, None,2020-06-06 12:00:00,2.1, None, None,23
353.0, 747.0, None, None,2020-06-06 13:00:00,2.2, None, None,23
353.0, 746.0, None, None,2020-06-06 14:00:00,2.8, None, None,23
353.0, 745.0, None, None,2020-06-06 15:00:00,4.3, None, None,23
353.0, 744.0, None, None,2020-06-06 16:00:00,3.6, None, None,23
353.0, 744.0, None, None,2020-06-06 17:00:00,3.6, None, None,23
353.0, 743.0, None, None,2020-06-06 18:00:00,8.1, None, None,23
353.0, 743.0, None, None,2020-06-06 19:00:00,7.8, None, None,23
353.0, 742.0, None, None,2020-06-06 20:00:00,7.7, None, None,23
353.0, 740.0, None, None,2020-06-06 21:00:00,9.1, None, None,23
353.0, 739.0, None, None,2020-06-06 22:00:00,8.1, None, None,23
353.0, 737.0, None, None,2020-06-06 23:00:00,7.5, None, None,23
353.0, 735.0, None, None,2020-06-07 00:00:00,6.4, None, None,23
353.0, 733.0, None, None,2020-06-07 01:00:00,5.2, None, None,23
353.0, 731.0, None, None,2020-06-07 02:00:00,5.1, None, None,23
354.0, 728.0, None, None,2020-06-07 03:00:00,3.2, None, None,23
353.0, 728.0, None, None,2020-06-07 04:00:00,2.6, None, None,23
353.0, 727.0, None, None,2020-06-07 05:00:00,2.3, None, None,23
353.0, 727.0, None, None,2020-06-07 06:00:00,1.4, None, None,23
353.0, 727.0, None, None,2020-06-07 07:00:00,1.4, None, None,23
353.0, 726.0, None, None,2020-06-07 08:00:00,1.6, None, None,23
353.0, 725.0, None, None,2020-06-07 09:00:00,1.6, None, None,23
353.0, 725.0, None, None,2020-06-07 10:00:00,1.6, None, None,23
353.0, 725.0, None, None,2020-06-07 11:00:00,1.6, None, None,23
353.0, 724.0, None, None,2020-06-07 12:00:00,1.1, None, None,23
353.0, 724.0, None, None,2020-06-07 13:00:00,1.4, None, None,23
353.0, 724.0, None, None,2020-06-07 14:00:00,1.5, None, None,23
354.0, 723.0, None, None,2020-06-07 15:00:00,0.6, None, None,23
354.0, 722.0, None, None,2020-06-07 16:00:00,0.8, None, None,23
355.0, 722.0, None, None,2020-06-07 17:00:00,1.1, None, None,23
355.0, 722.0, None, None,2020-06-07 18:00:00,1.7, None, None,23
356.0, 721.0, None, None,2020-06-07 19:00:00,3.4, None, None,23
356.0, 720.0, None, None,2020-06-07 20:00:00,3.2, None, None,23
356.0, 719.0, None, None,2020-06-07 21:00:00,3.3, None, None,23
356.0, 718.0, None, None,2020-06-07 22:00:00,2.7, None, None,23
357.0, 717.0, None, None,2020-06-07 23:00:00,2.8, None, None,23
357.0, 716.0, None, None,2020-06-08 00:00:00,3.1, None, None,23
357.0, 715.0, None, None,2020-06-08 01:00:00,3.4, None, None,23
356.0, 713.0, None, None,2020-06-08 02:00:00,3.1, None, None,23
357.0, 713.0, None, None,2020-06-08 03:00:00,2.6, None, None,23
357.0, 713.0, None, None,2020-06-08 04:00:00,2.1, None, None,23
357.0, 713.0, None, None,2020-06-08 05:00:00,1.2, None, None,23
357.0, 712.0, None, None,2020-06-08 06:00:00,1.1, None, None,23
357.0, 712.0, None, None,2020-06-08 07:00:00,1.4, None, None,23
357.0, 712.0, None, None,2020-06-08 08:00:00,1.0, None, None,23
357.0, 712.0, None, None,2020-06-08 09:00:00,1.2, None, None,23
357.0, 713.0, None, None,2020-06-08 10:00:00,1.0, None, None,23
357.0, 713.0, None, None,2020-06-08 11:00:00,0.9, None, None,23
357.0, 713.0, None, None,2020-06-08 12:00:00,0.6, None, None,23
357.0, 713.0, None, None,2020-06-08 13:00:00,0.8, None, None,23
357.0, 713.0, None, None,2020-06-08 14:00:00,1.3, None, None,23
357.0, 713.0, None, None,2020-06-08 15:00:00,1.4, None, None,23
357.0, 712.0, None, None,2020-06-08 16:00:00,2.9, None, None,23
357.0, 712.0, None, None,2020-06-08 17:00:00,4.6, None, None,23
357.0, 712.0, None, None,2020-06-08 18:00:00,0.6, None, None,23
357.0, 711.0, None, None,2020-06-08 19:00:00,3.2, None, None,23
357.0, 709.0, None, None,2020-06-08 20:00:00,4.4, None, None,23
357.0, 708.0, None, None,2020-06-08 21:00:00,3.5, None, None,23
358.0, 707.0, None, None,2020-06-08 22:00:00,1.0, None, None,23
358.0, 707.0, None, None,2020-06-08 23:00:00,3.0, None, None,23
359.0, 706.0, None, None,2020-06-09 00:00:00,0.8, None, None,23
