pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,8.83,68.12, None, None, None, None, None, None, None, None, None,3.0,885.0, None, None, None,2018-07-16 00:00:00, None, None, None,29
None,7.55,71.13, None, None, None, None, None, None, None, None, None,3.0,885.0, None, None, None,2018-07-16 01:00:00, None, None, None,29
None,6.927,71.73, None, None, None, None, None, None, None, None, None,2.0,885.0, None, None, None,2018-07-16 02:00:00, None, None, None,29
None,6.002,74.0, None, None, None, None, None, None, None, None, None,2.0,885.0, None, None, None,2018-07-16 03:00:00, None, None, None,29
None,5.462,78.64, None, None, None, None, None, None, None, None, None,2.0,885.0, None, None, None,2018-07-16 04:00:00, None, None, None,29
None,5.186,79.06, None, None, None, None, None, None, None, None, None,2.0,886.0, None, None, None,2018-07-16 05:00:00, None, None, None,29
None,5.91,83.8, None, None, None, None, None, None, None, None, None,3.0,886.0, None, None, None,2018-07-16 06:00:00, None, None, None,29
None,10.82,63.72, None, None, None, None, None, None, None, None, None,4.0,886.0, None, None, None,2018-07-16 07:00:00, None, None, None,29
None,15.78,45.57, None, None, None, None, None, None, None, None, None,3.0,886.0, None, None, None,2018-07-16 08:00:00, None, None, None,29
None,21.02,30.2, None, None, None, None, None, None, None, None, None,2.0,886.0, None, None, None,2018-07-16 09:00:00, None, None, None,29
None,23.28,21.8, None, None, None, None, None, None, None, None, None,0.0,885.0, None, None, None,2018-07-16 10:00:00, None, None, None,29
None,25.98,21.41, None, None, None, None, None, None, None, None, None,2.0,884.0, None, None, None,2018-07-16 11:00:00, None, None, None,29
None,27.4,18.53, None, None, None, None, None, None, None, None, None,2.0,884.0, None, None, None,2018-07-16 12:00:00, None, None, None,29
