AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
-4.1, 27.7, -4.1, 72.1,2022-10-29 00:00:00, None, -1.9,44
-4.1, None, None, 72.0,2022-10-29 00:15:00, None, None,44
-4.1, None, None, 72.1,2022-10-29 00:30:00, None, None,44
-4.1, None, None, 72.2,2022-10-29 00:45:00, None, None,44
-4.1, None, None, 72.3,2022-10-29 01:00:00, None, None,44
-4.1, None, None, 72.8,2022-10-29 01:15:00, None, None,44
-4.0, None, None, 73.0,2022-10-29 01:30:00, None, None,44
-4.0, None, None, 73.2,2022-10-29 01:45:00, None, None,44
-4.0, None, None, 73.6,2022-10-29 02:00:00, None, None,44
-4.0, None, None, 73.9,2022-10-29 02:15:00, None, None,44
-4.0, None, None, 74.6,2022-10-29 02:30:00, None, None,44
-4.0, None, None, 74.9,2022-10-29 02:45:00, None, None,44
-4.0, None, None, 75.5,2022-10-29 03:00:00, None, None,44
-4.0, None, None, 76.6,2022-10-29 03:15:00, None, None,44
-3.9, None, None, 77.3,2022-10-29 03:30:00, None, None,44
-3.9, None, None, 78.6,2022-10-29 03:45:00, None, None,44
-3.9, None, None, 79.2,2022-10-29 04:00:00, None, None,44
-3.9, None, None, 79.9,2022-10-29 04:15:00, None, None,44
-3.9, None, None, 80.6,2022-10-29 04:30:00, None, None,44
-3.8, None, None, 81.2,2022-10-29 04:45:00, None, None,44
-3.8, None, None, 81.8,2022-10-29 05:00:00, None, None,44
-3.8, None, None, 82.5,2022-10-29 05:15:00, None, None,44
-3.7, None, None, 83.0,2022-10-29 05:30:00, None, None,44
-3.7, None, None, 83.7,2022-10-29 05:45:00, None, None,44
-3.7, None, None, 84.1,2022-10-29 06:00:00, None, None,44
-3.8, None, None, 84.5,2022-10-29 06:15:00, None, None,44
-3.8, None, None, 84.9,2022-10-29 06:30:00, None, None,44
-3.7, None, None, 85.3,2022-10-29 06:45:00, None, None,44
-3.7, None, None, 85.5,2022-10-29 07:00:00, None, None,44
-3.6, None, None, 85.7,2022-10-29 07:15:00, None, None,44
-3.6, None, None, 85.9,2022-10-29 07:30:00, None, None,44
-3.6, None, None, 86.1,2022-10-29 07:45:00, None, None,44
-3.5, None, None, 86.3,2022-10-29 08:00:00, None, None,44
-3.4, None, None, 86.4,2022-10-29 08:15:00, None, None,44
-3.3, None, None, 86.4,2022-10-29 08:30:00, None, None,44
-3.3, None, None, 86.6,2022-10-29 08:45:00, None, None,44
-3.2, None, None, 87.3,2022-10-29 09:00:00, None, None,44
-3.2, None, None, 87.4,2022-10-29 09:15:00, None, None,44
-3.0, None, None, 87.9,2022-10-29 09:30:00, None, None,44
-2.9, None, None, 88.1,2022-10-29 09:45:00, None, None,44
-2.9, None, None, 88.4,2022-10-29 10:00:00, None, None,44
-2.8, None, None, 88.7,2022-10-29 10:15:00, None, None,44
-2.8, None, None, 89.1,2022-10-29 10:30:00, None, None,44
-2.7, None, None, 89.5,2022-10-29 10:45:00, None, None,44
-2.6, None, None, 90.1,2022-10-29 11:00:00, None, None,44
-2.4, None, None, 90.1,2022-10-29 11:15:00, None, None,44
-2.4, None, None, 90.3,2022-10-29 11:30:00, None, None,44
-2.3, None, None, 90.4,2022-10-29 11:45:00, None, None,44
-2.3, None, None, 90.3,2022-10-29 12:00:00, None, None,44
-2.2, None, None, 90.3,2022-10-29 12:15:00, None, None,44
-2.4, None, None, 90.6,2022-10-29 12:30:00, None, None,44
-2.3, None, None, 90.7,2022-10-29 12:45:00, None, None,44
-2.2, None, None, 91.0,2022-10-29 13:00:00, None, None,44
-2.1, None, None, 91.1,2022-10-29 13:15:00, None, None,44
-2.1, None, None, 91.1,2022-10-29 13:30:00, None, None,44
-2.1, None, None, 91.4,2022-10-29 13:45:00, None, None,44
-2.0, None, None, 91.8,2022-10-29 14:00:00, None, None,44
-1.9, None, None, 92.0,2022-10-29 14:15:00, None, None,44
-1.9, None, None, 92.2,2022-10-29 14:30:00, None, None,44
-2.2, None, None, 92.4,2022-10-29 14:45:00, None, None,44
-2.3, None, None, 92.4,2022-10-29 15:00:00, None, None,44
-2.4, None, None, 92.5,2022-10-29 15:15:00, None, None,44
-2.5, None, None, 92.7,2022-10-29 15:30:00, None, None,44
-2.6, None, None, 92.8,2022-10-29 15:45:00, None, None,44
-2.6, None, None, 92.7,2022-10-29 16:00:00, None, None,44
-2.6, None, None, 92.7,2022-10-29 16:15:00, None, None,44
-2.6, None, None, 92.8,2022-10-29 16:30:00, None, None,44
