CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
1.363,94.7, None, None, None,11.78,28.0,238.8, None, None, None, None, None, 1.0, None, None, None, None, None, None,2017-09-10 00:00:00, None, None, None, None,37
1.474,95.0, None, None, None,16.94,26.53,218.3, None, None, None, None, None, 1.0, None, None, None, None, None, None,2017-09-10 02:00:00, None, None, None, None,37
1.718,95.5, None, None, None,24.58,18.34,197.7, None, None, None, None, None, 1.0, None, None, None, None, None, None,2017-09-10 03:00:00, None, None, None, None,37
1.474,96.1, None, None, None,25.66,15.57,195.5, None, None, None, None, None, 1.0, None, None, None, None, None, None,2017-09-10 04:00:00, None, None, None, None,37
1.426,95.9, None, None, None,24.19,15.51,195.8, None, None, None, None, None, 1.0, None, None, None, None, None, None,2017-09-10 05:00:00, None, None, None, None,37
1.183,95.9, None, None, None,21.69,15.38,195.7, None, None, None, None, None, 1.0, None, None, None, None, None, None,2017-09-10 06:00:00, None, None, None, None,37
1.329,94.1, None, None, None,21.92,13.02,196.8, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-09-10 08:00:00, None, None, None, None,37
2.376,90.7, None, None, None,24.0,10.26,192.3, None, None, None, None, None, 1.0, None, None, None, None, None, None,2017-09-10 09:00:00, None, None, None, None,37
2.203,87.7, None, None, None,33.37,6.768,187.3, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-09-10 10:00:00, None, None, None, None,37
2.542,83.7, None, None, None,24.65,10.06,194.6, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-09-10 11:00:00, None, None, None, None,37
3.546,77.9, None, None, None,37.7,6.732,210.7, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-09-10 12:00:00, None, None, None, None,37
4.168,78.7, None, None, None,23.24,10.54,229.0, None, None, None, None, None, 1.0, None, None, None, None, None, None,2017-09-10 13:00:00, None, None, None, None,37
4.555,74.4, None, None, None,28.29,10.65,213.5, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-09-10 14:00:00, None, None, None, None,37
5.356,73.6, None, None, None,19.76,15.11,226.8, None, None, None, None, None, 1.0, None, None, None, None, None, None,2017-09-10 15:00:00, None, None, None, None,37
6.182,72.2, None, None, None,20.79,11.89,225.4, None, None, None, None, None, 2.0, None, None, None, None, None, None,2017-09-10 16:00:00, None, None, None, None,37
6.573,72.4, None, None, None,18.65,15.83,229.9, None, None, None, None, None, 2.0, None, None, None, None, None, None,2017-09-10 17:00:00, None, None, None, None,37
6.791,71.5, None, None, None,33.54,8.25,218.5, None, None, None, None, None, 2.0, None, None, None, None, None, None,2017-09-10 18:00:00, None, None, None, None,37
5.48,73.9, None, None, None,26.71,8.25,217.9, None, None, None, None, None, 1.0, None, None, None, None, None, None,2017-09-10 19:00:00, None, None, None, None,37
5.651,67.59, None, None, None,26.03,6.326,164.4, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-09-10 20:00:00, None, None, None, None,37
5.954,64.0, None, None, None,23.24,9.72,168.0, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-09-10 21:00:00, None, None, None, None,37
6.31,62.52, None, None, None,26.92,8.85,175.2, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-09-10 22:00:00, None, None, None, None,37
6.36,61.57, None, None, None,25.51,9.08,173.3, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-09-10 23:00:00, None, None, None, None,37
6.408,61.03, None, None, None,27.11,10.1,168.9, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-09-11 00:00:00, None, None, None, None,37
5.971,65.58, None, None, None,23.79,10.81,173.8, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-09-11 01:00:00, None, None, None, None,37
5.193,71.6, None, None, None,23.99,10.68,171.1, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-09-11 02:00:00, None, None, None, None,37
5.533,70.7, None, None, None,21.5,10.12,167.9, None, None, None, None, None, 1.0, None, None, None, None, None, None,2017-09-11 03:00:00, None, None, None, None,37
5.776,67.21, None, None, None,20.16,9.3,168.7, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-09-11 04:00:00, None, None, None, None,37
5.241,69.38, None, None, None,23.29,7.69,172.6, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-09-11 05:00:00, None, None, None, None,37
6.019,62.05, None, None, None,20.44,8.68,165.4, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-09-11 06:00:00, None, None, None, None,37
5.873,62.79, None, None, None,18.23,7.93,158.0, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-09-11 07:00:00, None, None, None, None,37
7.5,58.83, None, None, None,40.65,3.795,141.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 08:00:00, None, None, None, None,37
