CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,4.792, None, None,2017-09-10 00:00:00, None, None,17.99,9.88,268.1, None, None, None, None, None, None, None,37
None,4.801, None, None,2017-09-10 01:00:00, None, None,16.43,8.36,282.0, None, None, None, None, None, None, None,37
None,4.782, None, None,2017-09-10 02:00:00, None, None,21.22,6.577,264.9, None, None, None, None, None, None, None,37
None,4.695, None, None,2017-09-10 03:00:00, None, None,17.17,8.08,255.7, None, None, None, None, None, None, None,37
None,4.484, None, None,2017-09-10 04:00:00, None, None,18.24,7.53,264.0, None, None, None, None, None, None, None,37
None,4.629, None, None,2017-09-10 05:00:00, None, None,39.58,2.391,224.8, None, None, None, None, None, None, None,37
None,4.447, None, None,2017-09-10 06:00:00, None, None,21.73,4.675,259.4, None, None, None, None, None, None, None,37
None,4.143, None, None,2017-09-10 07:00:00, None, None,53.55,1.87,234.4, None, None, None, None, None, None, None,37
None,4.38, None, None,2017-09-10 08:00:00, None, None,35.75,3.773,242.9, None, None, None, None, None, None, None,37
None,5.22, None, None,2017-09-10 09:00:00, None, None,29.27,3.671,212.8, None, None, None, None, None, None, None,37
None,5.499, None, None,2017-09-10 10:00:00, None, None,56.72,1.4,185.3, None, None, None, None, None, None, None,37
None,5.107, None, None,2017-09-10 11:00:00, None, None,27.35,4.399,60.49, None, None, None, None, None, None, None,37
None,5.068, None, None,2017-09-10 12:00:00, None, None,16.39,6.647,51.15, None, None, None, None, None, None, None,37
None,5.338, None, None,2017-09-10 13:00:00, None, None,16.14,10.35,57.16, None, None, None, None, None, None, None,37
None,5.126, None, None,2017-09-10 14:00:00, None, None,13.53,12.47,44.18, None, None, None, None, None, None, None,37
None,5.29, None, None,2017-09-10 15:00:00, None, None,13.9,14.39,46.54, None, None, None, None, None, None, None,37
None,5.001, None, None,2017-09-10 16:00:00, None, None,14.85,15.02,60.92, None, None, None, None, None, None, None,37
None,4.313, None, None,2017-09-10 17:00:00, None, None,21.78,12.54,71.8, None, None, None, None, None, None, None,37
None,3.61, None, None,2017-09-10 18:00:00, None, None,20.35,18.04,75.4, None, None, None, None, None, None, None,37
None,3.134, None, None,2017-09-10 19:00:00, None, None,17.92,18.19,66.39, None, None, None, None, None, None, None,37
None,2.838, None, None,2017-09-10 20:00:00, None, None,16.3,13.4,61.16, None, None, None, None, None, None, None,37
None,2.088, None, None,2017-09-10 21:00:00, None, None,14.13,12.38,46.18, None, None, None, None, None, None, None,37
None,1.936, None, None,2017-09-10 22:00:00, None, None,12.6,15.52,42.45, None, None, None, None, None, None, None,37
None,1.774, None, None,2017-09-10 23:00:00, None, None,18.09,14.62,28.12, None, None, None, None, None, None, None,37
None,1.434, None, None,2017-09-11 00:00:00, None, None,35.6,3.471,49.34, None, None, None, None, None, None, None,37
None,1.263, None, None,2017-09-11 01:00:00, None, None,33.22,1.746,237.9, None, None, None, None, None, None, None,37
None,1.614, None, None,2017-09-11 02:00:00, None, None,12.03,7.87,280.2, None, None, None, None, None, None, None,37
None,1.358, None, None,2017-09-11 03:00:00, None, None,15.44,8.37,281.5, None, None, None, None, None, None, None,37
None,1.652, None, None,2017-09-11 04:00:00, None, None,18.08,9.45,266.9, None, None, None, None, None, None, None,37
None,1.775, None, None,2017-09-11 05:00:00, None, None,20.05,11.46,264.1, None, None, None, None, None, None, None,37
None,2.145, None, None,2017-09-11 06:00:00, None, None,22.85,11.31,276.7, None, None, None, None, None, None, None,37
None,2.088, None, None,2017-09-11 07:00:00, None, None,17.79,13.99,268.7, None, None, None, None, None, None, None,37
None,2.486, None, None,2017-09-11 08:00:00, None, None,25.91,10.52,258.0, None, None, None, None, None, None, None,37
None,2.638, None, None,2017-09-11 09:00:00, None, None,26.55,10.23,253.0, None, None, None, None, None, None, None,37
None,3.18, None, None,2017-09-11 10:00:00, None, None,30.02,8.92,247.6, None, None, None, None, None, None, None,37
None,4.57, None, None,2017-09-11 11:00:00, None, None,26.24,10.15,261.2, None, None, None, None, None, None, None,37
None,4.876, None, None,2017-09-11 12:00:00, None, None,30.51,7.12,236.7, None, None, None, None, None, None, None,37
None,6.516, None, None,2017-09-11 13:00:00, None, None,24.98,9.65,242.3, None, None, None, None, None, None, None,37
None,8.33, None, None,2017-09-11 14:00:00, None, None,27.07,8.61,237.2, None, None, None, None, None, None, None,37
None,6.672, None, None,2017-09-11 15:00:00, None, None,24.36,9.92,246.6, None, None, None, None, None, None, None,37
None,5.26, None, None,2017-09-11 16:00:00, None, None,29.52,9.22,250.9, None, None, None, None, None, None, None,37
None,4.276, None, None,2017-09-11 17:00:00, None, None,22.28,20.95,254.5, None, None, None, None, None, None, None,37
None,4.736, None, None,2017-09-11 18:00:00, None, None,25.33,17.01,248.7, None, None, None, None, None, None, None,37
None,4.181, None, None,2017-09-11 19:00:00, None, None,52.28,7.01,255.4, None, None, None, None, None, None, None,37
None,3.981, None, None,2017-09-11 20:00:00, None, None,31.35,10.32,262.6, None, None, None, None, None, None, None,37
None,3.82, None, None,2017-09-11 21:00:00, None, None,20.58,16.18,269.5, None, None, None, None, None, None, None,37
None,3.666, None, None,2017-09-11 22:00:00, None, None,17.7,17.72,268.0, None, None, None, None, None, None, None,37
None,3.685, None, None,2017-09-11 23:00:00, None, None,16.06,19.64,264.7, None, None, None, None, None, None, None,37
