pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 7.56, None, None,2017-09-10 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 7.22, None, None,2017-09-10 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 6.928, None, None,2017-09-10 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 6.899, None, None,2017-09-10 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 6.937, None, None,2017-09-10 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 7.12, None, None,2017-09-10 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 7.63, None, None,2017-09-10 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 7.99, None, None,2017-09-10 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 9.05, None, None,2017-09-10 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 10.4, None, None,2017-09-10 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 10.75, None, None,2017-09-10 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 10.75, None, None,2017-09-10 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 10.46, None, None,2017-09-10 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 9.67, None, None,2017-09-10 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 8.47, None, None,2017-09-10 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 7.83, None, None,2017-09-10 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 6.765, None, None,2017-09-10 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 5.91, None, None,2017-09-10 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 4.991, None, None,2017-09-10 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 4.608, None, None,2017-09-11 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 4.208, None, None,2017-09-11 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 4.077, None, None,2017-09-11 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 3.897, None, None,2017-09-11 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 3.945, None, None,2017-09-11 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
None, None, 3.964, None, None,2017-09-11 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,37
