air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,5.713, None, None, None, None, None,2017-09-10 00:00:00, None, None, None,37
None,5.657, None, None, None, None, None,2017-09-10 01:00:00, None, None, None,37
None,5.373, None, None, None, None, None,2017-09-10 02:00:00, None, None, None,37
None,5.412, None, None, None, None, None,2017-09-10 03:00:00, None, None, None,37
None,5.289, None, None, None, None, None,2017-09-10 04:00:00, None, None, None,37
None,6.042, None, None, None, None, None,2017-09-10 05:00:00, None, None, None,37
None,5.552, None, None, None, None, None,2017-09-10 06:00:00, None, None, None,37
None,5.798, None, None, None, None, None,2017-09-10 07:00:00, None, None, None,37
None,5.562, None, None, None, None, None,2017-09-10 08:00:00, None, None, None,37
None,6.307, None, None, None, None, None,2017-09-10 09:00:00, None, None, None,37
None,6.42, None, None, None, None, None,2017-09-10 10:00:00, None, None, None,37
None,6.259, None, None, None, None, None,2017-09-10 11:00:00, None, None, None,37
None,5.985, None, None, None, None, None,2017-09-10 12:00:00, None, None, None,37
None,6.118, None, None, None, None, None,2017-09-10 13:00:00, None, None, None,37
None,6.571, None, None, None, None, None,2017-09-10 14:00:00, None, None, None,37
None,7.06, None, None, None, None, None,2017-09-10 15:00:00, None, None, None,37
None,7.82, None, None, None, None, None,2017-09-10 16:00:00, None, None, None,37
None,8.61, None, None, None, None, None,2017-09-10 17:00:00, None, None, None,37
None,9.32, None, None, None, None, None,2017-09-10 18:00:00, None, None, None,37
None,9.41, None, None, None, None, None,2017-09-10 19:00:00, None, None, None,37
None,9.64, None, None, None, None, None,2017-09-10 20:00:00, None, None, None,37
None,9.99, None, None, None, None, None,2017-09-10 21:00:00, None, None, None,37
None,10.27, None, None, None, None, None,2017-09-10 22:00:00, None, None, None,37
None,10.03, None, None, None, None, None,2017-09-10 23:00:00, None, None, None,37
None,9.88, None, None, None, None, None,2017-09-11 00:00:00, None, None, None,37
None,10.06, None, None, None, None, None,2017-09-11 01:00:00, None, None, None,37
None,9.99, None, None, None, None, None,2017-09-11 02:00:00, None, None, None,37
None,9.97, None, None, None, None, None,2017-09-11 03:00:00, None, None, None,37
None,10.05, None, None, None, None, None,2017-09-11 04:00:00, None, None, None,37
None,10.24, None, None, None, None, None,2017-09-11 05:00:00, None, None, None,37
None,10.34, None, None, None, None, None,2017-09-11 06:00:00, None, None, None,37
None,10.41, None, None, None, None, None,2017-09-11 07:00:00, None, None, None,37
None,10.07, None, None, None, None, None,2017-09-11 08:00:00, None, None, None,37
None,9.26, None, None, None, None, None,2017-09-11 09:00:00, None, None, None,37
None,8.86, None, None, None, None, None,2017-09-11 10:00:00, None, None, None,37
None,8.99, None, None, None, None, None,2017-09-11 11:00:00, None, None, None,37
None,8.73, None, None, None, None, None,2017-09-11 12:00:00, None, None, None,37
None,8.0, None, None, None, None, None,2017-09-11 13:00:00, None, None, None,37
None,7.96, None, None, None, None, None,2017-09-11 14:00:00, None, None, None,37
None,7.84, None, None, None, None, None,2017-09-11 15:00:00, None, None, None,37
None,8.02, None, None, None, None, None,2017-09-11 16:00:00, None, None, None,37
None,8.23, None, None, None, None, None,2017-09-11 17:00:00, None, None, None,37
None,7.89, None, None, None, None, None,2017-09-11 18:00:00, None, None, None,37
None,7.67, None, None, None, None, None,2017-09-11 19:00:00, None, None, None,37
None,7.38, None, None, None, None, None,2017-09-11 20:00:00, None, None, None,37
None,7.32, None, None, None, None, None,2017-09-11 21:00:00, None, None, None,37
None,7.22, None, None, None, None, None,2017-09-11 22:00:00, None, None, None,37
None,6.883, None, None, None, None, None,2017-09-11 23:00:00, None, None, None,37
None,6.94, None, None, None, None, None,2017-09-12 00:00:00, None, None, None,37
None,6.798, None, None, None, None, None,2017-09-12 01:00:00, None, None, None,37
None,6.524, None, None, None, None, None,2017-09-12 02:00:00, None, None, None,37
None,6.325, None, None, None, None, None,2017-09-12 03:00:00, None, None, None,37
None,6.071, None, None, None, None, None,2017-09-12 04:00:00, None, None, None,37
None,6.024, None, None, None, None, None,2017-09-12 05:00:00, None, None, None,37
None,5.64, None, None, None, None, None,2017-09-12 06:00:00, None, None, None,37
None,5.59, None, None, None, None, None,2017-09-12 07:00:00, None, None, None,37
None,5.608, None, None, None, None, None,2017-09-12 08:00:00, None, None, None,37
None,5.92, None, None, None, None, None,2017-09-12 09:00:00, None, None, None,37
None,7.94, None, None, None, None, None,2017-09-12 10:00:00, None, None, None,37
None,6.562, None, None, None, None, None,2017-09-12 11:00:00, None, None, None,37
None,7.46, None, None, None, None, None,2017-09-12 12:00:00, None, None, None,37
None,9.28, None, None, None, None, None,2017-09-12 13:00:00, None, None, None,37
None,8.42, None, None, None, None, None,2017-09-12 14:00:00, None, None, None,37
None,8.08, None, None, None, None, None,2017-09-12 15:00:00, None, None, None,37
None,7.48, None, None, None, None, None,2017-09-12 16:00:00, None, None, None,37
None,7.18, None, None, None, None, None,2017-09-12 17:00:00, None, None, None,37
None,7.06, None, None, None, None, None,2017-09-12 18:00:00, None, None, None,37
None,4.93, None, None, None, None, None,2017-09-12 19:00:00, None, None, None,37
None,3.987, None, None, None, None, None,2017-09-12 20:00:00, None, None, None,37
None,4.118, None, None, None, None, None,2017-09-12 21:00:00, None, None, None,37
None,3.977, None, None, None, None, None,2017-09-12 22:00:00, None, None, None,37
None,4.38, None, None, None, None, None,2017-09-12 23:00:00, None, None, None,37
None,4.738, None, None, None, None, None,2017-09-13 00:00:00, None, None, None,37
None,4.52, None, None, None, None, None,2017-09-13 01:00:00, None, None, None,37
None,4.596, None, None, None, None, None,2017-09-13 02:00:00, None, None, None,37
None,3.901, None, None, None, None, None,2017-09-13 03:00:00, None, None, None,37
None,4.025, None, None, None, None, None,2017-09-13 04:00:00, None, None, None,37
None,3.829, None, None, None, None, None,2017-09-13 05:00:00, None, None, None,37
None,4.175, None, None, None, None, None,2017-09-13 06:00:00, None, None, None,37
None,3.866, None, None, None, None, None,2017-09-13 07:00:00, None, None, None,37
None,4.231, None, None, None, None, None,2017-09-13 08:00:00, None, None, None,37
None,5.998, None, None, None, None, None,2017-09-13 09:00:00, None, None, None,37
None,7.72, None, None, None, None, None,2017-09-13 10:00:00, None, None, None,37
None,9.71, None, None, None, None, None,2017-09-13 11:00:00, None, None, None,37
None,11.24, None, None, None, None, None,2017-09-13 12:00:00, None, None, None,37
None,11.1, None, None, None, None, None,2017-09-13 13:00:00, None, None, None,37
None,11.47, None, None, None, None, None,2017-09-13 14:00:00, None, None, None,37
None,10.94, None, None, None, None, None,2017-09-13 15:00:00, None, None, None,37
None,9.08, None, None, None, None, None,2017-09-13 16:00:00, None, None, None,37
None,9.01, None, None, None, None, None,2017-09-13 17:00:00, None, None, None,37
None,9.48, None, None, None, None, None,2017-09-13 19:00:00, None, None, None,37
None,8.46, None, None, None, None, None,2017-09-13 20:00:00, None, None, None,37
None,8.55, None, None, None, None, None,2017-09-13 21:00:00, None, None, None,37
None,8.17, None, None, None, None, None,2017-09-13 22:00:00, None, None, None,37
None,8.29, None, None, None, None, None,2017-09-13 23:00:00, None, None, None,37
None,7.95, None, None, None, None, None,2017-09-14 00:00:00, None, None, None,37
