pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
2.0, None, 0.0,138.0,567.0, None,2021-11-12 00:00:00,-1.7, None,54.0, None,46
2.0, None, 0.0,138.0,567.0, None,2021-11-12 01:00:00,-1.0, None,55.0, None,46
2.0, None, 0.0,138.0,567.0, None,2021-11-12 02:00:00,0.0, None,54.0, None,46
4.0, None, 2.0,140.0,569.0, None,2021-11-12 03:00:00,-0.3, None,55.0, None,46
7.0, None, 3.0,142.0,572.0, None,2021-11-12 04:00:00,0.0, None,57.0, None,46
7.0, None, 0.0,142.0,572.0, None,2021-11-12 05:00:00,0.2, None,56.0, None,46
7.0, None, 0.0,143.0,572.0, None,2021-11-12 06:00:00,1.0, None,416.0, None,46
9.0, None, 2.0,144.0,574.0, None,2021-11-12 07:00:00,1.4, None,59.0, None,46
9.0, None, 0.0,144.0,574.0, None,2021-11-12 08:00:00,1.4, None,58.0, None,46
6.0, None, None,144.0,571.0, None,2021-11-12 09:00:00,1.6, None,58.0, None,46
9.0, None, 3.0,144.0,574.0, None,2021-11-12 10:00:00,1.7, None,57.0, None,46
9.0, None, 0.0,145.0,574.0, None,2021-11-12 11:00:00,0.6, None,56.0, None,46
9.0, None, 0.0,145.0,574.0, None,2021-11-12 12:00:00,1.2, None,58.0, None,46
9.0, None, 0.0,146.0,574.0, None,2021-11-12 13:00:00,1.1, None,57.0, None,46
9.0, None, 0.0,146.0,574.0, None,2021-11-12 14:00:00,0.2, None,58.0, None,46
9.0, None, 0.0,146.0,574.0, None,2021-11-12 15:00:00,0.4, None,58.0, None,46
9.0, None, 0.0,145.0,574.0, None,2021-11-12 16:00:00,0.0, None,58.0, None,46
9.0, None, 0.0,145.0,574.0, None,2021-11-12 17:00:00,-0.2, None,56.0, None,46
10.0, None, 1.0,145.0,575.0, None,2021-11-12 18:00:00,-0.5, None,57.0, None,46
10.0, None, 0.0,146.0,575.0, None,2021-11-12 19:00:00,-1.3, None,416.0, None,46
11.0, None, 1.0,146.0,576.0, None,2021-11-12 20:00:00,-1.4, None,61.0, None,46
12.0, None, 1.0,147.0,577.0, None,2021-11-12 21:00:00,-2.0, None,63.0, None,46
14.0, None, 2.0,148.0,579.0, None,2021-11-12 22:00:00,-2.3, None,416.0, None,46
13.0, None, 1.0,150.0,580.0, None,2021-11-12 23:00:00,-2.1, None,68.0, None,46
14.0, None, 1.0,151.0,581.0, None,2021-11-13 00:00:00,-2.1, None,70.0, None,46
15.0, None, 1.0,152.0,582.0, None,2021-11-13 01:00:00,-2.5, None,69.0, None,46
15.0, None, 0.0,153.0,582.0, None,2021-11-13 02:00:00,-2.5, None,71.0, None,46
14.0, None, 1.0,154.0,583.0, None,2021-11-13 03:00:00,-2.6, None,71.0, None,46
11.0, None, 0.0,154.0,583.0, None,2021-11-13 04:00:00,-2.5, None,71.0, None,46
12.0, None, 1.0,155.0,584.0, None,2021-11-13 05:00:00,-2.6, None,71.0, None,46
12.0, None, 0.0,155.0,584.0, None,2021-11-13 06:00:00,-2.9, None,71.0, None,46
11.0, None, 1.0,156.0,585.0, None,2021-11-13 07:00:00,-3.0, None,70.0, None,46
11.0, None, 0.0,156.0,585.0, None,2021-11-13 08:00:00,-3.1, None,71.0, None,46
14.0, None, 0.0,156.0,585.0, None,2021-11-13 09:00:00,-3.1, None,70.0, None,46
11.0, None, 0.0,156.0,585.0, None,2021-11-13 10:00:00,-3.3, None,70.0, None,46
11.0, None, 0.0,157.0,585.0, None,2021-11-13 11:00:00,-3.0, None,70.0, None,46
11.0, None, 0.0,157.0,585.0, None,2021-11-13 12:00:00,-3.2, None,69.0, None,46
11.0, None, 0.0,157.0,585.0, None,2021-11-13 13:00:00,-3.0, None,69.0, None,46
11.0, None, 0.0,157.0,585.0, None,2021-11-13 14:00:00,-2.9, None,69.0, None,46
11.0, None, 0.0,157.0,585.0, None,2021-11-13 15:00:00,-3.3, None,69.0, None,46
11.0, None, 0.0,157.0,585.0, None,2021-11-13 16:00:00,-3.6, None,70.0, None,46
11.0, None, 0.0,157.0,585.0, None,2021-11-13 17:00:00,-3.8, None,69.0, None,46
10.0, None, 0.0,157.0,585.0, None,2021-11-13 18:00:00,-3.7, None,69.0, None,46
10.0, None, 0.0,157.0,585.0, None,2021-11-13 19:00:00,-3.9, None,69.0, None,46
9.0, None, 0.0,157.0,585.0, None,2021-11-13 20:00:00,-4.3, None,69.0, None,46
9.0, None, 1.0,157.0,586.0, None,2021-11-13 21:00:00,-5.0, None,69.0, None,46
7.0, None, 0.0,157.0,586.0, None,2021-11-13 22:00:00,-5.1, None,69.0, None,46
6.0, None, 0.0,157.0,586.0, None,2021-11-13 23:00:00,-5.5, None,69.0, None,46
6.0, None, 1.0,157.0,587.0, None,2021-11-14 00:00:00,-5.2, None,69.0, None,46
6.0, None, 1.0,158.0,588.0, None,2021-11-14 01:00:00,-5.0, None,69.0, None,46
7.0, None, 1.0,158.0,589.0, None,2021-11-14 02:00:00,-5.0, None,71.0, None,46
7.0, None, 1.0,160.0,590.0, None,2021-11-14 03:00:00,-5.1, None,72.0, None,46
8.0, None, 1.0,161.0,591.0, None,2021-11-14 04:00:00,-5.1, None,74.0, None,46
8.0, None, 1.0,162.0,592.0, None,2021-11-14 05:00:00,-5.2, None,74.0, None,46
9.0, None, 1.0,164.0,593.0, None,2021-11-14 06:00:00,-5.0, None,72.0, None,46
11.0, None, 3.0,166.0,596.0, None,2021-11-14 07:00:00,-4.9, None,76.0, None,46
13.0, None, 2.0,169.0,598.0, None,2021-11-14 08:00:00,-4.7, None,78.0, None,46
15.0, None, 2.0,172.0,600.0, None,2021-11-14 09:00:00,-4.8, None,79.0, None,46
17.0, None, 2.0,173.0,602.0, None,2021-11-14 10:00:00,-0.1, None,80.0, None,46
