air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
None, 1.0, None, None, 100.0, None, None, None, 0.0,2020-06-03 00:00:00,23
None, 1.6, None, None, 100.0, None, None, None, 0.0,2020-06-03 01:00:00,23
None, 1.3, None, None, 100.0, None, None, None, 0.0,2020-06-03 02:00:00,23
None, 1.0, None, None, 100.0, None, None, None, 0.0,2020-06-03 03:00:00,23
None, 0.8, None, None, 100.0, None, None, None, 0.0,2020-06-03 04:00:00,23
None, 2.5, None, None, 100.0, None, None, None, 0.0,2020-06-03 05:00:00,23
None, 4.8, None, None, 86.0, None, None, None, 0.0,2020-06-03 06:00:00,23
None, 4.4, None, None, 86.0, None, None, None, 0.0,2020-06-03 07:00:00,23
None, 4.8, None, None, 62.0, None, None, None, 0.0,2020-06-03 08:00:00,23
None, 5.7, None, None, 76.0, None, None, None, 0.0,2020-06-03 09:00:00,23
None, 6.9, None, None, 66.0, None, None, None, 0.0,2020-06-03 10:00:00,23
None, 8.4, None, None, 65.0, None, None, None, 0.0,2020-06-03 11:00:00,23
None, 7.6, None, None, 70.0, None, None, None, 0.0,2020-06-03 12:00:00,23
None, 7.0, None, None, 73.0, None, None, None, 0.0,2020-06-03 13:00:00,23
None, 6.2, None, None, 82.0, None, None, None, 0.0,2020-06-03 14:00:00,23
None, 5.0, None, None, 98.0, None, None, None, 0.9,2020-06-03 15:00:00,23
None, 4.2, None, None, 99.0, None, None, None, 0.4,2020-06-03 16:00:00,23
None, 3.7, None, None, 100.0, None, None, None, 0.4,2020-06-03 17:00:00,23
None, 3.2, None, None, 100.0, None, None, None, 0.3,2020-06-03 18:00:00,23
None, 2.7, None, None, 100.0, None, None, None, 0.5,2020-06-03 19:00:00,23
None, 2.6, None, None, 100.0, None, None, None, 0.6,2020-06-03 20:00:00,23
None, 2.2, None, None, 100.0, None, None, None, 0.1,2020-06-03 21:00:00,23
None, 2.1, None, None, 100.0, None, None, None, 0.0,2020-06-03 22:00:00,23
None, 2.0, None, None, 100.0, None, None, None, 0.0,2020-06-03 23:00:00,23
None, 2.1, None, None, 100.0, None, None, None, 0.0,2020-06-04 00:00:00,23
None, 1.9, None, None, 100.0, None, None, None, 0.0,2020-06-04 01:00:00,23
None, 2.0, None, None, 100.0, None, None, None, 0.0,2020-06-04 02:00:00,23
None, 2.1, None, None, 100.0, None, None, None, 0.4,2020-06-04 03:00:00,23
None, 2.3, None, None, 100.0, None, None, None, 0.4,2020-06-04 04:00:00,23
None, 2.7, None, None, 100.0, None, None, None, 0.2,2020-06-04 05:00:00,23
None, 3.4, None, None, 100.0, None, None, None, 0.0,2020-06-04 06:00:00,23
None, 3.6, None, None, 100.0, None, None, None, 0.5,2020-06-04 07:00:00,23
None, 4.4, None, None, 100.0, None, None, None, 0.2,2020-06-04 08:00:00,23
None, 4.9, None, None, 97.0, None, None, None, 0.2,2020-06-04 09:00:00,23
None, 5.1, None, None, 100.0, None, None, None, 0.5,2020-06-04 10:00:00,23
None, 3.9, None, None, 100.0, None, None, None, 0.6,2020-06-04 11:00:00,23
None, 4.6, None, None, 95.0, None, None, None, 2.8,2020-06-04 12:00:00,23
None, 5.2, None, None, 99.0, None, None, None, 0.3,2020-06-04 13:00:00,23
None, 6.3, None, None, 97.0, None, None, None, 0.0,2020-06-04 14:00:00,23
None, 5.7, None, None, 96.0, None, None, None, 0.0,2020-06-04 15:00:00,23
None, 6.3, None, None, 91.0, None, None, None, 0.0,2020-06-04 16:00:00,23
None, 4.7, None, None, 94.0, None, None, None, 0.0,2020-06-04 17:00:00,23
None, 4.4, None, None, 95.0, None, None, None, 0.0,2020-06-04 18:00:00,23
None, 3.6, None, None, 96.0, None, None, None, 0.0,2020-06-04 19:00:00,23
None, 2.4, None, None, 100.0, None, None, None, 0.0,2020-06-04 20:00:00,23
None, 1.3, None, None, 100.0, None, None, None, 0.0,2020-06-04 21:00:00,23
None, 1.1, None, None, 100.0, None, None, None, 0.0,2020-06-04 22:00:00,23
None, 0.8, None, None, 100.0, None, None, None, 0.0,2020-06-04 23:00:00,23
None, 1.0, None, None, 100.0, None, None, None, 0.0,2020-06-05 00:00:00,23
