pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None, None,605.0, 143.0, None, None, None,2019-12-17 00:00:00,-6.5, None, 80.0, None,51
None, None,606.0, 143.0, None, None, None,2019-12-17 01:00:00,-6.5, None, 81.0, None,51
None, None,608.0, 143.0, None, None, None,2019-12-17 02:00:00,-6.2, None, 82.0, None,51
None, None,609.0, 143.0, None, None, None,2019-12-17 03:00:00,-6.1, None, 83.0, None,51
None, None,610.0, 143.0, None, None, None,2019-12-17 04:00:00,-6.3, None, 83.0, None,51
None, None,610.0, 143.0, None, None, None,2019-12-17 05:00:00,-6.4, None, 83.0, None,51
None, None,611.0, 143.0, None, None, None,2019-12-17 06:00:00,-6.2, None, 84.0, None,51
None, None,612.0, 143.0, None, None, None,2019-12-17 07:00:00,-6.2, None, 84.0, None,51
None, None,614.0, 143.0, None, None, None,2019-12-17 08:00:00,-5.9, None, 85.0, None,51
None, None,615.0, 143.0, None, None, None,2019-12-17 09:00:00,-5.9, None, 86.0, None,51
None, None,617.0, 143.0, None, None, None,2019-12-17 10:00:00,-5.7, None, 86.0, None,51
None, None,618.0, 143.0, None, None, None,2019-12-17 11:00:00,-5.3, None, 87.0, None,51
None, None,619.0, 143.0, None, None, None,2019-12-17 12:00:00,-5.4, None, 87.0, None,51
None, None,620.0, 143.0, None, None, None,2019-12-17 13:00:00,-5.1, None, 88.0, None,51
None, None,621.0, 143.0, None, None, None,2019-12-17 14:00:00,-4.9, None, 87.0, None,51
None, None,621.0, 175.0, None, None, None,2019-12-17 15:00:00,-4.8, None, 88.0, None,51
None, None,622.0, 175.0, None, None, None,2019-12-17 16:00:00,-4.7, None, 88.0, None,51
None, None,622.0, 175.0, None, None, None,2019-12-17 17:00:00,-4.4, None, 88.0, None,51
None, None,623.0, 175.0, None, None, None,2019-12-17 18:00:00,-3.8, None, 89.0, None,51
None, None,623.0, 175.0, None, None, None,2019-12-17 19:00:00,-2.2, None, 90.0, None,51
None, None,623.0, 175.0, None, None, None,2019-12-17 20:00:00,-2.2, None, 90.0, None,51
None, None,623.0, 175.0, None, None, None,2019-12-17 21:00:00,-2.0, None, 89.0, None,51
None, None,624.0, 175.0, None, None, None,2019-12-17 22:00:00,-1.8, None, 90.0, None,51
None, None,624.0, 175.0, None, None, None,2019-12-17 23:00:00,-2.0, None, 90.0, None,51
None, None,625.0, 175.0, None, None, None,2019-12-18 00:00:00,-1.9, None, 91.0, None,51
None, None,626.0, 175.0, None, None, None,2019-12-18 01:00:00,-1.9, None, 91.0, None,51
None, None,627.0, 175.0, None, None, None,2019-12-18 02:00:00,-1.8, None, 91.0, None,51
None, None,630.0, 175.0, None, None, None,2019-12-18 03:00:00,-1.8, None, 90.0, None,51
None, None,631.0, 175.0, None, None, None,2019-12-18 04:00:00,-1.9, None, 92.0, None,51
None, None,631.0, 175.0, None, None, None,2019-12-18 05:00:00,-2.1, None, 95.0, None,51
None, None,633.0, 175.0, None, None, None,2019-12-18 06:00:00,-2.2, None, 95.0, None,51
None, None,635.0, 175.0, None, None, None,2019-12-18 07:00:00,-2.2, None, 96.0, None,51
None, None,637.0, 175.0, None, None, None,2019-12-18 08:00:00,-2.3, None, 99.0, None,51
