RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 0.537, 98.9, None, None, None, None, None, None, None, None, None, None, None,11.48, None, None, None, 41.49, None, None, None, None, None,2019-06-18 00:00:00, None,25
None, None, None, None, 0.832, 97.8, None, None, None, None, None, None, None, None, None, None, None,11.7, None, None, None, 38.57, None, None, None, None, None,2019-06-18 01:00:00, None,25
None, None, None, None, 1.502, 92.9, None, None, None, None, None, None, None, None, None, None, None,11.61, None, None, None, 32.65, None, None, None, None, None,2019-06-18 02:00:00, None,25
None, None, None, None, 1.764, 86.4, None, None, None, None, None, None, None, None, None, None, None,11.02, None, None, None, 29.94, None, None, None, None, None,2019-06-18 03:00:00, None,25
None, None, None, None, 0.783, 98.4, None, None, None, None, None, None, None, None, None, None, None,10.1, None, None, None, 23.01, None, None, None, None, None,2019-06-18 04:00:00, None,25
None, None, None, None, 0.977, 98.6, None, None, None, None, None, None, None, None, None, None, None,9.92, None, None, None, 26.49, None, None, None, None, None,2019-06-18 05:00:00, None,25
None, None, None, None, 0.995, 80.9, None, None, None, None, None, None, None, None, None, None, None,9.58, None, None, None, 29.94, None, None, None, None, None,2019-06-18 06:00:00, None,25
None, None, None, None, 0.494, 83.1, None, None, None, None, None, None, None, None, None, None, None,9.64, None, None, None, 20.26, None, None, None, None, None,2019-06-18 07:00:00, None,25
None, None, None, None, 0.242, 92.0, None, None, None, None, None, None, None, None, None, None, None,9.08, None, None, None, 18.85, None, None, None, None, None,2019-06-18 08:00:00, None,25
None, None, None, None, 0.49, 79.4, None, None, None, None, None, None, None, None, None, None, None,10.92, None, None, None, 44.43, None, None, None, None, None,2019-06-18 09:00:00, None,25
None, None, None, None, 1.618, 54.03, None, None, None, None, None, None, None, None, None, None, None,13.75, None, None, None, 73.91, None, None, None, None, None,2019-06-18 10:00:00, None,25
None, None, None, None, 2.194, 304.2, None, None, None, None, None, None, None, None, None, None, None,14.75, None, None, None, 64.28, None, None, None, None, None,2019-06-18 11:00:00, None,25
None, None, None, None, 2.523, 312.4, None, None, None, None, None, None, None, None, None, None, None,15.33, None, None, None, 67.02, None, None, None, None, None,2019-06-18 12:00:00, None,25
None, None, None, None, 2.779, 324.4, None, None, None, None, None, None, None, None, None, None, None,15.57, None, None, None, 68.78, None, None, None, None, None,2019-06-18 13:00:00, None,25
None, None, None, None, 2.65, 359.0, None, None, None, None, None, None, None, None, None, None, None,15.55, None, None, None, 66.1, None, None, None, None, None,2019-06-18 14:00:00, None,25
None, None, None, None, 3.488, 340.8, None, None, None, None, None, None, None, None, None, None, None,18.33, None, None, None, 61.87, None, None, None, None, None,2019-06-18 15:00:00, None,25
None, None, None, None, 3.184, 47.25, None, None, None, None, None, None, None, None, None, None, None,16.83, None, None, None, 60.39, None, None, None, None, None,2019-06-18 16:00:00, None,25
None, None, None, None, 3.565, 62.89, None, None, None, None, None, None, None, None, None, None, None,19.2, None, None, None, 51.71, None, None, None, None, None,2019-06-18 17:00:00, None,25
None, None, None, None, 3.109, 21.22, None, None, None, None, None, None, None, None, None, None, None,17.03, None, None, None, 63.25, None, None, None, None, None,2019-06-18 18:00:00, None,25
None, None, None, None, 3.655, 62.71, None, None, None, None, None, None, None, None, None, None, None,17.31, None, None, None, 47.09, None, None, None, None, None,2019-06-18 19:00:00, None,25
None, None, None, None, 3.581, 61.74, None, None, None, None, None, None, None, None, None, None, None,16.42, None, None, None, 42.3, None, None, None, None, None,2019-06-18 20:00:00, None,25
None, None, None, None, 1.279, 66.63, None, None, None, None, None, None, None, None, None, None, None,13.33, None, None, None, 45.34, None, None, None, None, None,2019-06-18 22:00:00, None,25
None, None, None, None, 1.127, 90.4, None, None, None, None, None, None, None, None, None, None, None,12.9, None, None, None, 37.07, None, None, None, None, None,2019-06-18 23:00:00, None,25
None, None, None, None, 2.426, 78.45, None, None, None, None, None, None, None, None, None, None, None,13.16, None, None, None, 51.05, None, None, None, None, None,2019-06-19 00:00:00, None,25
None, None, None, None, 2.49, 71.62, None, None, None, None, None, None, None, None, None, None, None,12.39, None, None, None, 45.72, None, None, None, None, None,2019-06-19 01:00:00, None,25
None, None, None, None, 2.753, 77.47, None, None, None, None, None, None, None, None, None, None, None,10.92, None, None, None, 34.55, None, None, None, None, None,2019-06-19 02:00:00, None,25
None, None, None, None, 3.004, 78.15, None, None, None, None, None, None, None, None, None, None, None,9.88, None, None, None, 34.39, None, None, None, None, None,2019-06-19 03:00:00, None,25
None, None, None, None, 2.988, 66.81, None, None, None, None, None, None, None, None, None, None, None,8.45, None, None, None, 37.53, None, None, None, None, None,2019-06-19 04:00:00, None,25
None, None, None, None, 2.717, 54.91, None, None, None, None, None, None, None, None, None, None, None,6.782, None, None, None, 49.42, None, None, None, None, None,2019-06-19 05:00:00, None,25
None, None, None, None, 2.172, 74.42, None, None, None, None, None, None, None, None, None, None, None,5.567, None, None, None, 45.48, None, None, None, None, None,2019-06-19 06:00:00, None,25
None, None, None, None, 2.86, 64.05, None, None, None, None, None, None, None, None, None, None, None,5.521, None, None, None, 40.3, None, None, None, None, None,2019-06-19 07:00:00, None,25
None, None, None, None, 1.998, 20.26, None, None, None, None, None, None, None, None, None, None, None,6.155, None, None, None, 60.9, None, None, None, None, None,2019-06-19 08:00:00, None,25
None, None, None, None, 2.783, 29.88, None, None, None, None, None, None, None, None, None, None, None,6.804, None, None, None, 66.69, None, None, None, None, None,2019-06-19 09:00:00, None,25
None, None, None, None, 3.97, 27.34, None, None, None, None, None, None, None, None, None, None, None,7.369, None, None, None, 62.79, None, None, None, None, None,2019-06-19 10:00:00, None,25
None, None, None, None, 3.419, 39.49, None, None, None, None, None, None, None, None, None, None, None,4.197, None, None, None, 61.48, None, None, None, None, None,2019-06-19 11:00:00, None,25
