ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, 673.0, 221.0, None, None,2017-11-19 00:00:00, -4.7, None, 111.0, None,47
None, 675.0, 223.0, None, None,2017-11-19 01:00:00, -4.6, None, 111.0, None,47
None, 678.0, 226.0, None, None,2017-11-19 02:00:00, -4.2, None, 113.0, None,47
None, 680.0, 227.0, None, None,2017-11-19 03:00:00, -3.7, None, 113.0, None,47
None, 682.0, 231.0, None, None,2017-11-19 04:00:00, -3.2, None, 114.0, None,47
None, 686.0, 234.0, None, None,2017-11-19 05:00:00, -3.1, None, 114.0, None,47
None, 690.0, 239.0, None, None,2017-11-19 06:00:00, -2.9, None, 115.0, None,47
None, 693.0, 242.0, None, None,2017-11-19 07:00:00, -2.6, None, 116.0, None,47
None, 695.0, 245.0, None, None,2017-11-19 08:00:00, -2.4, None, 117.0, None,47
None, 696.0, 245.0, None, None,2017-11-19 09:00:00, -2.3, None, 117.0, None,47
None, 699.0, 249.0, None, None,2017-11-19 10:00:00, -2.3, None, 118.0, None,47
None, 701.0, 251.0, None, None,2017-11-19 11:00:00, -2.3, None, 120.0, None,47
None, 704.0, 254.0, None, None,2017-11-19 12:00:00, -2.6, None, 124.0, None,47
None, 707.0, 257.0, None, None,2017-11-19 13:00:00, -2.8, None, 125.0, None,47
None, 710.0, 259.0, None, None,2017-11-19 14:00:00, -3.0, None, 127.0, None,47
None, 713.0, 263.0, None, None,2017-11-19 15:00:00, -3.1, None, 128.0, None,47
None, 715.0, 266.0, 429.0, None,2017-11-19 16:00:00, -3.3, None, 129.0, None,47
None, 717.0, 268.0, None, None,2017-11-19 17:00:00, -3.4, None, 131.0, None,47
None, 720.0, 271.0, None, None,2017-11-19 18:00:00, -3.4, None, 132.0, None,47
None, 722.0, 272.0, None, None,2017-11-19 19:00:00, -3.4, None, 134.0, None,47
None, 724.0, 274.0, None, None,2017-11-19 20:00:00, -4.4, None, 134.0, None,47
None, 725.0, 275.0, None, None,2017-11-19 21:00:00, -3.8, None, 136.0, None,47
None, 725.0, 275.0, None, None,2017-11-19 22:00:00, -4.7, None, 137.0, None,47
None, 725.0, 275.0, None, None,2017-11-19 23:00:00, -5.2, None, 137.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 00:00:00, -5.9, None, 138.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 01:00:00, -7.2, None, 138.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 02:00:00, -7.8, None, 139.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 03:00:00, -7.0, None, 140.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 04:00:00, -7.3, None, 140.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 05:00:00, -7.8, None, 140.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 06:00:00, -8.7, None, 141.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 07:00:00, -8.9, None, 141.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 08:00:00, -8.8, None, 141.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 09:00:00, -9.8, None, 141.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 10:00:00, -12.6, None, 141.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 11:00:00, -12.1, None, 141.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 12:00:00, -14.6, None, 141.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 13:00:00, -15.3, None, 141.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 14:00:00, -16.4, None, 141.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 15:00:00, -18.0, None, 140.0, None,47
None, 725.0, 275.0, 432.0, None,2017-11-20 16:00:00, -18.6, None, 140.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 17:00:00, -17.0, None, 139.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 18:00:00, -16.2, None, 139.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 19:00:00, -11.7, None, 138.0, None,47
None, 725.0, 275.0, None, None,2017-11-20 21:00:00, -13.4, None, 137.0, None,47
