BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None,92.6, None,2020-12-23 00:00:00, None,52
None, None, None,93.7, None,2020-12-23 01:00:00, None,52
None, None, None,94.2, None,2020-12-23 02:00:00, None,52
None, None, None,95.0, None,2020-12-23 03:00:00, None,52
None, None, None,97.3, None,2020-12-23 04:00:00, None,52
None, None, None,97.4, None,2020-12-23 05:00:00, None,52
None, None, None,75.3, None,2020-12-23 06:00:00, None,52
None, None, None,54.8, None,2020-12-23 07:00:00, None,52
None, None, None,51.6, None,2020-12-23 08:00:00, None,52
None, None, None,47.5, None,2020-12-23 09:00:00, None,52
None, None, None,47.3, None,2020-12-23 10:00:00, None,52
None, None, None,46.4, None,2020-12-23 11:00:00, None,52
None, None, None,45.1, None,2020-12-23 12:00:00, None,52
None, None, None,41.5, None,2020-12-23 13:00:00, None,52
None, None, None,51.1, None,2020-12-23 14:00:00, None,52
None, None, None,51.5, None,2020-12-23 15:00:00, None,52
None, None, None,49.5, None,2020-12-23 16:00:00, None,52
None, None, None,50.6, None,2020-12-23 17:00:00, None,52
None, None, None,56.0, None,2020-12-23 18:00:00, None,52
None, None, None,58.0, None,2020-12-23 19:00:00, None,52
None, None, None,61.8, None,2020-12-23 20:00:00, None,52
None, None, None,65.2, None,2020-12-23 21:00:00, None,52
None, None, None,64.5, None,2020-12-23 22:00:00, None,52
None, None, None,59.0, None,2020-12-23 23:00:00, None,52
None, None, None,59.9, None,2020-12-24 00:00:00, None,52
None, None, None,60.6, None,2020-12-24 01:00:00, None,52
None, None, None,62.8, None,2020-12-24 02:00:00, None,52
None, None, None,62.5, None,2020-12-24 03:00:00, None,52
None, None, None,65.6, None,2020-12-24 04:00:00, None,52
None, None, None,62.6, None,2020-12-24 05:00:00, None,52
None, None, None,71.9, None,2020-12-24 06:00:00, None,52
None, None, None,66.3, None,2020-12-24 07:00:00, None,52
None, None, None,52.6, None,2020-12-24 08:00:00, None,52
None, None, None,53.7, None,2020-12-24 09:00:00, None,52
None, None, None,57.3, None,2020-12-24 10:00:00, None,52
None, None, None,58.3, None,2020-12-24 11:00:00, None,52
None, None, None,58.2, None,2020-12-24 12:00:00, None,52
None, None, None,59.9, None,2020-12-24 13:00:00, None,52
None, None, None,60.7, None,2020-12-24 14:00:00, None,52
None, None, None,61.4, None,2020-12-24 15:00:00, None,52
None, None, None,62.4, None,2020-12-24 16:00:00, None,52
None, None, None,67.0, None,2020-12-24 17:00:00, None,52
None, None, None,69.6, None,2020-12-24 18:00:00, None,52
None, None, None,72.6, None,2020-12-24 19:00:00, None,52
None, None, None,77.6, None,2020-12-24 20:00:00, None,52
None, None, None,83.2, None,2020-12-24 21:00:00, None,52
None, None, None,91.0, None,2020-12-24 22:00:00, None,52
None, None, None,95.8, None,2020-12-24 23:00:00, None,52
None, None, None,99.2, None,2020-12-25 00:00:00, None,52
None, None, None,92.4, None,2020-12-25 01:00:00, None,52
None, None, None,92.7, None,2020-12-25 02:00:00, None,52
None, None, None,94.1, None,2020-12-25 03:00:00, None,52
None, None, None,92.0, None,2020-12-25 04:00:00, None,52
None, None, None,89.5, None,2020-12-25 05:00:00, None,52
None, None, None,83.6, None,2020-12-25 06:00:00, None,52
None, None, None,83.5, None,2020-12-25 07:00:00, None,52
None, None, None,87.1, None,2020-12-25 08:00:00, None,52
None, None, None,88.4, None,2020-12-25 09:00:00, None,52
None, None, None,83.0, None,2020-12-25 10:00:00, None,52
None, None, None,81.6, None,2020-12-25 11:00:00, None,52
None, None, None,78.8, None,2020-12-25 12:00:00, None,52
None, None, None,76.1, None,2020-12-25 13:00:00, None,52
None, None, None,80.3, None,2020-12-25 14:00:00, None,52
None, None, None,74.9, None,2020-12-25 15:00:00, None,52
None, None, None,75.1, None,2020-12-25 16:00:00, None,52
None, None, None,79.0, None,2020-12-25 17:00:00, None,52
None, None, None,84.2, None,2020-12-25 18:00:00, None,52
None, None, None,81.5, None,2020-12-25 19:00:00, None,52
None, None, None,84.7, None,2020-12-25 20:00:00, None,52
None, None, None,84.7, None,2020-12-25 21:00:00, None,52
None, None, None,81.3, None,2020-12-25 22:00:00, None,52
None, None, None,79.1, None,2020-12-25 23:00:00, None,52
None, None, None,85.2, None,2020-12-26 00:00:00, None,52
None, None, None,85.4, None,2020-12-26 01:00:00, None,52
None, None, None,83.9, None,2020-12-26 02:00:00, None,52
None, None, None,81.3, None,2020-12-26 03:00:00, None,52
None, None, None,83.4, None,2020-12-26 04:00:00, None,52
None, None, None,82.6, None,2020-12-26 05:00:00, None,52
None, None, None,87.5, None,2020-12-26 06:00:00, None,52
None, None, None,86.5, None,2020-12-26 07:00:00, None,52
None, None, None,87.0, None,2020-12-26 08:00:00, None,52
None, None, None,87.7, None,2020-12-26 09:00:00, None,52
None, None, None,86.6, None,2020-12-26 10:00:00, None,52
None, None, None,87.0, None,2020-12-26 11:00:00, None,52
None, None, None,87.2, None,2020-12-26 12:00:00, None,52
None, None, None,88.1, None,2020-12-26 13:00:00, None,52
None, None, None,86.3, None,2020-12-26 14:00:00, None,52
None, None, None,87.8, None,2020-12-26 15:00:00, None,52
None, None, None,90.2, None,2020-12-26 16:00:00, None,52
None, None, None,91.3, None,2020-12-26 17:00:00, None,52
None, None, None,92.2, None,2020-12-26 18:00:00, None,52
None, None, None,95.4, None,2020-12-26 19:00:00, None,52
None, None, None,93.7, None,2020-12-26 20:00:00, None,52
None, None, None,92.1, None,2020-12-26 21:00:00, None,52
None, None, None,92.7, None,2020-12-26 22:00:00, None,52
None, None, None,94.0, None,2020-12-26 23:00:00, None,52
None, None, None,95.7, None,2020-12-27 00:00:00, None,52
None, None, None,94.8, None,2020-12-27 01:00:00, None,52
None, None, None,94.5, None,2020-12-27 02:00:00, None,52
None, None, None,94.1, None,2020-12-27 03:00:00, None,52
None, None, None,93.1, None,2020-12-27 04:00:00, None,52
None, None, None,93.0, None,2020-12-27 05:00:00, None,52
None, None, None,92.8, None,2020-12-27 06:00:00, None,52
None, None, None,93.0, None,2020-12-27 07:00:00, None,52
None, None, None,91.9, None,2020-12-27 08:00:00, None,52
None, None, None,90.5, None,2020-12-27 09:00:00, None,52
None, None, None,88.8, None,2020-12-27 10:00:00, None,52
None, None, None,88.1, None,2020-12-27 11:00:00, None,52
None, None, None,86.1, None,2020-12-27 12:00:00, None,52
None, None, None,85.1, None,2020-12-27 13:00:00, None,52
None, None, None,84.7, None,2020-12-27 14:00:00, None,52
None, None, None,88.2, None,2020-12-27 15:00:00, None,52
None, None, None,89.6, None,2020-12-27 16:00:00, None,52
None, None, None,91.9, None,2020-12-27 17:00:00, None,52
None, None, None,92.3, None,2020-12-27 18:00:00, None,52
None, None, None,92.3, None,2020-12-27 19:00:00, None,52
None, None, None,90.5, None,2020-12-27 20:00:00, None,52
None, None, None,91.2, None,2020-12-27 21:00:00, None,52
None, None, None,90.2, None,2020-12-27 22:00:00, None,52
None, None, None,91.1, None,2020-12-27 23:00:00, None,52
None, None, None,93.9, None,2020-12-28 00:00:00, None,52
None, None, None,94.7, None,2020-12-28 01:00:00, None,52
None, None, None,89.8, None,2020-12-28 02:00:00, None,52
None, None, None,91.7, None,2020-12-28 03:00:00, None,52
None, None, None,94.3, None,2020-12-28 04:00:00, None,52
None, None, None,96.2, None,2020-12-28 05:00:00, None,52
None, None, None,93.1, None,2020-12-28 06:00:00, None,52
