pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,305.0, None, 0.1,0.0, 115.0, None, None, None,335.0,2022-02-12 03:00:00, None,7
None, None,305.0, None, -1.5,-1.5, 112.0, None, None, None,337.0,2022-02-12 21:00:00, None,7
None, None,305.0, None, -6.3,-6.7, 111.0, None, None, None,336.0,2022-02-13 10:00:00, None,7
None, None,305.0, None, -2.0,-2.5, 111.0, None, None, None,336.0,2022-02-13 15:00:00, None,7
0.0, None,305.0, None, -6.1,-6.2, 111.0, None, None, None,336.0,2022-02-13 21:00:00, None,7
None, None,305.0, None, -7.8,-7.9, None, None, None, None,336.0,2022-02-14 05:00:00, None,7
None, None,305.0, None, -8.8,-8.7, None, None, None, None,336.0,2022-02-14 08:00:00, None,7
1.0, None,306.0, None, -9.2,-9.3, None, None, None, None,336.0,2022-02-14 21:00:00, None,7
None, None,306.0, None, -9.7,-9.7, None, None, None, 0.0,336.0,2022-02-14 22:00:00, None,7
None, None,306.0, None, -9.1,-9.1, None, None, None, 0.0,336.0,2022-02-14 23:00:00, None,7
None, None,306.0, None, -4.0,-4.2, 111.0, None, None, None,336.0,2022-02-15 10:00:00, None,7
None, None,306.0, None, -2.2,-2.6, 111.0, None, None, None,336.0,2022-02-15 13:00:00, None,7
0.0, None,306.0, None, -3.1,-3.0, 110.0, None, None, None,337.0,2022-02-15 21:00:00, None,7
0.0, None,306.0, None, -3.3,-3.4, 111.0, None, None, 0.0,337.0,2022-02-15 22:00:00, None,7
None, None,306.0, None, -5.0,-4.9, 111.0, None, None, None,337.0,2022-02-16 06:00:00, None,7
0.0, None,306.0, None, -0.2,-0.3, 111.0, None, None, None,338.0,2022-02-16 22:00:00, None,7
None, None,306.0, None, 0.8,0.4, 110.0, None, None, None,339.0,2022-02-17 14:00:00, None,7
None, None,306.0, None, -0.8,-0.9, 110.0, None, None, None,339.0,2022-02-17 18:00:00, None,7
None, None,306.0, None, -0.7,-0.8, 110.0, None, None, None,339.0,2022-02-18 08:00:00, None,7
None, None,306.0, None, 0.0,-0.2, 111.0, None, None, None,339.0,2022-02-18 11:00:00, None,7
None, None,307.0, None, -0.1,-0.3, 108.0, None, None, None,340.0,2022-02-18 15:00:00, None,7
0.0, None,306.0, None, -1.1,-1.3, 247.0, None, None, None,341.0,2022-02-18 18:00:00, None,7
None, None,306.0, None, -1.4,-1.5, 110.0, None, None, None,342.0,2022-02-18 21:00:00, None,7
