WSPD_SCLR,time,week_of_year
3.33218,2018-04-23 00:00:00,17
3.00637,2018-04-23 01:00:00,17
2.47979,2018-04-23 02:00:00,17
2.69923,2018-04-23 03:00:00,17
2.65961,2018-04-23 04:00:00,17
2.33031,2018-04-23 05:00:00,17
2.29669,2018-04-23 06:00:00,17
3.25916,2018-04-23 07:00:00,17
5.3725,2018-04-23 08:00:00,17
5.36616,2018-04-23 09:00:00,17
6.43507,2018-04-23 10:00:00,17
6.50559,2018-04-23 11:00:00,17
7.92798,2018-04-23 12:00:00,17
7.62322,2018-04-23 13:00:00,17
6.26307,2018-04-23 14:00:00,17
7.51306,2018-04-23 15:00:00,17
6.98339,2018-04-23 16:00:00,17
5.52104,2018-04-23 17:00:00,17
5.25195,2018-04-23 18:00:00,17
6.17134,2018-04-23 19:00:00,17
4.93997,2018-04-23 20:00:00,17
5.49436,2018-04-23 21:00:00,17
5.13817,2018-04-23 22:00:00,17
5.12865,2018-04-23 23:00:00,17
4.33982,2018-04-24 00:00:00,17
3.53925,2018-04-24 01:00:00,17
2.70799,2018-04-24 02:00:00,17
3.54805,2018-04-24 03:00:00,17
4.42308,2018-04-24 04:00:00,17
4.05888,2018-04-24 05:00:00,17
2.09408,2018-04-24 06:00:00,17
2.60938,2018-04-24 07:00:00,17
3.83448,2018-04-24 08:00:00,17
5.26675,2018-04-24 09:00:00,17
5.28862,2018-04-24 10:00:00,17
6.07297,2018-04-24 11:00:00,17
8.90994,2018-04-24 12:00:00,17
7.32052,2018-04-24 13:00:00,17
7.105,2018-04-24 14:00:00,17
6.63535,2018-04-24 15:00:00,17
6.54328,2018-04-24 16:00:00,17
6.4638,2018-04-24 17:00:00,17
4.97781,2018-04-24 18:00:00,17
3.81494,2018-04-24 19:00:00,17
3.01824,2018-04-24 20:00:00,17
2.93769,2018-04-24 21:00:00,17
3.56233,2018-04-24 22:00:00,17
4.26337,2018-04-24 23:00:00,17
3.72531,2018-04-25 00:00:00,17
4.33749,2018-04-25 01:00:00,17
3.97016,2018-04-25 02:00:00,17
2.34169,2018-04-25 03:00:00,17
2.91544,2018-04-25 04:00:00,17
3.37576,2018-04-25 05:00:00,17
2.99802,2018-04-25 06:00:00,17
3.10332,2018-04-25 07:00:00,17
2.49537,2018-04-25 08:00:00,17
3.51855,2018-04-25 09:00:00,17
3.7626,2018-04-25 10:00:00,17
2.62613,2018-04-25 11:00:00,17
4.38812,2018-04-25 12:00:00,17
4.40772,2018-04-25 13:00:00,17
5.99214,2018-04-25 14:00:00,17
7.45241,2018-04-25 15:00:00,17
7.17159,2018-04-25 16:00:00,17
7.14422,2018-04-25 17:00:00,17
6.99298,2018-04-25 18:00:00,17
6.35563,2018-04-25 19:00:00,17
5.82584,2018-04-25 20:00:00,17
6.24606,2018-04-25 21:00:00,17
5.47046,2018-04-25 22:00:00,17
3.38079,2018-04-25 23:00:00,17
2.85784,2018-04-26 00:00:00,17
3.15471,2018-04-26 01:00:00,17
3.24378,2018-04-26 02:00:00,17
1.28748,2018-04-26 03:00:00,17
1.13784,2018-04-26 04:00:00,17
0.48475,2018-04-26 05:00:00,17
1.34463,2018-04-26 06:00:00,17
1.79496,2018-04-26 07:00:00,17
1.74262,2018-04-26 08:00:00,17
1.39073,2018-04-26 09:00:00,17
2.56489,2018-04-26 10:00:00,17
2.51452,2018-04-26 11:00:00,17
1.80682,2018-04-26 12:00:00,17
1.3853,2018-04-26 13:00:00,17
0.960654,2018-04-26 14:00:00,17
1.13391,2018-04-26 15:00:00,17
1.21085,2018-04-26 16:00:00,17
2.84129,2018-04-26 17:00:00,17
2.98269,2018-04-26 18:00:00,17
2.79444,2018-04-26 19:00:00,17
2.09928,2018-04-26 20:00:00,17
2.13569,2018-04-26 21:00:00,17
1.85361,2018-04-26 22:00:00,17
1.63846,2018-04-26 23:00:00,17
2.51537,2018-04-27 00:00:00,17
1.85264,2018-04-27 01:00:00,17
1.20661,2018-04-27 02:00:00,17
0.488021,2018-04-27 03:00:00,17
1.09184,2018-04-27 04:00:00,17
0.99675,2018-04-27 05:00:00,17
2.36169,2018-04-27 06:00:00,17
2.45888,2018-04-27 07:00:00,17
2.55551,2018-04-27 08:00:00,17
2.86211,2018-04-27 09:00:00,17
2.54142,2018-04-27 10:00:00,17
2.11945,2018-04-27 11:00:00,17
1.99364,2018-04-27 12:00:00,17
1.73989,2018-04-27 13:00:00,17
2.09561,2018-04-27 14:00:00,17
2.30187,2018-04-27 15:00:00,17
4.03035,2018-04-27 16:00:00,17
