RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
95.1, None, None, None, 4.521, 287.1, None, None, -5.0, None, None, None, None, None, None, 69.63, None, None,-3.923, None, None, None, None, 6.392, None, None, None, None,2016-02-26 00:00:00,9
94.3, None, None, None, 4.359, 289.4, None, None, -5.0, None, None, None, None, None, None, 69.55, None, None,-3.923, None, None, None, None, 5.832, None, None, None, None,2016-02-26 01:00:00,9
94.9, None, None, None, 3.856, 289.8, None, None, -5.0, None, None, None, None, None, None, 69.53, None, None,-4.21, None, None, None, None, 8.07, None, None, None, None,2016-02-26 02:00:00,9
96.9, None, None, None, 3.949, 291.2, None, None, -5.0, None, None, None, None, None, None, 69.58, None, None,-4.783, None, None, None, None, 5.985, None, None, None, None,2016-02-26 03:00:00,9
95.7, None, None, None, 3.918, 288.5, None, None, -5.0, None, None, None, None, None, None, 69.44, None, None,-4.592, None, None, None, None, 7.36, None, None, None, None,2016-02-26 04:00:00,9
95.9, None, None, None, 3.917, 289.6, None, None, -5.0, None, None, None, None, None, None, 69.44, None, None,-4.831, None, None, None, None, 6.783, None, None, None, None,2016-02-26 05:00:00,9
95.2, None, None, None, 3.381, 289.6, None, None, -5.0, None, None, None, None, None, None, 69.21, None, None,-4.735, None, None, None, None, 6.937, None, None, None, None,2016-02-26 06:00:00,9
97.9, None, None, None, 3.287, 291.4, None, None, -5.0, None, None, None, None, None, None, 69.2, None, None,-4.735, None, None, None, None, 6.929, None, None, None, None,2016-02-26 07:00:00,9
90.6, None, None, None, 2.632, 291.6, None, None, -4.0, None, None, None, None, None, None, 69.46, None, None,-2.347, None, None, None, None, 9.38, None, None, None, None,2016-02-26 08:00:00,9
75.6, None, None, None, 0.965, 83.6, None, None, -2.0, None, None, None, None, None, None, 69.45, None, None,1.594, None, None, None, None, 58.98, None, None, None, None,2016-02-26 09:00:00,9
72.8, None, None, None, 3.182, 84.9, None, None, -2.0, None, None, None, None, None, None, 69.55, None, None,2.699, None, None, None, None, 18.02, None, None, None, None,2016-02-26 10:00:00,9
70.8, None, None, None, 3.429, 91.6, None, None, -2.0, None, None, None, None, None, None, 68.46, None, None,2.936, None, None, None, None, 20.65, None, None, None, None,2016-02-26 11:00:00,9
62.73, None, None, None, 2.601, 92.2, None, None, -3.0, None, None, None, None, None, None, 68.85, None, None,3.908, None, None, None, None, 19.57, None, None, None, None,2016-02-26 12:00:00,9
60.49, None, None, None, 2.175, 99.9, None, None, -4.0, None, None, None, None, None, None, 69.29, None, None,3.319, None, None, None, None, 31.91, None, None, None, None,2016-02-26 13:00:00,9
62.78, None, None, None, 2.46, 114.5, None, None, -3.0, None, None, None, None, None, None, 69.78, None, None,2.923, None, None, None, None, 25.66, None, None, None, None,2016-02-26 14:00:00,9
63.41, None, None, None, 1.899, 142.2, None, None, -3.0, None, None, None, None, None, None, 69.74, None, None,3.389, None, None, None, None, 24.77, None, None, None, None,2016-02-26 15:00:00,9
58.95, None, None, None, 0.877, 176.9, None, None, -3.0, None, None, None, None, None, None, 69.66, None, None,4.738, None, None, None, None, 44.45, None, None, None, None,2016-02-26 16:00:00,9
66.62, None, None, None, 1.235, 197.9, None, None, -2.0, None, None, None, None, None, None, 69.46, None, None,3.355, None, None, None, None, 44.14, None, None, None, None,2016-02-26 17:00:00,9
69.51, None, None, None, 0.42, 178.8, None, None, -2.0, None, None, None, None, None, None, 69.66, None, None,2.661, None, None, None, None, 36.06, None, None, None, None,2016-02-26 18:00:00,9
78.1, None, None, None, 0.379, 241.7, None, None, -2.0, None, None, None, None, None, None, 69.53, None, None,1.28, None, None, None, None, 54.81, None, None, None, None,2016-02-26 19:00:00,9
87.9, None, None, None, 2.943, 292.3, None, None, -2.0, None, None, None, None, None, None, 69.46, None, None,-0.008, None, None, None, None, 11.63, None, None, None, None,2016-02-26 20:00:00,9
91.3, None, None, None, 3.292, 287.6, None, None, -2.0, None, None, None, None, None, None, 69.45, None, None,-0.429, None, None, None, None, 9.07, None, None, None, None,2016-02-26 21:00:00,9
87.4, None, None, None, 2.446, 288.2, None, None, -1.0, None, None, None, None, None, None, 69.35, None, None,0.631, None, None, None, None, 11.87, None, None, None, None,2016-02-26 22:00:00,9
91.4, None, None, None, 1.628, 282.2, None, None, -1.0, None, None, None, None, None, None, 69.42, None, None,0.435, None, None, None, None, 22.82, None, None, None, None,2016-02-26 23:00:00,9
80.9, None, None, None, 1.619, 281.0, None, None, -1.0, None, None, None, None, None, None, 69.55, None, None,1.567, None, None, None, None, 21.59, None, None, None, None,2016-02-27 00:00:00,9
85.9, None, None, None, 0.202, 194.7, None, None, -1.0, None, None, None, None, None, None, 69.61, None, None,1.28, None, None, None, None, 67.29, None, None, None, None,2016-02-27 01:00:00,9
87.9, None, None, None, 0.136, 323.2, None, None, -1.0, None, None, None, None, None, None, 69.45, None, None,0.946, None, None, None, None, 66.26, None, None, None, None,2016-02-27 02:00:00,9
92.3, None, None, None, 1.022, 288.6, None, None, -1.0, None, None, None, None, None, None, 69.59, None, None,0.421, None, None, None, None, 14.64, None, None, None, None,2016-02-27 03:00:00,9
95.7, None, None, None, 1.399, 291.3, None, None, 0.0, None, None, None, None, None, None, 69.04, None, None,0.183, None, None, None, None, 10.91, None, None, None, None,2016-02-27 04:00:00,9
97.5, None, None, None, 0.629, 285.8, None, None, 0.0, None, None, None, None, None, None, 69.28, None, None,0.374, None, None, None, None, 15.03, None, None, None, None,2016-02-27 05:00:00,9
