CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,5.977,26.28, None,2016-02-26 00:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,9
None,5.462,27.8, None,2016-02-26 01:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,9
None,4.919,27.86, None,2016-02-26 02:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,9
None,5.296,26.54, None,2016-02-26 03:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,9
None,4.511,27.78, None,2016-02-26 04:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,9
None,4.453,28.2, None,2016-02-26 05:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,9
None,4.841,27.64, None,2016-02-26 06:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,9
None,4.598,29.07, None,2016-02-26 07:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,9
None,4.724,28.46, None,2016-02-26 08:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,9
None,5.637,27.25, None,2016-02-26 09:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,9
None,6.971,25.99, None,2016-02-26 10:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None,9
None,6.864,26.98, None,2016-02-26 11:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None,9
None,7.8,26.15, None,2016-02-26 12:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,9
None,7.41,26.96, None,2016-02-26 13:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,9
None,5.834,27.34, None,2016-02-26 14:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,9
None,5.522,28.46, None,2016-02-26 15:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None,9
None,4.572,32.94, None,2016-02-26 16:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,9
None,1.603,49.8, None,2016-02-26 17:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,9
None,1.045,66.48, None,2016-02-26 18:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,9
None,0.891,74.4, None,2016-02-26 19:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,9
None,0.814,78.8, None,2016-02-26 20:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,9
None,1.025,76.9, None,2016-02-26 21:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,9
None,1.467,82.5, None,2016-02-26 22:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None,9
None,1.257,84.2, None,2016-02-26 23:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None,9
None,1.342,85.8, None,2016-02-27 00:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None,9
None,1.178,86.7, None,2016-02-27 01:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None,9
None,1.15,86.6, None,2016-02-27 02:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None,9
None,1.113,87.3, None,2016-02-27 03:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None,9
None,1.112,88.0, None,2016-02-27 04:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None,9
None,0.929,88.6, None,2016-02-27 05:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None,9
None,0.545,89.0, None,2016-02-27 06:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None,9
None,0.342,89.1, None,2016-02-27 07:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None,9
None,0.661,88.1, None,2016-02-27 08:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None,9
None,0.89,68.39, None,2016-02-27 09:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,9
None,2.496,50.98, None,2016-02-27 10:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,9
None,2.187,49.94, None,2016-02-27 11:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,9
None,3.517,49.21, None,2016-02-27 12:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,9
None,3.769,48.74, None,2016-02-27 14:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,9
None,4.02,48.78, None,2016-02-27 15:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,9
None,2.7,47.37, None,2016-02-27 16:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,9
None,2.343,49.02, None,2016-02-27 17:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,9
None,0.719,52.26, None,2016-02-27 18:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,9
None,0.651,57.71, None,2016-02-27 19:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,9
None,0.439,49.57, None,2016-02-27 20:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,9
None,0.343,57.07, None,2016-02-27 21:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,9
None,0.862,59.24, None,2016-02-27 22:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,9
None,0.967,73.5, None,2016-02-27 23:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,9
None,0.582,73.1, None,2016-02-28 00:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,9
None,0.412,70.7, None,2016-02-28 01:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,9
None,0.249,71.2, None,2016-02-28 02:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,9
None,-0.041,77.9, None,2016-02-28 03:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,9
None,-0.031,81.5, None,2016-02-28 04:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,9
None,-0.405,79.4, None,2016-02-28 05:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,9
None,-0.397,63.95, None,2016-02-28 06:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,9
None,-0.494,72.5, None,2016-02-28 07:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,9
None,-0.476,71.3, None,2016-02-28 08:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,9
None,-0.406,70.4, None,2016-02-28 09:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,9
None,-0.089,64.2, None,2016-02-28 10:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,9
None,0.727,58.15, None,2016-02-28 11:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,9
None,1.129,49.94, None,2016-02-28 12:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,9
None,0.68,49.59, None,2016-02-28 13:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,9
None,0.429,50.33, None,2016-02-28 14:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,9
None,0.113,69.92, None,2016-02-28 15:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,9
None,0.005,72.8, None,2016-02-28 16:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,9
None,-0.358,76.2, None,2016-02-28 17:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,9
None,-0.743,77.4, None,2016-02-28 18:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,9
None,-1.55,76.4, None,2016-02-28 19:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,9
None,-1.658,75.0, None,2016-02-28 20:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,9
None,-2.041,65.56, None,2016-02-28 21:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,9
None,-1.87,71.8, None,2016-02-28 22:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,9
None,-1.936,70.4, None,2016-02-28 23:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,9
None,-1.822,75.1, None,2016-02-29 00:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,9
None,-2.139,65.09, None,2016-02-29 01:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,9
None,-2.063,71.3, None,2016-02-29 02:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,9
None,-2.264,59.36, None,2016-02-29 03:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,9
None,-2.063,64.02, None,2016-02-29 04:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,9
None,-1.986,71.1, None,2016-02-29 05:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,9
None,-2.025,70.9, None,2016-02-29 06:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,9
None,-2.265,65.56, None,2016-02-29 07:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,9
None,-2.208,70.2, None,2016-02-29 08:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,9
None,-1.62,65.85, None,2016-02-29 09:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,9
None,-0.803,68.79, None,2016-02-29 10:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,9
None,-0.005,56.94, None,2016-02-29 11:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,9
None,0.889,49.44, None,2016-02-29 12:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,9
None,1.283,49.87, None,2016-02-29 13:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,9
None,0.765,50.04, None,2016-02-29 14:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,9
None,0.401,49.91, None,2016-02-29 15:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,9
None,-0.896,49.37, None,2016-02-29 16:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,9
None,-1.271,50.65, None,2016-02-29 17:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,9
None,-1.521,50.55, None,2016-02-29 18:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,9
None,-1.559,50.52, None,2016-02-29 19:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,9
None,-1.561,50.7, None,2016-02-29 20:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,9
None,-1.417,50.69, None,2016-02-29 21:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,9
None,-1.388,50.7, None,2016-02-29 22:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,9
None,-1.176,50.46, None,2016-02-29 23:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,9
None,-1.302,50.55, None,2016-03-01 00:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,9
None,-1.027,49.9, None,2016-03-01 01:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,9
None,-1.256,50.11, None,2016-03-01 02:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,9
None,-1.639,50.59, None,2016-03-01 03:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,9
None,-1.37,50.1, None,2016-03-01 04:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,9
None,-1.294,50.66, None,2016-03-01 05:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,9
None,-0.793,50.02, None,2016-03-01 06:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,9
None,-0.505,49.83, None,2016-03-01 07:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,9
