WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
264.3, 0.1, 54.8, None,2020-03-11 00:00:00, None,11
249.9, 0.1, 53.9, None,2020-03-11 01:00:00, None,11
136.3, -1.4, 62.2, None,2020-03-11 02:00:00, None,11
168.0, -2.5, 69.6, None,2020-03-11 03:00:00, None,11
166.7, -3.3, 74.0, None,2020-03-11 04:00:00, None,11
161.4, -3.9, 76.8, None,2020-03-11 05:00:00, None,11
145.8, -3.5, 75.4, None,2020-03-11 06:00:00, None,11
158.2, -3.7, 73.4, None,2020-03-11 07:00:00, None,11
163.7, -3.6, 74.5, None,2020-03-11 08:00:00, None,11
208.9, 0.0, 56.6, None,2020-03-11 09:00:00, None,11
274.3, 1.6, 48.2, None,2020-03-11 10:00:00, None,11
286.2, 2.3, 43.5, None,2020-03-11 11:00:00, None,11
286.9, 3.1, 38.5, None,2020-03-11 12:00:00, None,11
275.7, 3.8, 33.8, None,2020-03-11 13:00:00, None,11
287.8, 4.1, 30.0, None,2020-03-11 14:00:00, None,11
280.0, 3.9, 28.4, None,2020-03-11 15:00:00, None,11
264.4, 4.3, 28.3, None,2020-03-11 16:00:00, None,11
271.8, 3.4, 36.1, None,2020-03-11 17:00:00, None,11
213.2, 2.4, 42.2, None,2020-03-11 18:00:00, None,11
211.9, 2.0, 47.6, None,2020-03-11 19:00:00, None,11
209.5, 1.3, 53.6, None,2020-03-11 20:00:00, None,11
262.2, 1.0, 54.6, None,2020-03-11 21:00:00, None,11
262.0, -1.0, 57.1, None,2020-03-12 00:00:00, None,11
271.8, -1.1, 53.5, None,2020-03-12 01:00:00, None,11
266.7, -1.7, 53.4, None,2020-03-12 02:00:00, None,11
274.4, -2.3, 54.9, None,2020-03-12 03:00:00, None,11
280.5, -2.8, 58.5, None,2020-03-12 04:00:00, None,11
276.3, -3.5, 62.2, None,2020-03-12 05:00:00, None,11
258.0, -4.1, 65.2, None,2020-03-12 06:00:00, None,11
338.1, -4.9, 67.9, None,2020-03-12 07:00:00, None,11
339.2, -4.8, 66.1, None,2020-03-12 08:00:00, None,11
19.0, -2.7, 56.7, None,2020-03-12 09:00:00, None,11
7.4, -1.7, 53.2, None,2020-03-12 10:00:00, None,11
0.1, -1.2, 51.7, None,2020-03-12 11:00:00, None,11
9.9, -0.9, 50.3, None,2020-03-12 12:00:00, None,11
354.5, -0.6, 48.3, None,2020-03-12 13:00:00, None,11
347.2, -0.5, 48.6, None,2020-03-12 14:00:00, None,11
12.8, -0.7, 57.8, None,2020-03-12 15:00:00, None,11
5.3, -1.6, 62.5, None,2020-03-12 16:00:00, None,11
347.9, -2.2, 54.9, None,2020-03-12 17:00:00, None,11
349.8, -3.2, 54.8, None,2020-03-12 18:00:00, None,11
346.5, -4.6, 55.4, None,2020-03-12 19:00:00, None,11
353.2, -5.9, 57.5, None,2020-03-12 20:00:00, None,11
354.3, -7.0, 58.8, None,2020-03-12 21:00:00, None,11
338.4, -8.7, 58.8, None,2020-03-12 22:00:00, None,11
341.8, -10.0, 58.2, None,2020-03-12 23:00:00, None,11
340.5, -11.0, 58.0, None,2020-03-13 00:00:00, None,11
344.4, -11.5, 57.2, None,2020-03-13 01:00:00, None,11
353.3, -12.4, 56.1, None,2020-03-13 02:00:00, None,11
353.9, -13.3, 55.1, None,2020-03-13 03:00:00, None,11
345.9, -14.1, 53.8, None,2020-03-13 04:00:00, None,11
347.4, -14.8, 53.8, None,2020-03-13 05:00:00, None,11
345.7, -15.6, 52.7, None,2020-03-13 06:00:00, None,11
345.7, -16.2, 51.4, None,2020-03-13 07:00:00, None,11
348.2, -16.1, 49.8, None,2020-03-13 08:00:00, None,11
350.0, -15.3, 46.5, None,2020-03-13 09:00:00, None,11
349.9, -14.1, 43.9, None,2020-03-13 10:00:00, None,11
359.8, -12.9, 42.5, None,2020-03-13 11:00:00, None,11
5.0, -12.1, 41.7, None,2020-03-13 12:00:00, None,11
4.3, -11.4, 41.1, None,2020-03-13 13:00:00, None,11
7.5, -11.2, 40.6, None,2020-03-13 14:00:00, None,11
10.7, -10.9, 39.4, None,2020-03-13 15:00:00, None,11
12.5, -10.9, 40.7, None,2020-03-13 16:00:00, None,11
9.8, -11.6, 41.3, None,2020-03-13 17:00:00, None,11
9.2, -12.5, 40.9, None,2020-03-13 18:00:00, None,11
5.4, -13.7, 43.9, None,2020-03-13 19:00:00, None,11
5.6, -14.7, 44.8, None,2020-03-13 20:00:00, None,11
4.2, -15.4, 46.5, None,2020-03-13 21:00:00, None,11
2.6, -16.0, 48.0, None,2020-03-13 22:00:00, None,11
359.3, -16.4, 47.4, None,2020-03-13 23:00:00, None,11
353.9, -16.8, 47.0, None,2020-03-14 00:00:00, None,11
0.8, -17.1, 48.0, None,2020-03-14 01:00:00, None,11
2.5, -17.3, 47.7, None,2020-03-14 02:00:00, None,11
