TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
1.2, None,55.2, None,2020-03-11 00:00:00, None,11
1.3, None,54.6, None,2020-03-11 01:00:00, None,11
1.0, None,54.9, None,2020-03-11 02:00:00, None,11
0.7, None,58.2, None,2020-03-11 03:00:00, None,11
-0.1, None,61.8, None,2020-03-11 04:00:00, None,11
-0.8, None,65.7, None,2020-03-11 05:00:00, None,11
-1.4, None,68.3, None,2020-03-11 06:00:00, None,11
-2.2, None,74.9, None,2020-03-11 07:00:00, None,11
-3.2, None,86.5, None,2020-03-11 08:00:00, None,11
-2.7, None,87.0, None,2020-03-11 09:00:00, None,11
-2.4, None,89.5, None,2020-03-11 10:00:00, None,11
-0.7, None,77.9, None,2020-03-11 11:00:00, None,11
-0.6, None,74.1, None,2020-03-11 12:00:00, None,11
-0.3, None,71.9, None,2020-03-11 13:00:00, None,11
-0.3, None,72.5, None,2020-03-11 14:00:00, None,11
-0.5, None,70.6, None,2020-03-11 15:00:00, None,11
-0.5, None,70.6, None,2020-03-11 16:00:00, None,11
-1.3, None,83.8, None,2020-03-11 17:00:00, None,11
-2.1, None,92.5, None,2020-03-11 18:00:00, None,11
-2.4, None,94.9, None,2020-03-11 19:00:00, None,11
-2.5, None,93.6, None,2020-03-11 20:00:00, None,11
-2.4, None,92.3, None,2020-03-11 21:00:00, None,11
-2.5, None,95.5, None,2020-03-11 22:00:00, None,11
-2.9, None,94.1, None,2020-03-11 23:00:00, None,11
-3.5, None,91.2, None,2020-03-12 00:00:00, None,11
-5.2, None,85.8, None,2020-03-12 01:00:00, None,11
-6.6, None,86.3, None,2020-03-12 02:00:00, None,11
-8.1, None,82.2, None,2020-03-12 03:00:00, None,11
-8.9, None,76.0, None,2020-03-12 04:00:00, None,11
-10.1, None,76.4, None,2020-03-12 05:00:00, None,11
-11.0, None,75.8, None,2020-03-12 06:00:00, None,11
-12.0, None,74.8, None,2020-03-12 07:00:00, None,11
-13.3, None,76.9, None,2020-03-12 08:00:00, None,11
-14.0, None,74.1, None,2020-03-12 09:00:00, None,11
-13.9, None,69.6, None,2020-03-12 10:00:00, None,11
-13.8, None,69.3, None,2020-03-12 11:00:00, None,11
-13.5, None,59.0, None,2020-03-12 12:00:00, None,11
-12.9, None,56.0, None,2020-03-12 13:00:00, None,11
-12.8, None,54.0, None,2020-03-12 14:00:00, None,11
-12.8, None,51.4, None,2020-03-12 15:00:00, None,11
-12.6, None,48.7, None,2020-03-12 16:00:00, None,11
-12.8, None,47.5, None,2020-03-12 17:00:00, None,11
-13.4, None,45.9, None,2020-03-12 18:00:00, None,11
-14.6, None,46.4, None,2020-03-12 19:00:00, None,11
-15.5, None,48.5, None,2020-03-12 20:00:00, None,11
-16.4, None,51.1, None,2020-03-12 21:00:00, None,11
-17.3, None,52.6, None,2020-03-12 22:00:00, None,11
-18.3, None,55.1, None,2020-03-12 23:00:00, None,11
-18.7, None,55.3, None,2020-03-13 00:00:00, None,11
-19.6, None,58.8, None,2020-03-13 01:00:00, None,11
-20.5, None,67.1, None,2020-03-13 02:00:00, None,11
-21.9, None,64.2, None,2020-03-13 03:00:00, None,11
-22.8, None,65.7, None,2020-03-13 04:00:00, None,11
-23.4, None,66.8, None,2020-03-13 05:00:00, None,11
-24.2, None,69.2, None,2020-03-13 06:00:00, None,11
-24.6, None,70.4, None,2020-03-13 07:00:00, None,11
-23.5, None,65.3, None,2020-03-13 08:00:00, None,11
-21.4, None,61.1, None,2020-03-13 09:00:00, None,11
-18.6, None,59.9, None,2020-03-13 10:00:00, None,11
-17.0, None,51.7, None,2020-03-13 11:00:00, None,11
-15.6, None,54.4, None,2020-03-13 12:00:00, None,11
-15.3, None,43.0, None,2020-03-13 13:00:00, None,11
-14.9, None,41.5, None,2020-03-13 14:00:00, None,11
-14.5, None,41.1, None,2020-03-13 15:00:00, None,11
-13.9, None,39.7, None,2020-03-13 16:00:00, None,11
-13.7, None,42.8, None,2020-03-13 17:00:00, None,11
-14.0, None,47.3, None,2020-03-13 18:00:00, None,11
-15.5, None,50.6, None,2020-03-13 19:00:00, None,11
-16.7, None,52.2, None,2020-03-13 20:00:00, None,11
-17.7, None,58.2, None,2020-03-13 21:00:00, None,11
-18.8, None,64.4, None,2020-03-13 22:00:00, None,11
-20.5, None,68.3, None,2020-03-13 23:00:00, None,11
-21.2, None,74.6, None,2020-03-14 00:00:00, None,11
-22.5, None,73.3, None,2020-03-14 01:00:00, None,11
-23.2, None,79.1, None,2020-03-14 02:00:00, None,11
-23.9, None,77.7, None,2020-03-14 03:00:00, None,11
-24.6, None,78.9, None,2020-03-14 04:00:00, None,11
-25.4, None,80.6, None,2020-03-14 05:00:00, None,11
-25.5, None,79.4, None,2020-03-14 06:00:00, None,11
-25.7, None,78.3, None,2020-03-14 07:00:00, None,11
-25.0, None,77.6, None,2020-03-14 08:00:00, None,11
