AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
,4.0, None,2017-10-01,-0.6,2.7,40,,,,,
,1.0, None,2017-10-02,-2.9,2.4,40,,,,,
,0.0, None,2017-10-03,-4.9,9.3,40,,,,,
,0.0, None,2017-10-04,-4.1,14.9,40,,,,,
,0.0, None,2017-10-05,-1.9,17.3,40,,,,,
,3.0, None,2017-10-06,-1.6,6.0,40,,,,,
,14.0, None,2017-10-07,-1.8,2.5,40,,,,,
,,,2017-10-01 00:00:00, None, None,40,271.0, None, None, None,3.4
,,,2017-10-01 01:00:00, None, None,40,272.0, None, None, None,2.1
,,,2017-10-01 02:00:00, None, None,40,273.0, None, None, None,0.8
,,,2017-10-01 03:00:00, None, None,40,274.0, None, None, None,0.9
,,,2017-10-01 04:00:00, None, None,40,274.0, None, None, None,1.3
,,,2017-10-01 05:00:00, None, None,40,274.0, None, None, None,1.0
,,,2017-10-01 06:00:00, None, None,40,274.0, None, None, None,1.2
,,,2017-10-01 07:00:00, None, None,40,274.0, None, None, None,0.8
,,,2017-10-01 08:00:00, None, None,40,275.0, None, None, None,0.4
,,,2017-10-01 09:00:00, None, None,40,275.0, None, None, None,0.7
,,,2017-10-01 10:00:00, None, None,40,276.0, None, None, None,0.5
,,,2017-10-01 11:00:00, None, None,40,276.0, None, None, None,0.6
,,,2017-10-01 12:00:00, None, None,40,276.0, None, None, None,0.7
,,,2017-10-01 13:00:00, None, None,40,276.0, None, None, None,0.6
,,,2017-10-01 14:00:00, None, None,40,276.0, None, None, None,0.5
,,,2017-10-01 15:00:00, None, None,40,276.0, None, None, None,0.7
,,,2017-10-01 16:00:00, None, None,40,276.0, None, 165.0, None,0.7
,,,2017-10-01 17:00:00, None, None,40,277.0, None, None, None,1.0
,,,2017-10-01 18:00:00, None, None,40,277.0, None, None, None,0.8
,,,2017-10-01 19:00:00, None, None,40,278.0, None, None, None,1.4
,,,2017-10-01 20:00:00, None, None,40,278.0, None, None, None,1.6
,,,2017-10-01 21:00:00, None, None,40,279.0, None, None, None,1.9
,,,2017-10-01 22:00:00, None, None,40,279.0, None, None, None,1.6
,,,2017-10-01 23:00:00, None, None,40,279.0, None, None, None,2.1
,,,2017-10-02 00:00:00, None, None,40,279.0, None, None, None,1.6
,,,2017-10-02 01:00:00, None, None,40,279.0, None, None, None,1.2
,,,2017-10-02 02:00:00, None, None,40,279.0, None, None, None,1.0
,,,2017-10-02 03:00:00, None, None,40,279.0, None, None, None,0.9
,,,2017-10-02 04:00:00, None, None,40,279.0, None, None, None,0.6
,,,2017-10-02 05:00:00, None, None,40,279.0, None, None, None,0.7
,,,2017-10-02 06:00:00, None, None,40,279.0, None, None, None,0.4
,,,2017-10-02 07:00:00, None, None,40,279.0, None, None, None,-0.1
,,,2017-10-02 08:00:00, None, None,40,279.0, None, None, None,-0.2
,,,2017-10-02 09:00:00, None, None,40,279.0, None, None, None,0.0
,,,2017-10-02 10:00:00, None, None,40,279.0, None, None, None,-0.5
,,,2017-10-02 11:00:00, None, None,40,279.0, None, None, None,-0.9
,,,2017-10-02 12:00:00, None, None,40,279.0, None, None, None,-0.7
,,,2017-10-02 13:00:00, None, None,40,279.0, None, None, None,-0.6
,,,2017-10-02 14:00:00, None, None,40,279.0, None, None, None,-0.4
,,,2017-10-02 15:00:00, None, None,40,279.0, None, None, None,-0.3
,,,2017-10-02 16:00:00, None, None,40,279.0, None, 165.0, None,-0.1
,,,2017-10-02 17:00:00, None, None,40,279.0, None, None, None,0.5
,,,2017-10-02 18:00:00, None, None,40,279.0, None, None, None,1.3
,,,2017-10-02 19:00:00, None, None,40,279.0, None, None, None,2.1
,,,2017-10-02 20:00:00, None, None,40,279.0, None, None, None,0.4
,,,2017-10-02 21:00:00, None, None,40,280.0, None, None, None,-0.1
,,,2017-10-02 22:00:00, None, None,40,280.0, None, None, None,0.5
,,,2017-10-02 23:00:00, None, None,40,280.0, None, None, None,0.5
,,,2017-10-03 00:00:00, None, None,40,280.0, None, None, None,0.7
,,,2017-10-03 01:00:00, None, None,40,280.0, None, None, None,0.8
,,,2017-10-03 02:00:00, None, None,40,280.0, None, None, None,0.1
,,,2017-10-03 03:00:00, None, None,40,280.0, None, None, None,-0.8
,,,2017-10-03 04:00:00, None, None,40,280.0, None, None, None,-0.8
,,,2017-10-03 05:00:00, None, None,40,280.0, None, None, None,-0.6
,,,2017-10-03 06:00:00, None, None,40,280.0, None, None, None,-1.2
,,,2017-10-03 07:00:00, None, None,40,280.0, None, None, None,-1.9
,,,2017-10-03 08:00:00, None, None,40,280.0, None, None, None,-2.9
,,,2017-10-03 09:00:00, None, None,40,280.0, None, None, None,-3.2
,,,2017-10-03 10:00:00, None, None,40,280.0, None, None, None,-3.6
,,,2017-10-03 11:00:00, None, None,40,281.0, None, None, None,-3.9
,,,2017-10-03 12:00:00, None, None,40,281.0, None, None, None,-4.6
,,,2017-10-03 13:00:00, None, None,40,281.0, None, None, None,-4.9
,,,2017-10-03 14:00:00, None, None,40,281.0, None, None, None,-4.5
,,,2017-10-03 15:00:00, None, None,40,281.0, None, None, None,-4.5
,,,2017-10-03 16:00:00, None, None,40,281.0, None, 173.0, None,-1.8
,,,2017-10-03 17:00:00, None, None,40,280.0, None, None, None,0.2
,,,2017-10-03 18:00:00, None, None,40,280.0, None, None, None,2.6
,,,2017-10-03 19:00:00, None, None,40,280.0, None, None, None,5.5
,,,2017-10-03 20:00:00, None, None,40,280.0, None, None, None,7.5
,,,2017-10-03 21:00:00, None, None,40,280.0, None, None, None,8.3
,,,2017-10-03 22:00:00, None, None,40,280.0, None, None, None,8.9
,,,2017-10-03 23:00:00, None, None,40,280.0, None, None, None,8.4
,,,2017-10-04 00:00:00, None, None,40,280.0, None, None, None,6.5
,,,2017-10-04 01:00:00, None, None,40,280.0, None, None, None,3.0
,,,2017-10-04 02:00:00, None, None,40,280.0, None, None, None,-0.7
,,,2017-10-04 03:00:00, None, None,40,280.0, None, None, None,-2.3
,,,2017-10-04 04:00:00, None, None,40,280.0, None, None, None,-2.6
,,,2017-10-04 05:00:00, None, None,40,280.0, None, None, None,-2.8
,,,2017-10-04 06:00:00, None, None,40,280.0, None, None, None,-3.1
,,,2017-10-04 07:00:00, None, None,40,280.0, None, None, None,-3.4
,,,2017-10-04 08:00:00, None, None,40,280.0, None, None, None,-3.1
,,,2017-10-04 09:00:00, None, None,40,280.0, None, None, None,-3.4
,,,2017-10-04 10:00:00, None, None,40,280.0, None, None, None,-3.6
,,,2017-10-04 11:00:00, None, None,40,280.0, None, None, None,-3.2
,,,2017-10-04 12:00:00, None, None,40,280.0, None, None, None,-3.7
,,,2017-10-04 13:00:00, None, None,40,280.0, None, None, None,-3.8
,,,2017-10-04 14:00:00, None, None,40,281.0, None, None, None,-3.8
,,,2017-10-04 15:00:00, None, None,40,281.0, None, None, None,-2.8
,,,2017-10-04 16:00:00, None, None,40,281.0, None, 184.0, None,-1.5
,,,2017-10-04 17:00:00, None, None,40,280.0, None, None, None,0.6
,,,2017-10-04 18:00:00, None, None,40,280.0, None, None, None,3.1
,,,2017-10-04 19:00:00, None, None,40,280.0, None, None, None,10.1
,,,2017-10-04 20:00:00, None, None,40,280.0, None, None, None,11.5
,,,2017-10-04 21:00:00, None, None,40,280.0, None, None, None,13.0
,,,2017-10-04 22:00:00, None, None,40,280.0, None, None, None,14.7
,,,2017-10-04 23:00:00, None, None,40,280.0, None, None, None,13.3
,,,2017-10-05 00:00:00, None, None,40,280.0, None, None, None,11.0
,,,2017-10-05 01:00:00, None, None,40,280.0, None, None, None,7.3
,,,2017-10-05 02:00:00, None, None,40,280.0, None, None, None,3.2
,,,2017-10-05 03:00:00, None, None,40,280.0, None, None, None,1.1
,,,2017-10-05 04:00:00, None, None,40,280.0, None, None, None,0.0
,,,2017-10-05 05:00:00, None, None,40,280.0, None, None, None,-0.1
,,,2017-10-05 06:00:00, None, None,40,280.0, None, None, None,-0.5
,,,2017-10-05 07:00:00, None, None,40,280.0, None, None, None,-0.7
,,,2017-10-05 08:00:00, None, None,40,280.0, None, None, None,-0.9
,,,2017-10-05 09:00:00, None, None,40,280.0, None, None, None,-0.9
,,,2017-10-05 10:00:00, None, None,40,280.0, None, None, None,-0.8
,,,2017-10-05 11:00:00, None, None,40,280.0, None, None, None,-0.5
,,,2017-10-05 12:00:00, None, None,40,280.0, None, None, None,-1.1
,,,2017-10-05 13:00:00, None, None,40,281.0, None, None, None,-1.5
,,,2017-10-05 14:00:00, None, None,40,281.0, None, None, None,-1.9
,,,2017-10-05 15:00:00, None, None,40,281.0, None, None, None,-1.7
,,,2017-10-05 16:00:00, None, None,40,281.0, None, 191.0, None,2.2
,,,2017-10-05 17:00:00, None, None,40,281.0, None, None, None,8.0
,,,2017-10-05 18:00:00, None, None,40,280.0, None, None, None,10.1
,,,2017-10-05 19:00:00, None, None,40,280.0, None, None, None,13.5
,,,2017-10-05 20:00:00, None, None,40,280.0, None, None, None,15.9
,,,2017-10-05 21:00:00, None, None,40,280.0, None, None, None,16.4
,,,2017-10-05 22:00:00, None, None,40,280.0, None, None, None,16.9
,,,2017-10-05 23:00:00, None, None,40,280.0, None, None, None,16.4
,,,2017-10-06 01:00:00, None, None,40,280.0, None, None, None,9.3
,,,2017-10-06 02:00:00, None, None,40,280.0, None, None, None,5.9
,,,2017-10-06 03:00:00, None, None,40,280.0, 3.0, None, None,3.6
,,,2017-10-06 04:00:00, None, None,40,280.0, 3.0, None, None,2.0
,,,2017-10-06 05:00:00, None, None,40,280.0, 3.0, None, None,1.5
,,,2017-10-06 06:00:00, None, None,40,281.0, 3.0, None, None,1.1
,,,2017-10-06 07:00:00, None, None,40,281.0, 3.0, None, None,0.7
,,,2017-10-06 08:00:00, None, None,40,281.0, 3.0, None, None,0.5
,,,2017-10-06 09:00:00, None, None,40,281.0, 3.0, None, None,-0.5
,,,2017-10-06 10:00:00, None, None,40,281.0, 2.0, None, None,-0.9
,,,2017-10-06 11:00:00, None, None,40,281.0, 2.0, None, None,-0.5
,,,2017-10-06 12:00:00, None, None,40,281.0, 2.0, None, None,-1.1
,,,2017-10-06 13:00:00, None, None,40,281.0, 2.0, None, None,-1.6
,,,2017-10-06 14:00:00, None, None,40,281.0, 2.0, None, None,-1.5
,,,2017-10-06 15:00:00, None, None,40,281.0, 2.0, None, None,0.3
,,,2017-10-06 16:00:00, None, None,40,281.0, 2.0, 195.0, None,3.1
,,,2017-10-06 17:00:00, None, None,40,281.0, 2.0, None, None,2.9
,,,2017-10-06 18:00:00, None, None,40,281.0, 2.0, None, None,4.4
,,,2017-10-06 19:00:00, None, None,40,281.0, 2.0, None, None,4.8
,,,2017-10-06 20:00:00, None, None,40,281.0, 3.0, None, None,5.4
,,,2017-10-06 21:00:00, None, None,40,281.0, 3.0, None, None,4.9
,,,2017-10-06 22:00:00, None, None,40,281.0, 3.0, None, None,4.6
,,,2017-10-06 23:00:00, None, None,40,281.0, 3.0, None, None,5.7
,,,2017-10-07 00:00:00, None, None,40,281.0, 4.0, None, None,5.0
,,,2017-10-07 01:00:00, None, None,40,281.0, 4.0, None, None,4.6
,,,2017-10-07 02:00:00, None, None,40,281.0, 4.0, None, None,3.6
,,,2017-10-07 03:00:00, None, None,40,281.0, 4.0, None, None,3.9
,,,2017-10-07 04:00:00, None, None,40,281.0, 4.0, None, None,4.6
,,,2017-10-07 05:00:00, None, None,40,281.0, 4.0, None, None,4.6
,,,2017-10-07 06:00:00, None, None,40,281.0, 4.0, None, None,4.1
,,,2017-10-07 07:00:00, None, None,40,281.0, 4.0, None, None,3.8
,,,2017-10-07 08:00:00, None, None,40,283.0, 4.0, None, None,0.3
,,,2017-10-07 09:00:00, None, None,40,285.0, 6.0, None, None,-0.3
,,,2017-10-07 10:00:00, None, None,40,286.0, 7.0, None, None,-0.9
,,,2017-10-07 11:00:00, None, None,40,287.0, 8.0, None, None,-1.1
,,,2017-10-07 12:00:00, None, None,40,287.0, 8.0, None, None,-1.3
,,,2017-10-07 13:00:00, None, None,40,287.0, 8.0, None, None,-1.8
,,,2017-10-07 14:00:00, None, None,40,287.0, 8.0, None, None,-1.2
,,,2017-10-07 15:00:00, None, None,40,287.0, 8.0, None, None,-1.2
,,,2017-10-07 16:00:00, None, None,40,287.0, 8.0, 199.0, None,-1.3
,,,2017-10-07 17:00:00, None, None,40,287.0, 8.0, None, None,-0.2
,,,2017-10-07 18:00:00, None, None,40,288.0, 8.0, None, None,0.5
,,,2017-10-07 19:00:00, None, None,40,288.0, 8.0, None, None,0.1
,,,2017-10-07 20:00:00, None, None,40,288.0, 8.0, None, None,0.8
,,,2017-10-07 21:00:00, None, None,40,288.0, 8.0, None, None,2.5
,,,2017-10-07 22:00:00, None, None,40,288.0, 8.0, None, None,1.7
,,,2017-10-07 23:00:00, None, None,40,290.0, 9.0, None, None,-0.5
