wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
205.0, None, None,0.0, None,1.2, None,8.4, None, None, None,72.0,2017-10-01 00:00:00,40,,,,,,
231.0, None, None,0.0, None,4.3, None,8.7, None, None, None,62.0,2017-10-01 01:00:00,40,,,,,,
22.0, None, None,0.0, None,1.0, None,8.9, None, None, None,61.0,2017-10-01 02:00:00,40,,,,,,
15.0, None, None,0.0, None,2.6, None,9.3, None, None, None,58.0,2017-10-01 03:00:00,40,,,,,,
278.0, None, None,0.0, None,2.7, None,8.7, None, None, None,61.0,2017-10-01 04:00:00,40,,,,,,
94.0, None, None,0.0, None,2.4, None,8.9, None, None, None,60.0,2017-10-01 05:00:00,40,,,,,,
328.0, None, None,0.0, None,2.3, None,8.6, None, None, None,61.0,2017-10-01 06:00:00,40,,,,,,
205.0, None, None,0.0, None,1.8, None,8.8, None, None, None,61.0,2017-10-01 07:00:00,40,,,,,,
125.0, None, None,0.0, None,4.2, None,9.9, None, None, None,58.0,2017-10-01 08:00:00,40,,,,,,
52.0, None, None,0.0, None,8.1, None,11.1, None, None, None,48.0,2017-10-01 09:00:00,40,,,,,,
39.0, None, None,0.0, None,10.4, None,11.9, None, None, None,42.0,2017-10-01 10:00:00,40,,,,,,
148.0, None, None,0.0, None,7.1, None,12.2, None, None, None,42.0,2017-10-01 11:00:00,40,,,,,,
150.0, None, None,0.0, None,4.0, None,12.0, None, None, None,43.0,2017-10-01 12:00:00,40,,,,,,
105.0, None, None,0.0, None,7.3, None,11.9, None, None, None,47.0,2017-10-01 13:00:00,40,,,,,,
110.0, None, None,0.0, None,7.8, None,11.1, None, None, None,50.0,2017-10-01 14:00:00,40,,,,,,
144.0, None, None,0.0, None,3.0, None,12.2, None, None, None,46.0,2017-10-01 15:00:00,40,,,,,,
158.0, None, None,0.0, None,3.6, None,11.7, None, None, None,43.0,2017-10-01 16:00:00,40,,,,,,
13.0, None, None,0.0, None,9.2, None,11.3, None, None, None,43.0,2017-10-01 17:00:00,40,,,,,,
49.0, None, None,0.0, None,8.5, None,10.8, None, None, None,43.0,2017-10-01 18:00:00,40,,,,,,
20.0, None, None,0.0, None,7.9, None,10.2, None, None, None,46.0,2017-10-01 19:00:00,40,,,,,,
114.0, None, None,0.0, None,6.0, None,10.2, None, None, None,45.0,2017-10-01 20:00:00,40,,,,,,
150.0, None, None,0.0, None,5.0, None,9.5, None, None, None,48.0,2017-10-01 21:00:00,40,,,,,,
144.0, None, None,0.0, None,3.8, None,9.7, None, None, None,50.0,2017-10-01 22:00:00,40,,,,,,
80.0, None, None,0.0, None,7.6, None,9.8, None, None, None,49.0,2017-10-01 23:00:00,40,,,,,,
37.0, None, None,0.0, None,3.8, None,9.5, None, None, None,53.0,2017-10-02 00:00:00,40,,,,,,
74.0, None, None,0.0, None,2.3, None,9.1, None, None, None,55.0,2017-10-02 01:00:00,40,,,,,,
16.0, None, None,0.0, None,3.2, None,8.8, None, None, None,55.0,2017-10-02 02:00:00,40,,,,,,
16.0, None, None,0.0, None,6.3, None,8.7, None, None, None,54.0,2017-10-02 03:00:00,40,,,,,,
28.0, None, None,0.0, None,7.2, None,8.4, None, None, None,55.0,2017-10-02 04:00:00,40,,,,,,
27.0, None, None,0.0, None,2.3, None,7.3, None, None, None,60.0,2017-10-02 05:00:00,40,,,,,,
44.0, None, None,0.0, None,9.1, None,7.2, None, None, None,57.0,2017-10-02 06:00:00,40,,,,,,
70.0, None, None,0.0, None,8.0, None,8.8, None, None, None,54.0,2017-10-02 07:00:00,40,,,,,,
83.0, None, None,0.0, None,8.6, None,10.2, None, None, None,56.0,2017-10-02 08:00:00,40,,,,,,
84.0, None, None,0.0, None,10.9, None,10.4, None, None, None,59.0,2017-10-02 09:00:00,40,,,,,,
82.0, None, None,0.0, None,12.1, None,9.7, None, None, None,61.0,2017-10-02 10:00:00,40,,,,,,
101.0, None, None,0.0, None,11.2, None,10.4, None, None, None,52.0,2017-10-02 11:00:00,40,,,,,,
111.0, None, None,0.0, None,4.9, None,12.6, None, None, None,45.0,2017-10-02 12:00:00,40,,,,,,
83.0, None, None,0.0, None,19.9, None,13.4, None, None, None,39.0,2017-10-02 13:00:00,40,,,,,,
67.0, None, None,0.0, None,21.0, None,12.3, None, None, None,39.0,2017-10-02 14:00:00,40,,,,,,
64.0, None, None,0.0, None,20.8, None,10.3, None, None, None,54.0,2017-10-02 15:00:00,40,,,,,,
108.0, None, None,0.0, None,9.1, None,10.4, None, None, None,55.0,2017-10-02 16:00:00,40,,,,,,
183.0, None, None,0.0, None,3.5, None,9.5, None, None, None,58.0,2017-10-02 17:00:00,40,,,,,,
325.0, None, None,0.0, None,2.9, None,8.2, None, None, None,62.0,2017-10-02 18:00:00,40,,,,,,
350.0, None, None,0.0, None,1.5, None,8.7, None, None, None,58.0,2017-10-02 19:00:00,40,,,,,,
17.0, None, None,0.0, None,1.0, None,8.0, None, None, None,63.0,2017-10-02 20:00:00,40,,,,,,
327.0, None, None,0.0, None,1.2, None,7.7, None, None, None,60.0,2017-10-02 21:00:00,40,,,,,,
34.0, None, None,0.0, None,3.1, None,7.8, None, None, None,61.0,2017-10-02 22:00:00,40,,,,,,
