ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.0,0.0,7.5,0.0,2017-10-01,0.0,16.5,40,,,,,,
0.0,0.0,3.0,0.0,2017-10-02,0.0,14.0,40,,,,,,
0.0,0.0,1.0,0.0,2017-10-03,0.0,15.0,40,,,,,,
0.0,0.0,0.0,0.0,2017-10-04,0.0,15.0,40,,,,,,
0.0,0.0,1.0,0.0,2017-10-05,0.0,17.0,40,,,,,,
1.6,1.6,2.5,0.0,2017-10-06,0.0,17.5,40,,,,,,
4.6,4.6,6.0,0.0,2017-10-07,0.0,14.0,40,,,,,,
,,,,2017-10-01 00:00:00,,,40,,8.3,0.510999,91.5,92.4,8.0
,,,,2017-10-01 01:00:00,,,40,,8.0,0.582,92.4,92.0,8.1
,,,,2017-10-01 02:00:00,,,40,,8.1,0.685998,92.0,91.6,8.19
,,,,2017-10-01 03:00:00,,,40,,8.2,0.402999,91.6,91.2,8.41
,,,,2017-10-01 04:00:00,,,40,,8.4,0.528998,91.2,89.7,8.55
,,,,2017-10-01 05:00:00,,,40,,8.6,0.808,89.7,89.7,8.61
,,,,2017-10-01 06:00:00,,,40,,8.6,0.587,89.7,88.4,8.7
,,,,2017-10-01 07:00:00,,,40,,8.7,0.746999,88.4,89.8,8.74
,,,,2017-10-01 08:00:00,,,40,,8.7,0.757,89.8,85.5,9.45
,,,,2017-10-01 09:00:00,,,40,,9.4,0.768,85.5,77.77,10.24
,,,,2017-10-01 10:00:00,,,40,,10.2,1.36,77.8,61.01,12.06
,,,,2017-10-01 11:00:00,,,40,,12.1,0.823,61.0,52.09,13.04
,,,,2017-10-01 12:00:00,,,40,,13.0,2.697,52.1,46.73,13.22
,,,,2017-10-01 13:00:00,,,40,,13.2,3.16,46.7,42.42,13.69
,,,,2017-10-01 14:00:00,,,40,,13.7,4.269,42.4,43.35,13.5
,,,,2017-10-01 15:00:00,,,40,,13.5,3.499,43.4,40.86,13.93
,,,,2017-10-01 16:00:00,,,40,,13.9,2.12,40.9,39.07,14.43
,,,,2017-10-01 17:00:00,,,40,,14.4,3.862,39.1,38.92,14.42
,,,,2017-10-01 18:00:00,,,40,,14.4,3.494,38.9,40.69,13.62
,,,,2017-10-01 19:00:00,,,40,,13.6,0.703998,40.7,45.66,12.66
,,,,2017-10-01 20:00:00,,,40,,12.7,0.677999,45.7,52.26,11.48
,,,,2017-10-01 21:00:00,,,40,,11.5,0.699,52.3,55.12,11.04
,,,,2017-10-01 22:00:00,,,40,,11.0,0.624,55.1,57.5,10.46
,,,,2017-10-01 23:00:00,,,40,,10.5,1.005,57.5,70.07,8.46
,,,,2017-10-02 00:00:00,,,40,,8.5,1.139,70.1,72.29,7.952
,,,,2017-10-02 01:00:00,,,40,,8.0,0.792999,72.3,77.52,7.271
,,,,2017-10-02 02:00:00,,,40,,7.3,1.07,77.5,82.8,6.082
,,,,2017-10-02 03:00:00,,,40,,6.1,1.157,82.8,85.5,5.037
