AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
-2.5, 0.0,0.0,3.7, 0.0,2020-11-11 00:00:00,267.0,97.0,46
-2.8, None,0.0,3.5, None,2020-11-11 00:15:00,246.0,97.0,46
-2.7, None,0.0,5.2, None,2020-11-11 00:30:00,267.0,97.0,46
-2.6, None,0.0,4.4, None,2020-11-11 00:45:00,259.0,97.0,46
-2.8, 1.0,0.0,3.8, 0.0,2020-11-11 01:00:00,239.0,96.0,46
-3.1, None,0.0,3.2, None,2020-11-11 01:15:00,267.0,96.0,46
-3.3, None,0.0,3.9, None,2020-11-11 01:30:00,297.0,97.0,46
-2.6, None,0.0,5.8, None,2020-11-11 01:45:00,290.0,97.0,46
-2.8, 0.0,0.0,5.3, 0.0,2020-11-11 02:00:00,252.0,97.0,46
-2.8, None,0.0,6.0, None,2020-11-11 02:15:00,245.0,97.0,46
-2.6, None,0.0,5.7, None,2020-11-11 02:30:00,274.0,97.0,46
-2.2, None,0.0,5.6, None,2020-11-11 02:45:00,280.0,97.0,46
-2.2, 0.0,0.0,5.5, 0.001,2020-11-11 03:00:00,273.0,97.0,46
-2.4, None,0.0,3.6, None,2020-11-11 03:15:00,284.0,96.0,46
-2.6, None,0.0,4.0, None,2020-11-11 03:30:00,244.0,96.0,46
-3.0, None,0.0,1.8, None,2020-11-11 03:45:00,239.0,96.0,46
-3.3, 0.0,0.0,4.1, 0.0,2020-11-11 04:00:00,226.0,96.0,46
-3.3, None,0.0,2.0, None,2020-11-11 04:15:00,254.0,97.0,46
-3.3, None,0.0,4.6, None,2020-11-11 04:30:00,235.0,97.0,46
-3.3, None,0.0,4.6, None,2020-11-11 04:45:00,247.0,97.0,46
-2.9, 0.0,0.0,5.2, 0.0,2020-11-11 05:00:00,274.0,97.0,46
-3.3, None,0.0,4.8, None,2020-11-11 05:15:00,262.0,95.0,46
-3.2, None,0.0,4.2, None,2020-11-11 05:30:00,237.0,96.0,46
-3.3, None,0.0,3.1, None,2020-11-11 05:45:00,235.0,96.0,46
-3.2, 0.0,0.0,4.9, 0.0,2020-11-11 06:00:00,230.0,96.0,46
-3.2, None,0.0,5.0, None,2020-11-11 06:15:00,230.0,96.0,46
-3.2, None,0.0,4.7, None,2020-11-11 06:30:00,242.0,96.0,46
-3.1, None,0.0,5.0, None,2020-11-11 06:45:00,258.0,96.0,46
-2.6, 0.0,0.0,5.6, 0.004,2020-11-11 07:00:00,287.0,97.0,46
-2.4, None,0.0,3.3, None,2020-11-11 07:15:00,253.0,97.0,46
-2.5, None,0.0,4.9, None,2020-11-11 07:30:00,260.0,96.0,46
-2.5, None,0.0,6.4, None,2020-11-11 07:45:00,253.0,96.0,46
-2.3, 0.0,0.0,4.6, 0.0,2020-11-11 08:00:00,245.0,96.0,46
-1.9, None,0.0,4.8, None,2020-11-11 08:15:00,242.0,96.0,46
-1.7, None,0.0,3.8, None,2020-11-11 08:30:00,260.0,97.0,46
-1.4, None,0.0,3.7, None,2020-11-11 08:45:00,230.0,96.0,46
-0.9, 0.0,0.0,3.8, 0.002,2020-11-11 09:00:00,235.0,97.0,46
-0.6, None,0.0,3.4, None,2020-11-11 09:15:00,222.0,97.0,46
-0.2, None,0.0,2.1, None,2020-11-11 09:30:00,240.0,97.0,46
0.1, None,0.0,1.4, None,2020-11-11 09:45:00,149.0,97.0,46
0.3, -1.0,0.0,2.1, 0.001,2020-11-11 10:00:00,233.0,97.0,46
0.5, None,0.254,1.6, None,2020-11-11 10:15:00,207.0,97.0,46
0.7, None,0.0,2.6, None,2020-11-11 10:30:00,84.0,97.0,46
0.9, None,0.0,1.3, None,2020-11-11 10:45:00,72.0,97.0,46
1.4, 0.0,0.0,3.3, 0.002,2020-11-11 11:00:00,104.0,97.0,46
1.8, None,0.0,2.4, None,2020-11-11 11:15:00,108.0,95.0,46
2.2, None,0.0,3.0, None,2020-11-11 11:30:00,132.0,92.0,46
2.5, None,0.0,3.0, None,2020-11-11 11:45:00,124.0,91.0,46
2.8, 0.0,0.0,3.9, 0.0,2020-11-11 12:00:00,95.0,88.0,46
3.7, None,0.0,2.0, None,2020-11-11 12:15:00,55.0,85.0,46
3.4, None,0.0,2.4, None,2020-11-11 12:30:00,233.0,83.0,46
