RelativeHumidity,AirTemperature,time,Rain,week_of_year
90.0,1.6,2020-11-11 00:00:00,0.0,46
92.0,1.4,2020-11-11 00:15:00,0.0,46
91.0,1.3,2020-11-11 00:30:00,0.0,46
91.0,1.5,2020-11-11 00:45:00,0.0,46
91.0,1.4,2020-11-11 01:00:00,0.0,46
90.0,1.5,2020-11-11 01:15:00,0.0,46
91.0,1.6,2020-11-11 01:30:00,0.0,46
87.0,1.8,2020-11-11 01:45:00,0.0,46
86.0,1.8,2020-11-11 02:00:00,0.0,46
88.0,1.7,2020-11-11 02:15:00,0.0,46
89.0,1.6,2020-11-11 02:30:00,0.0,46
89.0,1.6,2020-11-11 02:45:00,0.0,46
89.0,1.6,2020-11-11 03:00:00,0.0,46
89.0,1.7,2020-11-11 03:15:00,0.0,46
90.0,1.6,2020-11-11 03:30:00,0.0,46
90.0,1.5,2020-11-11 03:45:00,0.0,46
90.0,1.4,2020-11-11 04:00:00,0.0,46
91.0,1.5,2020-11-11 04:15:00,0.0,46
91.0,1.5,2020-11-11 04:30:00,0.0,46
91.0,1.4,2020-11-11 04:45:00,0.0,46
91.0,1.4,2020-11-11 05:00:00,0.0,46
91.0,1.4,2020-11-11 05:15:00,0.0,46
92.0,1.4,2020-11-11 05:30:00,0.0,46
92.0,1.6,2020-11-11 05:45:00,0.0,46
93.0,1.5,2020-11-11 06:00:00,0.0,46
93.0,1.5,2020-11-11 06:15:00,0.0,46
94.0,1.5,2020-11-11 06:30:00,0.0,46
94.0,1.5,2020-11-11 06:45:00,0.0,46
94.0,1.4,2020-11-11 07:00:00,0.0,46
93.0,1.4,2020-11-11 07:15:00,0.0,46
94.0,1.4,2020-11-11 07:30:00,0.0,46
94.0,1.4,2020-11-11 07:45:00,0.0,46
95.0,1.4,2020-11-11 08:00:00,0.0,46
95.0,1.4,2020-11-11 08:15:00,0.0,46
94.0,1.4,2020-11-11 08:30:00,0.0,46
94.0,1.8,2020-11-11 08:45:00,0.0,46
94.0,2.1,2020-11-11 09:00:00,0.0,46
92.0,2.3,2020-11-11 09:15:00,0.0,46
93.0,2.4,2020-11-11 09:30:00,0.0,46
93.0,2.4,2020-11-11 09:45:00,0.0,46
93.0,2.4,2020-11-11 10:00:00,0.0,46
91.0,2.4,2020-11-11 10:15:00,0.0,46
89.0,2.5,2020-11-11 10:30:00,0.0,46
88.0,2.8,2020-11-11 10:45:00,0.0,46
88.0,3.1,2020-11-11 11:00:00,0.0,46
89.0,3.3,2020-11-11 11:15:00,0.0,46
89.0,3.6,2020-11-11 11:30:00,0.0,46
89.0,3.5,2020-11-11 11:45:00,0.0,46
89.0,3.5,2020-11-11 12:00:00,0.0,46
91.0,3.5,2020-11-11 12:15:00,0.0,46
92.0,3.3,2020-11-11 12:30:00,0.0,46
92.0,3.1,2020-11-11 12:45:00,0.0,46
92.0,3.4,2020-11-11 13:00:00,0.0,46
90.0,3.2,2020-11-11 13:15:00,0.0,46
93.0,2.9,2020-11-11 13:30:00,0.0,46
93.0,2.9,2020-11-11 13:45:00,0.0,46
93.0,3.0,2020-11-11 14:00:00,0.0,46
94.0,3.0,2020-11-11 14:15:00,0.0,46
93.0,2.9,2020-11-11 14:30:00,0.0,46
94.0,2.9,2020-11-11 14:45:00,0.0,46
94.0,2.9,2020-11-11 15:00:00,0.0,46
93.0,2.8,2020-11-11 15:15:00,0.0,46
93.0,2.8,2020-11-11 15:30:00,0.0,46
93.0,2.9,2020-11-11 15:45:00,0.0,46
95.0,2.6,2020-11-11 16:00:00,0.0,46
96.0,2.2,2020-11-11 16:15:00,0.0,46
97.0,2.2,2020-11-11 16:30:00,0.0,46
96.0,2.2,2020-11-11 16:45:00,0.0,46
97.0,2.1,2020-11-11 17:00:00,0.0,46
97.0,2.0,2020-11-11 17:15:00,0.0,46
96.0,1.9,2020-11-11 17:30:00,0.0,46
96.0,1.9,2020-11-11 17:45:00,0.0,46
96.0,1.9,2020-11-11 18:00:00,0.0,46
96.0,2.0,2020-11-11 18:15:00,0.0,46
96.0,2.0,2020-11-11 18:30:00,0.0,46
97.0,2.1,2020-11-11 18:45:00,0.0,46
97.0,2.1,2020-11-11 19:00:00,0.0,46
97.0,2.1,2020-11-11 19:15:00,0.0,46
97.0,2.2,2020-11-11 19:30:00,0.0,46
97.0,2.2,2020-11-11 19:45:00,0.0,46
97.0,2.1,2020-11-11 20:00:00,0.0,46
98.0,2.2,2020-11-11 20:15:00,0.0,46
98.0,2.2,2020-11-11 20:30:00,0.0,46
98.0,2.4,2020-11-11 20:45:00,0.0,46
98.0,2.3,2020-11-11 21:00:00,0.0,46
98.0,2.3,2020-11-11 21:15:00,0.0,46
98.0,2.3,2020-11-11 21:30:00,0.0,46
98.0,2.4,2020-11-11 21:45:00,0.0,46
98.0,2.5,2020-11-11 22:00:00,0.0,46
98.0,2.5,2020-11-11 22:15:00,0.0,46
98.0,2.5,2020-11-11 22:30:00,0.0,46
99.0,2.6,2020-11-11 22:45:00,0.0,46
99.0,2.6,2020-11-11 23:00:00,0.0,46
99.0,2.6,2020-11-11 23:15:00,0.0,46
99.0,2.6,2020-11-11 23:30:00,0.0,46
99.0,2.6,2020-11-11 23:45:00,0.0,46
99.0,2.5,2020-11-12 00:00:00,0.0,46
99.0,2.5,2020-11-12 00:15:00,0.0,46
99.0,2.5,2020-11-12 00:30:00,0.0,46
99.0,2.6,2020-11-12 00:45:00,0.0,46
99.0,2.6,2020-11-12 01:00:00,0.0,46
99.0,2.7,2020-11-12 01:15:00,0.0,46
99.0,2.7,2020-11-12 01:30:00,0.0,46
99.0,2.7,2020-11-12 01:45:00,0.0,46
99.0,2.6,2020-11-12 02:00:00,0.0,46
99.0,2.5,2020-11-12 02:15:00,0.0,46
99.0,2.4,2020-11-12 02:30:00,0.0,46
99.0,2.4,2020-11-12 02:45:00,0.0,46
99.0,2.4,2020-11-12 03:00:00,0.0,46
99.0,2.4,2020-11-12 03:15:00,0.0,46
99.0,2.4,2020-11-12 03:30:00,0.0,46
99.0,2.3,2020-11-12 03:45:00,0.0,46
99.0,2.3,2020-11-12 04:00:00,0.0,46
99.0,2.4,2020-11-12 04:15:00,0.0,46
99.0,2.4,2020-11-12 04:30:00,0.0,46
99.0,2.5,2020-11-12 04:45:00,0.0,46
99.0,2.5,2020-11-12 05:00:00,0.0,46
99.0,2.5,2020-11-12 05:15:00,0.0,46
99.0,2.6,2020-11-12 05:30:00,0.0,46
99.0,2.6,2020-11-12 05:45:00,0.0,46
99.0,2.5,2020-11-12 06:00:00,0.0,46
99.0,2.4,2020-11-12 06:15:00,0.0,46
99.0,2.4,2020-11-12 06:30:00,0.0,46
100.0,2.4,2020-11-12 06:45:00,0.0,46
99.0,2.6,2020-11-12 07:00:00,0.0,46
100.0,2.7,2020-11-12 07:15:00,0.0,46
100.0,2.6,2020-11-12 07:30:00,0.0,46
100.0,2.6,2020-11-12 07:45:00,0.0,46
100.0,2.5,2020-11-12 08:00:00,0.0,46
99.0,2.5,2020-11-12 08:15:00,0.0,46
100.0,2.5,2020-11-12 08:30:00,0.0,46
100.0,2.6,2020-11-12 08:45:00,0.0,46
100.0,2.7,2020-11-12 09:00:00,0.0,46
100.0,2.7,2020-11-12 09:15:00,0.0,46
100.0,2.7,2020-11-12 09:30:00,0.0,46
100.0,2.7,2020-11-12 09:45:00,0.0,46
100.0,2.9,2020-11-12 10:00:00,0.0,46
100.0,3.0,2020-11-12 10:15:00,0.0,46
100.0,3.2,2020-11-12 10:30:00,0.0,46
100.0,3.2,2020-11-12 10:45:00,0.0,46
100.0,3.3,2020-11-12 11:00:00,0.0,46
100.0,3.3,2020-11-12 11:15:00,0.0,46
100.0,3.3,2020-11-12 11:30:00,0.0,46
100.0,3.5,2020-11-12 11:45:00,0.0,46
100.0,3.6,2020-11-12 12:00:00,0.0,46
100.0,3.4,2020-11-12 12:15:00,0.0,46
100.0,3.5,2020-11-12 12:30:00,0.0,46
100.0,3.5,2020-11-12 12:45:00,0.0,46
100.0,3.5,2020-11-12 13:00:00,0.0,46
100.0,3.5,2020-11-12 13:15:00,0.0,46
100.0,3.4,2020-11-12 13:30:00,0.0,46
100.0,3.3,2020-11-12 13:45:00,0.254,46
100.0,3.2,2020-11-12 14:00:00,0.254,46
