TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-30.619,0.6,82.1,0.0,899.45, 0.0,0.0,2018-02-12 00:00:00, None,-32.7,7
-32.069,0.6,81.5,0.0,899.85, 0.0,0.0,2018-02-12 01:00:00, None,-34.2,7
-31.478,0.6,81.4,0.0,899.55, 0.0,0.0,2018-02-12 02:00:00, None,-33.6,7
-31.551,0.6,80.8,0.0,899.25, 0.0,0.0,2018-02-12 03:00:00, None,-33.8,7
-31.624,0.6,80.9,0.0,898.55, 0.0,0.0,2018-02-12 04:00:00, None,-33.8,7
-31.698,0.6,80.6,0.0,898.25, 0.0,0.0,2018-02-12 05:00:00, None,-34.0,7
-29.52,0.6,81.3,0.0,896.45, 0.0,0.0,2018-02-12 06:00:00, None,-31.7,7
-28.213,0.6,81.8,0.0,895.55, 0.0,0.0,2018-02-12 07:00:00, None,-30.4,7
-27.771,25.6,82.0,0.0,894.95, 0.0,0.0,2018-02-12 08:00:00, None,-29.9,7
-24.654,51.9,82.8,0.0,894.65, 0.0,0.0,2018-02-12 09:00:00, None,-26.8,7
-17.77,150.6,84.3,0.0,893.65, 0.0,0.0,2018-02-12 10:00:00, None,-19.8,7
-11.94,204.4,81.9,0.0,892.05, 0.0,0.0,2018-02-12 11:00:00, None,-14.4,7
-8.43,248.1,70.4,0.0,891.45, 0.0,0.0,2018-02-12 12:00:00, None,-12.9,7
-6.105,199.4,69.3,0.0,891.25, 0.0,0.0,2018-02-12 13:00:00, None,-10.8,7
-6.866,96.9,75.7,0.0,890.95, 0.0,0.0,2018-02-12 14:00:00, None,-10.4,7
-6.231,119.4,78.9,0.0,890.45, 0.0,0.0,2018-02-12 15:00:00, None,-9.3,7
-7.706,55.6,81.6,0.0,890.35, 0.0,0.0,2018-02-12 16:00:00, None,-10.3,7
-8.264,5.6,86.2,0.0,890.45, 0.0,0.0,2018-02-12 17:00:00, None,-10.2,7
-8.53,0.6,90.0,0.0,890.05, 0.0,0.25,2018-02-12 18:00:00, None,-9.9,7
-9.473,0.6,91.1,0.0,889.75, 0.0,0.0,2018-02-12 19:00:00, None,-10.7,7
-8.066,0.6,90.1,0.0,889.35, 0.0,2.01,2018-02-12 20:00:00, None,-9.4,7
