pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None,1011.0, None, 4.3, 4.3, 193.0, None, None, 1.0,728.0, None,2022-01-22 00:00:00, None,4
0.0,1012.0, None, 5.0, 5.0, 193.0, None, None, 1.0,728.0, None,2022-01-22 01:00:00, None,4
None,1011.0, None, 4.9, 4.9, 193.0, None, None, None,728.0, None,2022-01-22 02:00:00, None,4
None,1011.0, None, 5.1, 5.1, 193.0, None, None, 0.0,728.0, None,2022-01-22 03:00:00, None,4
None,1009.0, None, 5.6, 5.6, 193.0, None, None, None,729.0, None,2022-01-22 04:00:00, None,4
None,1010.0, None, 6.2, 6.2, 193.0, None, None, 1.0,729.0, None,2022-01-22 05:00:00, None,4
None,1010.0, None, 5.5, 5.5, 194.0, None, None, 0.0,730.0, None,2022-01-22 06:00:00, None,4
None,1010.0, None, 6.3, 6.3, 192.0, None, None, 0.0,730.0, None,2022-01-22 07:00:00, None,4
None,1010.0, None, 6.1, 6.1, 192.0, None, None, 0.0,730.0, None,2022-01-22 08:00:00, None,4
None,1010.0, None, 5.8, 5.8, 193.0, None, None, 0.0,729.0, None,2022-01-22 09:00:00, None,4
None,1009.0, None, 6.0, 6.0, 192.0, None, None, None,729.0, None,2022-01-22 10:00:00, None,4
None,1009.0, None, 7.2, 7.2, 193.0, None, None, 0.0,729.0, None,2022-01-22 11:00:00, None,4
None,1008.0, None, 8.0, 8.0, 193.0, None, None, None,730.0, None,2022-01-22 12:00:00, None,4
None,1009.0, None, 8.2, 8.2, 193.0, None, None, 1.0,731.0, None,2022-01-22 13:00:00, None,4
None,1009.0, None, 8.2, 8.2, 193.0, None, None, 0.0,732.0, None,2022-01-22 14:00:00, None,4
None,1008.0, None, 7.2, 7.2, 193.0, None, None, None,733.0, None,2022-01-22 15:00:00, None,4
None,1009.0, None, 7.1, 7.1, 193.0, None, None, 1.0,733.0, None,2022-01-22 16:00:00, None,4
None,1009.0, None, 5.1, 5.1, 193.0, None, None, 0.0,734.0, None,2022-01-22 17:00:00, None,4
None,1009.0, None, 4.0, 4.0, 192.0, None, None, 0.0,734.0, None,2022-01-22 18:00:00, None,4
None,1009.0, None, 5.3, 5.3, 193.0, None, None, 0.0,735.0, None,2022-01-22 19:00:00, None,4
None,1009.0, None, 4.2, 4.2, 192.0, None, None, 0.0,735.0, None,2022-01-22 20:00:00, None,4
0.0,1009.0, None, 4.9, 4.9, 192.0, None, None, 0.0,735.0, None,2022-01-22 21:00:00, None,4
None,1008.0, None, 4.4, 4.4, 193.0, None, None, None,735.0, None,2022-01-22 22:00:00, None,4
None,1008.0, None, 4.4, 4.4, 192.0, None, None, 0.0,735.0, None,2022-01-22 23:00:00, None,4
None,1008.0, None, 3.7, 3.7, 193.0, None, None, 0.0,735.0, None,2022-01-23 00:00:00, None,4
None,1008.0, None, 4.1, 4.1, 191.0, None, None, 0.0,736.0, None,2022-01-23 01:00:00, None,4
None,1006.0, None, 3.7, 3.7, 193.0, None, None, None,736.0, None,2022-01-23 02:00:00, None,4
None,1008.0, None, 3.6, 3.6, 193.0, None, None, 2.0,735.0, None,2022-01-23 03:00:00, None,4
None,1008.0, None, 3.5, 3.5, 191.0, None, None, 0.0,735.0, None,2022-01-23 04:00:00, None,4
None,1008.0, None, 3.5, 3.5, 192.0, None, None, 0.0,734.0, None,2022-01-23 05:00:00, None,4
None,1008.0, None, 3.5, 3.5, 191.0, None, None, 0.0,734.0, None,2022-01-23 06:00:00, None,4
None,1007.0, None, 3.4, 3.4, 192.0, None, None, None,735.0, None,2022-01-23 07:00:00, None,4
None,1007.0, None, 3.7, 3.7, 192.0, None, None, 0.0,734.0, None,2022-01-23 08:00:00, None,4
None,1007.0, None, 3.3, 3.3, 191.0, None, None, 0.0,733.0, None,2022-01-23 09:00:00, None,4
None,1007.0, None, 3.5, 3.5, 191.0, None, None, 0.0,732.0, None,2022-01-23 10:00:00, None,4
None,1007.0, None, 3.5, 3.5, 191.0, None, None, 0.0,732.0, None,2022-01-23 11:00:00, None,4
None,1007.0, None, 3.9, 3.9, 191.0, None, None, 0.0,731.0, None,2022-01-23 12:00:00, None,4
None,1007.0, None, 4.1, 4.1, 192.0, None, None, 0.0,731.0, None,2022-01-23 13:00:00, None,4
None,1006.0, None, 4.4, 4.4, 191.0, None, None, None,732.0, None,2022-01-23 14:00:00, None,4
None,1007.0, None, 2.8, 2.8, 191.0, None, None, 1.0,733.0, None,2022-01-23 15:00:00, None,4
None,1007.0, None, 3.2, 3.2, 191.0, None, None, 0.0,733.0, None,2022-01-23 16:00:00, None,4
None,1007.0, None, 2.3, 2.3, 191.0, None, None, 0.0,733.0, None,2022-01-23 17:00:00, None,4
None,1007.0, None, 1.8, 1.8, 191.0, None, None, 0.0,733.0, None,2022-01-23 18:00:00, None,4
