WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 1349.84, 8.4, 1.13588, 87.8, 86.646,2018-06-11 00:00:00, 8.22433,24
None, 1350.21, 8.2, 0.977405, 86.6, 87.3756,2018-06-11 01:00:00, 7.71748,24
None, 1350.62, 7.7, 2.09523, 87.4, 85.3097,2018-06-11 02:00:00, 8.031,24
None, 1351.1, 8.0, 1.41078, 85.3, 84.926,2018-06-11 03:00:00, 7.68526,24
None, 1351.77, 7.7, 1.64893, 84.9, 85.6458,2018-06-11 04:00:00, 7.59205,24
None, 1352.12, 7.6, 0.859386, 85.6, 86.3497,2018-06-11 05:00:00, 7.31764,24
None, 1352.81, 7.3, 1.69993, 86.3, 82.8583,2018-06-11 06:00:00, 8.74652,24
None, 1353.36, 8.7, 0.737461, 82.9, 73.8572,2018-06-11 07:00:00, 11.7275,24
None, 1353.82, 11.7, 0.781597, 73.9, 71.1845,2018-06-11 08:00:00, 13.0698,24
None, 1354.26, 13.1, 1.58923, 71.2, 61.4401,2018-06-11 09:00:00, 14.181,24
None, 1354.62, 14.2, 2.0955, 61.4, 60.3755,2018-06-11 10:00:00, 14.3469,24
None, 1355.07, 14.3, 2.33026, 60.4, 54.3076,2018-06-11 11:00:00, 15.9623,24
None, 1355.14, 16.0, 2.58205, 54.3, 54.4362,2018-06-11 12:00:00, 16.1777,24
None, 1355.09, 16.2, 1.90273, 54.4, 51.9224,2018-06-11 13:00:00, 16.4666,24
None, 1355.32, 16.5, 2.05181, 51.9, 51.6673,2018-06-11 14:00:00, 16.5993,24
None, 1355.45, 16.6, 1.56531, 51.7, 49.4238,2018-06-11 15:00:00, 17.1312,24
None, 1355.36, 17.1, 2.22949, 49.4, 46.5952,2018-06-11 16:00:00, 17.7398,24
None, 1355.09, 17.7, 1.74549, 46.6, 45.7548,2018-06-11 17:00:00, 18.0877,24
None, 1354.79, 18.1, 1.82325, 45.8, 49.7629,2018-06-11 18:00:00, 17.2217,24
None, 1354.61, 17.2, 1.74176, 49.8, 51.672,2018-06-11 19:00:00, 16.7556,24
None, 1354.33, 16.8, 1.37453, 51.7, 58.1392,2018-06-11 20:00:00, 15.4348,24
None, 1354.65, 15.4, 0.789251, 58.1, 67.5183,2018-06-11 21:00:00, 12.9241,24
None, 1355.06, 12.9, 0.74638, 67.5, 70.8204,2018-06-11 22:00:00, 11.4961,24
None, 1355.06, 11.5, 0.753991, 70.8, 73.315,2018-06-11 23:00:00, 10.7486,24
None, 1354.98, 10.7, 0.779082, 73.3, 77.0174,2018-06-12 00:00:00, 10.2193,24
None, 1355.13, 10.2, 0.845089, 77.0, 79.6665,2018-06-12 01:00:00, 9.84077,24
None, 1354.9, 9.8, 1.0186, 79.7, 81.5179,2018-06-12 02:00:00, 9.26873,24
None, 1354.8, 9.3, 1.05328, 81.5, 83.1204,2018-06-12 03:00:00, 9.00139,24
None, 1354.52, 9.0, 1.05469, 83.1, 83.9886,2018-06-12 04:00:00, 8.95249,24
None, 1354.04, 9.0, 0.90846, 84.0, 83.3208,2018-06-12 05:00:00, 9.6513,24
None, 1353.72, 9.7, 0.493189, 83.3, 78.5437,2018-06-12 06:00:00, 11.2185,24
None, 1353.53, 11.2, 0.767476, 78.5, 78.889,2018-06-12 07:00:00, 12.1451,24
None, 1353.2, 12.1, 0.804278, 78.9, 74.392,2018-06-12 08:00:00, 13.1372,24
None, 1352.87, 13.1, 0.842023, 74.4, 71.7169,2018-06-12 09:00:00, 13.7374,24
None, 1352.2, 13.7, 0.83863, 71.7, 67.2018,2018-06-12 10:00:00, 14.7312,24
None, 1351.82, 14.7, 1.11861, 67.2, 67.3769,2018-06-12 11:00:00, 14.3218,24
None, 1351.39, 14.3, 0.903164, 67.4, 64.6781,2018-06-12 12:00:00, 15.1422,24
None, 1350.66, 15.1, 1.7062, 64.7, 65.0588,2018-06-12 13:00:00, 15.3456,24
None, 1349.66, 15.3, 1.5999, 65.1, 64.8373,2018-06-12 14:00:00, 15.5799,24
None, 1348.71, 15.6, 1.77379, 64.8, 65.6793,2018-06-12 15:00:00, 15.4032,24
None, 1348.24, 15.4, 1.51638, 65.7, 70.0367,2018-06-12 16:00:00, 14.6072,24
None, 1347.16, 14.6, 0.957957, 70.0, 68.9254,2018-06-12 17:00:00, 14.837,24
None, 1346.24, 14.8, 1.068, 68.9, 67.4194,2018-06-12 18:00:00, 14.9122,24
None, 1345.67, 14.9, 1.48435, 67.4, 71.1038,2018-06-12 19:00:00, 14.2517,24
None, 1344.46, 14.3, 0.816967, 71.1, 71.4331,2018-06-12 20:00:00, 14.0073,24
None, 1343.91, 14.0, 0.89977, 71.4, 74.1446,2018-06-12 21:00:00, 13.6085,24
None, 1343.39, 13.6, 0.732837, 74.1, 81.0106,2018-06-12 22:00:00, 12.7058,24
None, 1343.07, 12.7, 0.698117, 81.0, 82.5392,2018-06-12 23:00:00, 12.3373,24
None, 1342.36, 12.3, 0.802434, 82.5, 84.4479,2018-06-13 00:00:00, 11.9546,24
None, 1341.67, 12.0, 0.608309, 84.4, 87.1197,2018-06-13 01:00:00, 11.6778,24
None, 1340.93, 11.7, 0.759929, 87.1, 87.2672,2018-06-13 02:00:00, 11.9211,24
None, 1340.45, 11.9, 0.650565, 87.3, 88.6723,2018-06-13 03:00:00, 11.9595,24
None, 1339.95, 12.0, 1.57946, 88.7, 89.9807,2018-06-13 04:00:00, 11.732,24
None, 1339.71, 11.7, 0.956067, 90.0, 90.774,2018-06-13 05:00:00, 11.6794,24
None, 1339.37, 11.7, 1.60081, 90.8, 90.346,2018-06-13 06:00:00, 11.6536,24
None, 1339.37, 11.7, 1.75999, 90.3, 89.0452,2018-06-13 07:00:00, 11.9873,24
None, 1339.7, 12.0, 2.28576, 89.0, 86.3951,2018-06-13 08:00:00, 12.6474,24
None, 1339.52, 12.6, 2.55712, 86.4, 80.5752,2018-06-13 09:00:00, 13.9464,24
None, 1339.86, 13.9, 2.56646, 80.6, 72.9136,2018-06-13 10:00:00, 14.2728,24
