pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, 0.6, 161.0, None, None, 876.0, 1041.0, None,2019-05-21 00:00:00, None,21
None, None, None, None, 0.4, 161.0, None, None, 876.0, 1041.0, None,2019-05-21 01:00:00, None,21
None, None, None, None, -0.4, 161.0, None, None, 876.0, 1040.0, None,2019-05-21 02:00:00, None,21
None, None, None, None, -0.9, 162.0, None, None, 876.0, 1039.0, None,2019-05-21 03:00:00, None,21
None, None, None, None, -1.2, 161.0, None, None, 876.0, 1038.0, None,2019-05-21 04:00:00, None,21
None, None, None, None, -1.3, 162.0, None, None, 876.0, 1038.0, None,2019-05-21 05:00:00, None,21
None, None, None, None, -1.5, 162.0, None, None, 876.0, 1037.0, None,2019-05-21 06:00:00, None,21
None, None, None, None, -1.6, 161.0, None, None, 876.0, 1037.0, None,2019-05-21 07:00:00, None,21
None, None, None, None, -1.5, 161.0, None, None, 876.0, 1037.0, None,2019-05-21 08:00:00, None,21
None, None, None, None, -1.3, 161.0, None, None, 876.0, 1037.0, None,2019-05-21 09:00:00, None,21
None, None, None, None, -1.3, 161.0, None, None, 876.0, 1037.0, None,2019-05-21 10:00:00, None,21
None, None, None, None, -1.3, 161.0, None, None, 876.0, 1038.0, None,2019-05-21 11:00:00, None,21
None, None, None, None, -1.2, 161.0, None, None, 876.0, 1038.0, None,2019-05-21 12:00:00, None,21
None, None, None, None, -0.8, 161.0, None, None, 876.0, 1038.0, None,2019-05-21 13:00:00, None,21
None, None, None, None, -0.4, 161.0, None, None, 876.0, 1037.0, None,2019-05-21 14:00:00, None,21
None, None, None, None, 0.2, 161.0, None, None, 876.0, 1036.0, None,2019-05-21 15:00:00, None,21
None, None, None, None, 1.7, 161.0, None, None, 876.0, 1035.0, None,2019-05-21 16:00:00, None,21
None, None, None, None, 2.6, 160.0, None, None, 876.0, 1035.0, None,2019-05-21 17:00:00, None,21
None, None, None, None, 2.2, 161.0, None, None, 876.0, 1035.0, None,2019-05-21 18:00:00, None,21
None, None, None, None, 3.5, 160.0, None, None, 876.0, 1035.0, None,2019-05-21 19:00:00, None,21
None, None, None, None, 4.2, 159.0, None, None, 876.0, 1036.0, None,2019-05-21 20:00:00, None,21
None, None, None, None, 4.8, 159.0, None, None, 875.0, 1036.0, None,2019-05-21 21:00:00, None,21
None, None, None, None, 5.3, 159.0, None, None, 876.0, 1036.0, None,2019-05-21 22:00:00, None,21
None, None, None, None, 5.2, 159.0, None, None, 876.0, 1036.0, None,2019-05-21 23:00:00, None,21
None, None, None, None, 4.7, 159.0, None, None, 876.0, 1036.0, None,2019-05-22 00:00:00, None,21
None, None, None, None, 4.6, 158.0, None, None, 876.0, 1035.0, None,2019-05-22 01:00:00, None,21
None, None, None, None, 3.5, 158.0, None, None, 876.0, 1033.0, None,2019-05-22 02:00:00, None,21
None, None, None, None, 3.1, 157.0, None, None, 876.0, 1030.0, None,2019-05-22 03:00:00, None,21
None, None, None, None, 2.5, 158.0, None, None, 876.0, 1029.0, None,2019-05-22 04:00:00, None,21
None, None, None, None, 2.2, 157.0, None, None, 876.0, 1027.0, None,2019-05-22 05:00:00, None,21
None, None, None, None, 2.4, 158.0, None, None, 876.0, 1026.0, None,2019-05-22 06:00:00, None,21
None, None, None, None, 2.4, 158.0, None, None, 875.0, 1025.0, None,2019-05-22 07:00:00, None,21
None, None, None, None, 2.3, 158.0, None, None, 876.0, 1024.0, None,2019-05-22 08:00:00, None,21
None, None, None, None, 2.4, 158.0, None, None, 876.0, 1023.0, None,2019-05-22 09:00:00, None,21
None, None, None, None, 2.3, 158.0, None, None, 876.0, 1022.0, None,2019-05-22 10:00:00, None,21
None, None, None, None, 2.0, 158.0, None, None, 876.0, 1021.0, None,2019-05-22 11:00:00, None,21
None, None, None, None, 1.8, 158.0, None, None, 876.0, 1020.0, None,2019-05-22 12:00:00, None,21
None, None, None, None, 2.0, 158.0, None, None, 876.0, 1020.0, None,2019-05-22 13:00:00, None,21
None, None, None, None, 2.8, 158.0, None, None, 876.0, 1018.0, None,2019-05-22 14:00:00, None,21
None, None, None, None, 3.0, 158.0, None, None, 876.0, 1017.0, None,2019-05-22 15:00:00, None,21
None, None, None, None, 3.9, 158.0, None, None, 876.0, 1017.0, None,2019-05-22 16:00:00, None,21
None, None, None, None, 5.3, 158.0, None, None, 876.0, 1017.0, None,2019-05-22 17:00:00, None,21
None, None, None, None, 6.1, 157.0, None, None, 876.0, 1017.0, None,2019-05-22 18:00:00, None,21
None, None, None, None, 8.0, 156.0, None, None, 876.0, 1018.0, None,2019-05-22 19:00:00, None,21
None, None, None, None, 7.5, 156.0, None, None, 875.0, 1019.0, None,2019-05-22 20:00:00, None,21
None, None, None, None, 6.9, 156.0, None, None, 875.0, 1019.0, None,2019-05-22 21:00:00, None,21
None, None, None, None, 8.5, 156.0, None, None, 876.0, 1019.0, None,2019-05-22 22:00:00, None,21
None, None, None, None, 9.1, 154.0, None, None, 876.0, 1019.0, None,2019-05-22 23:00:00, None,21
None, None, None, None, 9.9, 154.0, None, None, 875.0, 1020.0, None,2019-05-23 00:00:00, None,21
None, None, None, None, 10.8, 152.0, None, None, 875.0, 1020.0, None,2019-05-23 01:00:00, None,21
None, None, None, None, 9.2, 153.0, None, None, 875.0, 1018.0, None,2019-05-23 02:00:00, None,21
None, None, None, None, 6.2, 154.0, None, None, 875.0, 1015.0, None,2019-05-23 03:00:00, None,21
None, None, None, None, 6.2, 155.0, None, None, 875.0, 1013.0, None,2019-05-23 04:00:00, None,21
None, None, None, None, 5.9, 155.0, None, None, 876.0, 1011.0, None,2019-05-23 05:00:00, None,21
