station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
0.0, 0.0, 0.0, 2017-01-01 00:00:00, 1.0
0.0, 0.0, 0.0, 2017-01-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-01-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-01-04 00:00:00, 0.0
0.4, 0.0, 0.4, 2017-01-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-01-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-01-07 00:00:00, 0.0
9.8, 9.8, 0.0, 2017-01-08 00:00:00, 0.0
0.8, 0.8, 0.0, 2017-01-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-01-10 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-01-11 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-01-12 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-01-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-01-14 00:00:00, 0.0
0.2, 0.2, 0.0, 2017-01-15 00:00:00, 0.0
10.6, 10.6, 0.0, 2017-01-16 00:00:00, 0.0
13.0, 13.0, 0.0, 2017-01-17 00:00:00, 0.0
14.3, 14.3, 0.0, 2017-01-18 00:00:00, 0.0
3.0, 3.0, 0.0, 2017-01-19 00:00:00, 0.0
2.8, 2.8, 0.0, 2017-01-20 00:00:00, 0.0
0.6, 0.6, 0.0, 2017-01-21 00:00:00, 0.0
2.8, 2.8, 0.0, 2017-01-22 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-01-23 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-01-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-01-25 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-01-26 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-01-27 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-01-28 00:00:00, 0.0
2.8, 2.8, 0.0, 2017-01-29 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-01-30 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-01-31 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-02-01 00:00:00, 0.0
2.6, 0.0, 2.6, 2017-02-02 00:00:00, 0.0
19.7, 3.1, 16.6, 2017-02-03 00:00:00, 3.0
7.6, 5.2, 2.4, 2017-02-04 00:00:00, 18.0
0.4, 0.4, 0.0, 2017-02-05 00:00:00, 16.0
1.4, 1.0, 0.4, 2017-02-06 00:00:00, 14.0
0.0, 0.0, 0.0, 2017-02-07 00:00:00, 15.0
14.2, 6.2, 8.0, 2017-02-08 00:00:00, 14.0
18.6, 18.6, 0.0, 2017-02-09 00:00:00, 24.0
1.2, 1.2, 0.0, 2017-02-10 00:00:00, 11.0
0.0, 0.0, 0.0, 2017-02-11 00:00:00, 7.0
