CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,5.592,74.3, None,2016-09-02 00:00:00, None, None, None, None, None, 1.0, None, None, None, None, None, None,36
None,5.486,80.1, None,2016-09-02 01:00:00, None, None, None, None, None, 2.0, None, None, None, None, None, None,36
None,5.828,72.4, None,2016-09-02 02:00:00, None, None, None, None, None, 1.0, None, None, None, None, None, None,36
None,5.865,79.0, None,2016-09-02 03:00:00, None, None, None, None, None, 3.0, None, None, None, None, None, None,36
None,5.875,82.9, None,2016-09-02 04:00:00, None, None, None, None, None, 3.0, None, None, None, None, None, None,36
None,6.061,86.1, None,2016-09-02 05:00:00, None, None, None, None, None, 4.0, None, None, None, None, None, None,36
None,6.088,87.1, None,2016-09-02 06:00:00, None, None, None, None, None, 4.0, None, None, None, None, None, None,36
None,6.255,88.2, None,2016-09-02 07:00:00, None, None, None, None, None, 4.0, None, None, None, None, None, None,36
None,6.428,89.3, None,2016-09-02 08:00:00, None, None, None, None, None, 5.0, None, None, None, None, None, None,36
None,6.919,90.0, None,2016-09-02 09:00:00, None, None, None, None, None, 5.0, None, None, None, None, None, None,36
None,7.08,88.6, None,2016-09-02 10:00:00, None, None, None, None, None, 5.0, None, None, None, None, None, None,36
None,6.233,85.0, None,2016-09-02 11:00:00, None, None, None, None, None, 4.0, None, None, None, None, None, None,36
None,7.23,82.7, None,2016-09-02 12:00:00, None, None, None, None, None, 4.0, None, None, None, None, None, None,36
None,7.49,71.6, None,2016-09-02 13:00:00, None, None, None, None, None, 3.0, None, None, None, None, None, None,36
None,8.39,65.55, None,2016-09-02 14:00:00, None, None, None, None, None, 2.0, None, None, None, None, None, None,36
None,8.98,47.57, None,2016-09-02 15:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,36
None,8.74,45.63, None,2016-09-02 16:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,36
None,9.89,44.77, None,2016-09-02 17:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,36
None,10.38,35.75, None,2016-09-02 18:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,36
None,7.37,43.33, None,2016-09-02 19:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,36
None,6.23,42.67, None,2016-09-02 20:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,5.322,48.45, None,2016-09-02 21:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,36
None,5.328,48.17, None,2016-09-02 22:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,36
None,5.942,61.74, None,2016-09-02 23:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None,36
None,5.952,50.85, None,2016-09-03 00:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,36
None,6.145,67.03, None,2016-09-03 01:00:00, None, None, None, None, None, 0.0, None, None, None, None, None, None,36
None,6.098,68.89, None,2016-09-03 02:00:00, None, None, None, None, None, 1.0, None, None, None, None, None, None,36
None,5.96,70.3, None,2016-09-03 03:00:00, None, None, None, None, None, 1.0, None, None, None, None, None, None,36
None,6.196,79.9, None,2016-09-03 04:00:00, None, None, None, None, None, 3.0, None, None, None, None, None, None,36
None,6.456,84.6, None,2016-09-03 05:00:00, None, None, None, None, None, 4.0, None, None, None, None, None, None,36
None,5.893,85.4, None,2016-09-03 06:00:00, None, None, None, None, None, 4.0, None, None, None, None, None, None,36
None,5.292,69.56, None,2016-09-03 07:00:00, None, None, None, None, None, 0.0, None, None, None, None, None, None,36
None,5.301,60.56, None,2016-09-03 08:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,36
None,6.194,75.0, None,2016-09-03 09:00:00, None, None, None, None, None, 2.0, None, None, None, None, None, None,36
None,7.74,65.06, None,2016-09-03 10:00:00, None, None, None, None, None, 2.0, None, None, None, None, None, None,36
