CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 3.481,96.8, None, None, None, None,7.446, None,0.881,231.4, None, None, None, None, None, None, None, None, None,2016-09-02 00:00:00, None, 3.102,36
None, 3.242,96.9, None, None, None, None,5.869, None,0.381,227.9, None, None, None, None, None, None, None, None, None,2016-09-02 01:00:00, None, 3.609,36
None, 3.362,97.1, None, None, None, None,8.11, None,0.922,231.0, None, None, None, None, None, None, None, None, None,2016-09-02 02:00:00, None, 3.326,36
None, 3.282,97.2, None, None, None, None,14.68, None,1.528,227.6, None, None, None, None, None, None, None, None, None,2016-09-02 03:00:00, None, 3.131,36
None, 3.167,97.3, None, None, None, None,19.11, None,1.455,228.1, None, None, None, None, None, None, None, None, None,2016-09-02 04:00:00, None, 4.101,36
None, 3.146,97.3, None, None, None, None,19.85, None,1.73,232.0, None, None, None, None, None, None, None, None, None,2016-09-02 05:00:00, None, 4.46,36
None, 2.857,97.4, None, None, None, None,18.82, None,1.448,231.1, None, None, None, None, None, None, None, None, None,2016-09-02 06:00:00, None, 3.928,36
None, 3.135,97.4, None, None, None, None,15.72, None,1.311,229.2, None, None, None, None, None, None, None, None, None,2016-09-02 07:00:00, None, 4.268,36
None, 3.597,97.5, None, None, None, None,25.42, None,2.432,224.0, None, None, None, None, None, None, None, None, None,2016-09-02 08:00:00, None, 3.502,36
None, 3.347,97.4, None, None, None, None,19.75, None,4.002,228.0, None, None, None, None, None, None, None, None, None,2016-09-02 09:00:00, None, 4.86,36
