pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None,10.78, None, None,2016-09-02 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.33, None, None,2016-09-02 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.37, None, None,2016-09-02 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.45, None, None,2016-09-02 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.21, None, None,2016-09-02 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.18, None, None,2016-09-02 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.21, None, None,2016-09-02 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,11.91, None, None,2016-09-02 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,12.54, None, None,2016-09-02 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,13.47, None, None,2016-09-02 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,13.38, None, None,2016-09-02 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,14.03, None, None,2016-09-02 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,12.77, None, None,2016-09-02 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,12.66, None, None,2016-09-02 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,11.53, None, None,2016-09-02 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.58, None, None,2016-09-02 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.8, None, None,2016-09-02 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.61, None, None,2016-09-02 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.29, None, None,2016-09-03 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.81, None, None,2016-09-03 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.86, None, None,2016-09-03 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.72, None, None,2016-09-03 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.47, None, None,2016-09-03 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,7.72, None, None,2016-09-03 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,6.842, None, None,2016-09-03 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,12.18, None, None,2016-09-03 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,15.65, None, None,2016-09-03 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,14.59, None, None,2016-09-03 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,14.54, None, None,2016-09-03 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,14.33, None, None,2016-09-03 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,13.83, None, None,2016-09-03 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,12.92, None, None,2016-09-03 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,12.08, None, None,2016-09-03 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,11.11, None, None,2016-09-03 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.74, None, None,2016-09-03 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.23, None, None,2016-09-03 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.71, None, None,2016-09-04 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.45, None, None,2016-09-04 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.23, None, None,2016-09-04 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,7.67, None, None,2016-09-04 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.26, None, None,2016-09-04 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.19, None, None,2016-09-04 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.93, None, None,2016-09-04 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,11.33, None, None,2016-09-04 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,12.73, None, None,2016-09-04 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,13.39, None, None,2016-09-04 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.91, None, None,2016-09-04 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,11.82, None, None,2016-09-04 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,12.49, None, None,2016-09-04 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,12.75, None, None,2016-09-04 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,12.88, None, None,2016-09-04 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.28, None, None,2016-09-04 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.6, None, None,2016-09-04 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.28, None, None,2016-09-04 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,7.87, None, None,2016-09-04 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,6.602, None, None,2016-09-05 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,5.728, None, None,2016-09-05 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,4.76, None, None,2016-09-05 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,5.506, None, None,2016-09-05 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,5.812, None, None,2016-09-05 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,6.273, None, None,2016-09-05 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,6.889, None, None,2016-09-05 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.35, None, None,2016-09-05 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.62, None, None,2016-09-05 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,11.53, None, None,2016-09-05 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,13.56, None, None,2016-09-05 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,12.41, None, None,2016-09-05 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,12.73, None, None,2016-09-05 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,12.2, None, None,2016-09-05 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,11.77, None, None,2016-09-05 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.75, None, None,2016-09-05 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.14, None, None,2016-09-05 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.76, None, None,2016-09-05 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.5, None, None,2016-09-05 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.15, None, None,2016-09-06 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.67, None, None,2016-09-06 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.47, None, None,2016-09-06 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.48, None, None,2016-09-06 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.48, None, None,2016-09-06 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.48, None, None,2016-09-06 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.36, None, None,2016-09-06 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.59, None, None,2016-09-06 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.42, None, None,2016-09-06 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.33, None, None,2016-09-06 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,12.03, None, None,2016-09-06 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,12.62, None, None,2016-09-06 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,13.38, None, None,2016-09-06 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,13.81, None, None,2016-09-06 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,13.24, None, None,2016-09-06 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,14.23, None, None,2016-09-06 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,13.14, None, None,2016-09-06 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.19, None, None,2016-09-06 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.77, None, None,2016-09-06 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.71, None, None,2016-09-06 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.59, None, None,2016-09-07 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.2, None, None,2016-09-07 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.98, None, None,2016-09-07 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.79, None, None,2016-09-07 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.79, None, None,2016-09-07 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.71, None, None,2016-09-07 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.58, None, None,2016-09-07 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.59, None, None,2016-09-07 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.8, None, None,2016-09-07 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.34, None, None,2016-09-07 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.39, None, None,2016-09-07 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.38, None, None,2016-09-07 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.89, None, None,2016-09-07 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.74, None, None,2016-09-07 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.02, None, None,2016-09-07 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.67, None, None,2016-09-07 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.48, None, None,2016-09-07 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.28, None, None,2016-09-07 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.18, None, None,2016-09-08 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.01, None, None,2016-09-08 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,7.86, None, None,2016-09-08 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,7.92, None, None,2016-09-08 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,7.79, None, None,2016-09-08 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,7.67, None, None,2016-09-08 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,7.29, None, None,2016-09-08 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,7.57, None, None,2016-09-08 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,8.15, None, None,2016-09-08 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.34, None, None,2016-09-08 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,11.28, None, None,2016-09-08 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.97, None, None,2016-09-08 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,11.02, None, None,2016-09-08 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,11.57, None, None,2016-09-08 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,11.74, None, None,2016-09-08 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,11.98, None, None,2016-09-08 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,11.38, None, None,2016-09-08 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,10.82, None, None,2016-09-08 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None,9.39, None, None,2016-09-08 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
