pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 8.6, 8.57, 8.2, 0.6, 8.6, None,2021-10-15 00:00:00, None,42
None, 8.6, 8.59, 8.2, 2.0, 8.6, None,2021-10-15 01:00:00, None,42
None, 8.5, 8.54, 8.2, 1.7, 8.6, None,2021-10-15 02:00:00, None,42
None, 9.0, 8.95, 8.2, 4.3, 9.0, None,2021-10-15 03:00:00, None,42
None, 8.8, 8.8, 8.2, 3.0, 9.0, None,2021-10-15 04:00:00, None,42
None, 9.0, 9.02, 8.2, 3.5, 9.1, None,2021-10-15 05:00:00, None,42
None, 9.1, 9.13, 8.2, 1.5, 9.2, None,2021-10-15 06:00:00, None,42
None, 9.1, 9.14, 9.1, 1.8, 9.3, None,2021-10-15 07:00:00, None,42
None, 9.2, 9.22, 9.1, 2.1, 9.3, None,2021-10-15 08:00:00, None,42
None, 9.4, 9.37, 9.1, 3.1, 9.4, None,2021-10-15 09:00:00, None,42
None, 9.5, 9.54, 9.1, 3.8, 9.7, None,2021-10-15 10:00:00, None,42
None, 9.9, 9.85, 9.1, 3.0, 9.8, None,2021-10-15 11:00:00, None,42
None, 9.7, 9.71, 9.1, 2.4, 9.9, None,2021-10-15 12:00:00, None,42
None, 10.0, 9.97, 9.1, 3.1, 10.0, None,2021-10-15 13:00:00, None,42
None, 10.1, 10.07, 9.1, 3.0, 10.2, None,2021-10-15 14:00:00, None,42
None, 9.8, 9.77, 9.1, 2.3, 10.2, None,2021-10-15 15:00:00, None,42
None, 9.8, 9.76, 9.1, 2.4, 10.3, None,2021-10-15 16:00:00, None,42
None, 9.9, 9.92, 9.1, 1.5, 10.3, None,2021-10-15 17:00:00, None,42
None, 10.6, 10.61, 9.1, 3.5, 10.6, None,2021-10-15 18:00:00, None,42
None, 10.3, 10.29, 10.3, 2.5, 10.6, None,2021-10-15 19:00:00, None,42
None, 10.3, 10.29, 10.1, 2.5, 10.6, None,2021-10-15 20:00:00, None,42
None, 10.3, 10.26, 10.1, 3.9, 10.7, None,2021-10-15 21:00:00, None,42
None, 10.3, 10.29, 10.1, 2.9, 10.7, None,2021-10-15 22:00:00, None,42
63.3, 10.3, 10.31, 10.1, 2.9, 10.7, None,2021-10-15 23:00:00, None,42
65.4, 10.5, 10.52, 10.1, 2.7, 10.7, None,2021-10-16 00:00:00, None,42
66.9, 10.7, 10.7, 10.1, 3.5, 10.8, None,2021-10-16 01:00:00, None,42
68.6, 10.7, 10.73, 10.1, 3.4, 10.8, None,2021-10-16 02:00:00, None,42
65.2, 10.4, 10.38, 10.1, 0.9, 10.8, None,2021-10-16 03:00:00, None,42
66.4, 10.7, 10.69, 10.1, 4.2, 10.8, None,2021-10-16 04:00:00, None,42
66.2, 10.5, 10.5, 10.1, 3.3, 10.8, None,2021-10-16 05:00:00, None,42
77.0, 10.8, 10.84, 10.1, 12.3, 10.9, None,2021-10-16 06:00:00, None,42
87.2, 10.8, 10.75, 10.7, 12.0, 10.9, None,2021-10-16 07:00:00, None,42
91.6, 10.8, 10.8, 10.5, 6.5, 10.9, None,2021-10-16 08:00:00, None,42
95.1, 10.6, 10.61, 10.5, 6.6, 10.9, None,2021-10-16 09:00:00, None,42
93.5, 10.4, 10.42, 10.4, 2.2, 10.9, None,2021-10-16 10:00:00, None,42
98.4, 11.1, 11.1, 10.4, 7.9, 11.1, None,2021-10-16 11:00:00, None,42
102.3, 11.2, 11.17, 10.4, 6.3, 11.3, None,2021-10-16 12:00:00, None,42
105.8, 11.4, 11.36, 10.4, 6.6, 11.3, None,2021-10-16 13:00:00, None,42
109.7, 11.6, 11.56, 10.4, 6.9, 11.6, None,2021-10-16 14:00:00, None,42
111.6, 11.4, 11.35, 10.4, 4.2, 11.6, None,2021-10-16 15:00:00, None,42
111.2, 11.6, 11.61, 10.4, 2.0, 11.6, None,2021-10-16 16:00:00, None,42
111.8, 11.7, 11.65, 10.4, 2.1, 11.8, None,2021-10-16 17:00:00, None,42
109.9, 11.8, 11.83, 10.4, 1.6, 11.9, None,2021-10-16 18:00:00, None,42
114.6, 12.6, 12.62, 11.8, 7.2, 13.0, None,2021-10-16 19:00:00, None,42
125.3, 12.2, 12.16, 11.8, 13.2, 13.0, None,2021-10-16 20:00:00, None,42
125.3, 11.2, 11.2, 11.2, 3.9, 13.0, None,2021-10-16 21:00:00, None,42
125.8, 11.2, 11.17, 11.0, 3.4, 13.0, None,2021-10-16 22:00:00, None,42
124.5, 9.8, 9.84, 9.9, 1.6, 13.0, None,2021-10-16 23:00:00, None,42
124.4, 9.5, 9.5, 9.5, 2.6, 13.0, None,2021-10-17 00:00:00, None,42
122.8, 9.4, 9.43, 9.4, 1.9, 13.0, None,2021-10-17 01:00:00, None,42
120.4, 9.1, 9.11, 9.1, 1.0, 13.0, None,2021-10-17 02:00:00, None,42
121.4, 9.0, 8.99, 9.0, 1.9, 13.0, None,2021-10-17 03:00:00, None,42
118.7, 8.8, 8.81, 8.8, 1.5, 13.0, None,2021-10-17 04:00:00, None,42
117.1, 8.7, 8.73, 8.7, 1.7, 13.0, None,2021-10-17 05:00:00, None,42
107.0, 8.5, 8.48, 8.5, 2.2, 13.0, None,2021-10-17 06:00:00, None,42
99.0, 8.3, 8.32, 8.3, 4.0, 8.5, None,2021-10-17 07:00:00, None,42
95.8, 8.4, 8.35, 8.2, 3.3, 8.5, None,2021-10-17 08:00:00, None,42
90.4, 8.3, 8.27, 8.2, 1.2, 8.5, None,2021-10-17 09:00:00, None,42
91.6, 8.5, 8.47, 8.2, 3.4, 8.6, None,2021-10-17 10:00:00, None,42
84.4, 8.7, 8.72, 8.2, 0.7, 8.7, None,2021-10-17 11:00:00, None,42
80.6, 8.8, 8.76, 8.2, 2.5, 9.1, None,2021-10-17 12:00:00, None,42
75.2, 9.3, 9.26, 8.2, 1.2, 9.5, None,2021-10-17 13:00:00, None,42
69.2, 10.0, 9.97, 8.2, 0.9, 10.0, None,2021-10-17 14:00:00, None,42
65.3, 10.0, 10.0, 8.2, 0.3, 10.0, None,2021-10-17 15:00:00, None,42
None, 9.8, 9.75, 8.2, -0.1, 10.1, None,2021-10-17 16:00:00, None,42
None, 9.7, 9.74, 8.2, -1.2, 10.1, None,2021-10-17 17:00:00, None,42
None, 9.7, 9.7, 8.2, 0.5, 10.1, None,2021-10-17 18:00:00, None,42
