RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
95.5, None, None, None, 7.14, 126.2, 2.0, 2.3, None, None, None, None, None, None, None, None, None, None, 2.409, None, 2.7, 96.0, None, 31.95, None, 2.4, 0.1, None,2021-10-15 00:00:00,42
96.9, None, None, None, 6.929, 134.3, 2.0, 2.3, None, None, None, None, None, None, None, None, None, None, 2.409, None, 2.7, 97.0, None, 31.57, None, 2.4, 0.0, None,2021-10-15 01:00:00,42
96.5, None, None, None, 8.08, 133.4, 2.0, 2.3, None, None, None, None, None, None, None, None, None, None, 2.312, None, 2.7, 97.0, None, 31.51, None, 2.3, -0.1, None,2021-10-15 02:00:00,42
97.4, None, None, None, 7.986, 143.5, 2.0, 2.3, None, None, None, None, None, None, None, None, None, None, 2.405, None, 2.7, 97.0, None, 35.44, None, 2.4, 0.0, None,2021-10-15 03:00:00,42
98.1, None, None, None, 6.653, 149.3, 2.0, 2.3, None, None, None, None, None, None, None, None, None, None, 2.409, None, 2.7, 98.0, None, 37.69, None, 2.4, 0.1, None,2021-10-15 04:00:00,42
99.8, None, None, None, 7.137, 140.8, 2.0, 2.3, None, None, None, None, None, None, None, None, None, None, 2.312, None, 2.7, 100.0, None, 35.29, None, 2.3, -0.1, None,2021-10-15 05:00:00,42
100.7, None, None, None, 6.176, 137.0, 2.0, 2.3, None, None, None, None, None, None, None, None, None, None, 2.312, None, 2.7, 101.0, None, 34.34, None, 2.3, 0.1, None,2021-10-15 06:00:00,42
100.9, None, None, None, 5.792, 144.2, 2.0, 2.3, None, None, None, None, None, None, None, None, None, None, 2.35, None, 2.4, 101.0, None, 38.1, None, 2.4, 0.1, None,2021-10-15 07:00:00,42
101.1, None, None, None, 7.248, 149.2, 3.0, 2.3, None, None, None, None, None, None, None, None, None, None, 2.603, None, 2.6, 101.0, None, 35.93, None, 2.6, 0.0, None,2021-10-15 08:00:00,42
101.1, None, None, None, 8.05, 150.5, 3.0, 2.3, None, None, None, None, None, None, None, None, None, None, 2.982, None, 3.0, 101.0, None, 36.87, None, 3.0, 0.1, None,2021-10-15 09:00:00,42
101.0, None, None, None, 7.267, 116.8, 3.0, 2.3, None, None, None, None, None, None, None, None, None, None, 3.233, None, 3.2, 101.0, None, 37.57, None, 3.2, 0.1, None,2021-10-15 10:00:00,42
101.0, None, None, None, 8.56, 120.7, 4.0, 2.3, None, None, None, None, None, None, None, None, None, None, 3.524, None, 3.5, 101.0, None, 38.0, None, 3.5, 0.0, None,2021-10-15 11:00:00,42
100.9, None, None, None, 7.982, 125.5, 4.0, 2.3, None, None, None, None, None, None, None, None, None, None, 3.717, None, 3.7, 101.0, None, 35.92, None, 3.7, 0.0, None,2021-10-15 12:00:00,42
100.8, None, None, None, 8.98, 133.7, 4.0, 2.3, None, None, None, None, None, None, None, None, None, None, 4.115, None, 4.2, 101.0, None, 38.49, None, 4.1, 0.1, None,2021-10-15 13:00:00,42
100.8, None, None, None, 10.93, 137.7, 4.0, 2.3, None, None, None, None, None, None, None, None, None, None, 4.199, None, 4.3, 101.0, None, 35.23, None, 4.2, 0.0, None,2021-10-15 14:00:00,42
100.8, None, None, None, 10.94, 133.1, 4.0, 2.3, None, None, None, None, None, None, None, None, None, None, 4.441, None, 4.4, 101.0, None, 35.89, None, 4.4, 0.0, None,2021-10-15 15:00:00,42
100.7, None, None, None, 7.631, 109.4, 4.0, 2.3, None, None, None, None, None, None, None, None, None, None, 4.346, None, 4.5, 101.0, None, 34.81, None, 4.3, 0.2, None,2021-10-15 16:00:00,42
100.8, None, None, None, 6.378, 123.9, 4.0, 2.3, None, None, None, None, None, None, None, None, None, None, 4.153, None, 4.5, 101.0, None, 40.53, None, 4.2, -0.1, None,2021-10-15 17:00:00,42
100.9, None, None, None, 7.099, 137.3, 4.0, 2.3, None, None, None, None, None, None, None, None, None, None, 4.106, None, 4.5, 101.0, None, 37.64, None, 4.1, 0.0, None,2021-10-15 18:00:00,42
101.0, None, None, None, 9.34, 150.0, 4.0, 3.9, None, None, None, None, None, None, None, None, None, None, 3.91, None, 4.2, 101.0, None, 32.16, None, 3.9, 0.0, None,2021-10-15 19:00:00,42
101.0, None, None, None, 8.4, 130.0, 4.0, 3.9, None, None, None, None, None, None, None, None, None, None, 3.96, None, 4.2, 101.0, None, 35.98, None, 4.0, -0.1, None,2021-10-15 20:00:00,42
101.1, None, None, None, 9.71, 127.4, 4.0, 3.9, None, None, None, None, None, None, None, None, None, None, 3.908, None, 4.2, 101.0, None, 34.2, None, 3.9, 0.0, None,2021-10-15 21:00:00,42
101.2, None, None, None, 9.76, 127.4, 4.0, 3.7, None, None, None, None, None, None, None, None, None, None, 3.62, None, 4.2, 101.0, None, 35.77, None, 3.6, -0.2, None,2021-10-15 22:00:00,42
101.2, None, None, None, 9.91, 152.2, 4.0, 3.5, None, None, None, None, None, None, None, None, None, None, 3.717, None, 4.2, 101.0, None, 35.47, None, 3.7, 0.1, None,2021-10-15 23:00:00,42
101.1, None, None, None, 9.37, 148.0, 4.0, 3.5, None, None, None, None, None, None, None, None, None, None, 3.814, None, 4.2, 101.0, None, 35.23, None, 3.8, -0.1, None,2021-10-16 00:00:00,42
101.1, None, None, None, 8.92, 148.3, 4.0, 3.5, None, None, None, None, None, None, None, None, None, None, 3.911, None, 4.2, 101.0, None, 37.55, None, 3.9, 0.1, None,2021-10-16 01:00:00,42
