pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
0.0, 1.8, 1.825, 99.0, 0.0, 0.0, 1.9, 99.0, 0.1,2021-10-15 00:00:00, None, 2.0,42
0.0, 1.6, 1.593, 99.9, 0.0, 0.0, 1.9, 100.0, 0.1,2021-10-15 01:00:00, None, 1.0,42
0.0, 1.8, 1.81, 97.8, 0.0, 0.0, 2.1, 98.0, 0.1,2021-10-15 02:00:00, None, 2.0,42
0.4, 1.3, 1.311, 99.9, 0.4, 0.0, 2.1, 100.0, 0.1,2021-10-15 03:00:00, None, 1.0,42
0.4, 1.4, 1.407, 99.9, 0.0, 0.0, 2.1, 100.0, 0.1,2021-10-15 04:00:00, None, 1.0,42
0.4, 1.0, 1.025, 99.9, 0.0, 0.0, 2.1, 100.0, 0.1,2021-10-15 05:00:00, None, 1.0,42
0.4, 1.4, 1.414, 99.9, 0.0, 0.0, 2.1, 100.0, 0.1,2021-10-15 06:00:00, None, 2.0,42
0.4, 1.6, 1.636, 99.9, 0.0, 0.0, 1.7, 100.0, 1.4,2021-10-15 07:00:00, None, 1.0,42
0.4, 1.6, 1.617, 99.9, 0.1, 0.0, 1.8, 100.0, 1.4,2021-10-15 08:00:00, None, 2.0,42
0.4, 2.0, 2.043, 99.9, 0.0, 0.0, 2.0, 100.0, 1.4,2021-10-15 09:00:00, None, 2.0,42
0.4, 2.4, 2.414, 99.9, 0.1, 0.0, 2.4, 100.0, 1.4,2021-10-15 10:00:00, None, 3.0,42
0.4, 2.6, 2.629, 99.9, 0.0, 0.0, 2.7, 100.0, 1.4,2021-10-15 11:00:00, None, 3.0,42
0.4, 3.0, 2.978, 99.9, 0.0, 0.0, 3.0, 100.0, 1.4,2021-10-15 12:00:00, None, 3.0,42
0.4, 3.5, 3.452, 99.9, 0.0, 0.0, 3.6, 100.0, 1.4,2021-10-15 13:00:00, None, 3.0,42
0.4, 3.7, 3.718, 99.9, 0.0, 0.0, 3.9, 100.0, 1.4,2021-10-15 14:00:00, None, 4.0,42
0.4, 3.9, 3.941, 100.0, 0.0, 0.0, 4.0, 100.0, 1.4,2021-10-15 15:00:00, None, 4.0,42
0.6, 3.8, 3.834, 99.9, 0.2, 0.0, 4.0, 100.0, 1.4,2021-10-15 16:00:00, None, 4.0,42
0.8, 3.7, 3.694, 99.9, 0.2, 0.0, 4.0, 100.0, 1.4,2021-10-15 17:00:00, None, 3.0,42
0.8, 3.9, 3.878, 99.9, 0.1, 0.0, 4.1, 100.0, 1.4,2021-10-15 18:00:00, None, 4.0,42
0.8, 3.3, 3.341, 99.9, 0.0, 0.0, 3.9, 100.0, 3.4,2021-10-15 19:00:00, None, 3.0,42
0.8, 3.7, 3.738, 99.9, 0.1, 0.0, 3.9, 100.0, 3.4,2021-10-15 20:00:00, None, 4.0,42
0.8, 3.8, 3.785, 99.9, 0.0, 0.0, 3.9, 100.0, 3.4,2021-10-15 21:00:00, None, 4.0,42
0.8, 4.4, 4.379, 99.9, 0.0, 0.0, 4.4, 100.0, 3.4,2021-10-15 22:00:00, None, 4.0,42
0.8, 3.9, 3.933, 99.9, 0.0, 0.0, 4.4, 100.0, 3.4,2021-10-15 23:00:00, None, 4.0,42
0.8, 3.9, 3.874, 99.9, 0.1, 0.0, 4.4, 100.0, 3.4,2021-10-16 00:00:00, None, 4.0,42
0.8, 3.9, 3.878, 99.9, 0.1, 0.0, 4.4, 100.0, 3.4,2021-10-16 01:00:00, None, 4.0,42
0.8, 4.6, 4.569, 99.9, 0.0, 0.0, 4.5, 100.0, 3.4,2021-10-16 02:00:00, None, 5.0,42
0.4, 4.6, 4.569, 99.9, 0.0, 0.0, 4.8, 100.0, 3.4,2021-10-16 03:00:00, None, 4.0,42
0.4, 4.1, 4.084, 99.9, 0.0, 0.0, 4.8, 100.0, 3.4,2021-10-16 04:00:00, None, 4.0,42
0.4, 4.2, 4.184, 99.9, 0.0, 0.0, 4.8, 100.0, 3.4,2021-10-16 05:00:00, None, 4.0,42
0.4, 4.0, 4.021, 99.9, 0.0, 0.0, 4.8, 100.0, 3.4,2021-10-16 06:00:00, None, 4.0,42
0.4, 4.2, 4.172, 99.9, 0.0, 0.0, 4.2, 100.0, 4.0,2021-10-16 07:00:00, None, 4.0,42
0.7, 4.6, 4.589, 100.0, 0.3, 0.0, 4.6, 100.0, 4.0,2021-10-16 08:00:00, None, 5.0,42
1.0, 4.5, 4.474, 99.9, 0.3, 0.0, 4.7, 100.0, 4.0,2021-10-16 09:00:00, None, 4.0,42
1.2, 4.5, 4.542, 99.9, 0.2, 0.0, 4.7, 100.0, 4.0,2021-10-16 10:00:00, None, 5.0,42
1.6, 4.3, 4.319, 99.9, 0.4, 0.0, 4.7, 100.0, 4.0,2021-10-16 11:00:00, None, 4.0,42
1.6, 4.9, 4.855, 100.0, 0.1, 0.0, 4.8, 100.0, 4.0,2021-10-16 12:00:00, None, 5.0,42
1.6, 4.9, 4.86, 99.9, 0.0, 0.0, 5.1, 100.0, 4.0,2021-10-16 13:00:00, None, 5.0,42
1.6, 5.9, 5.921, 100.0, 0.0, 0.0, 6.1, 100.0, 4.0,2021-10-16 14:00:00, None, 6.0,42
1.6, 7.1, 7.096, 93.5, 0.0, 0.0, 7.1, 94.0, 4.0,2021-10-16 15:00:00, None, 6.0,42
1.4, 8.3, 8.26, 83.1, 0.0, 0.0, 8.3, 83.0, 4.0,2021-10-16 16:00:00, None, 6.0,42
1.2, 7.9, 7.899, 85.5, 0.0, 0.0, 8.4, 86.0, 4.0,2021-10-16 17:00:00, None, 6.0,42
1.2, 8.3, 8.28, 71.47, 0.0, 0.0, 8.8, 71.0, 4.0,2021-10-16 18:00:00, None, 3.0,42
1.2, 7.9, 7.914, 70.95, 0.0, 0.0, 8.6, 71.0, 7.8,2021-10-16 19:00:00, None, 3.0,42
1.2, 8.2, 8.23, 64.29, 0.0, 0.0, 8.6, 64.0, 7.5,2021-10-16 20:00:00, None, 2.0,42
1.2, 5.8, 5.846, 73.93, 0.0, 0.0, 8.6, 74.0, 5.9,2021-10-16 21:00:00, None, 1.0,42
1.2, 5.7, 5.746, 74.45, 0.0, 0.0, 8.6, 74.0, 4.5,2021-10-16 22:00:00, None, 2.0,42
1.2, 5.6, 5.565, 73.12, 0.0, 0.0, 8.6, 73.0, 4.5,2021-10-16 23:00:00, None, 1.0,42
1.2, 5.4, 5.424, 72.24, 0.0, 0.0, 8.6, 72.0, 4.5,2021-10-17 00:00:00, None, 1.0,42
1.2, 4.9, 4.868, 74.54, 0.0, 0.0, 8.6, 75.0, 4.5,2021-10-17 01:00:00, None, 1.0,42
1.2, 4.5, 4.517, 77.81, 0.0, 0.0, 8.6, 78.0, 3.1,2021-10-17 02:00:00, None, 1.0,42
1.2, 3.3, 3.323, 83.5, 0.0, 0.0, 8.6, 84.0, 2.8,2021-10-17 03:00:00, None, 1.0,42
1.2, 3.0, 2.981, 81.7, 0.0, 0.0, 8.6, 82.0, 2.8,2021-10-17 04:00:00, None, 0.0,42
1.2, 4.0, 4.035, 78.0, 0.0, 0.0, 8.6, 78.0, 2.8,2021-10-17 05:00:00, None, 0.0,42
1.2, 3.4, 3.443, 83.1, 0.0, 0.0, 8.6, 83.0, 2.8,2021-10-17 06:00:00, None, 1.0,42
1.2, 3.1, 3.146, 86.7, 0.0, 0.0, 4.5, 87.0, 3.0,2021-10-17 07:00:00, None, 1.0,42
0.9, 2.9, 2.867, 88.9, 0.0, 0.0, 4.5, 89.0, 2.6,2021-10-17 08:00:00, None, 1.0,42
0.6, 4.8, 4.806, 80.1, 0.0, 0.0, 4.9, 80.0, 2.6,2021-10-17 09:00:00, None, 2.0,42
0.4, 8.1, 8.07, 62.42, 0.0, 0.0, 7.9, 62.0, 2.6,2021-10-17 10:00:00, None, 1.0,42
0.0, 8.3, 8.27, 62.51, 0.0, 0.0, 8.6, 63.0, 2.6,2021-10-17 11:00:00, None, 1.0,42
0.0, 9.9, 9.85, 55.32, 0.0, 0.0, 10.1, 55.0, 2.6,2021-10-17 12:00:00, None, 1.0,42
0.0, 10.5, 10.51, 54.94, 0.0, 0.0, 10.7, 55.0, 2.6,2021-10-17 13:00:00, None, 2.0,42
0.0, 11.0, 10.97, 52.88, 0.0, 0.0, 11.4, 53.0, 2.6,2021-10-17 14:00:00, None, 2.0,42
0.0, 12.1, 12.09, 46.48, 0.0, 0.0, 12.1, 46.0, 2.6,2021-10-17 15:00:00, None, 1.0,42
0.0, 11.0, 10.95, 53.11, 0.0, 0.0, 12.1, 53.0, 2.6,2021-10-17 16:00:00, None, 2.0,42
0.0, 10.0, 10.01, 57.41, 0.0, 0.0, 12.1, 57.0, 2.6,2021-10-17 17:00:00, None, 2.0,42
0.0, 7.4, 7.39, 67.42, 0.0, 0.0, 12.1, 67.0, 2.6,2021-10-17 18:00:00, None, 2.0,42
0.0, 5.4, 5.448, 72.54, 0.0, 0.0, 7.4, 73.0, 5.3,2021-10-17 19:00:00, None, 1.0,42
0.0, 4.8, 4.8, 77.06, 0.0, 0.0, 7.4, 77.0, 4.8,2021-10-17 20:00:00, None, 1.0,42
0.0, 5.6, 5.649, 60.73, 0.0, 0.0, 7.4, 61.0, 4.5,2021-10-17 21:00:00, None, -1.0,42
0.0, 6.2, 6.248, 52.39, 0.0, 0.0, 7.4, 52.0, 4.1,2021-10-17 22:00:00, None, -3.0,42
0.0, 6.3, 6.276, 56.49, 0.0, 0.0, 7.4, 56.0, 4.1,2021-10-17 23:00:00, None, -2.0,42
0.0, 6.4, 6.422, 56.38, 0.0, 0.0, 7.4, 56.0, 4.1,2021-10-18 00:00:00, None, -2.0,42
0.0, 6.2, 6.24, 58.75, 0.0, 0.0, 7.4, 59.0, 4.1,2021-10-18 01:00:00, None, -1.0,42
0.0, 3.1, 3.111, 69.56, 0.0, 0.0, 7.4, 70.0, 3.1,2021-10-18 02:00:00, None, -2.0,42
0.0, 2.9, 2.935, 74.02, 0.0, 0.0, 7.4, 74.0, 2.5,2021-10-18 03:00:00, None, -1.0,42
0.0, 3.2, 3.152, 73.22, 0.0, 0.0, 7.4, 73.0, 2.5,2021-10-18 04:00:00, None, -1.0,42
0.0, 2.7, 2.663, 80.5, 0.0, 0.0, 7.4, 81.0, 2.4,2021-10-18 05:00:00, None, 0.0,42
0.0, 2.3, 2.257, 83.5, 0.0, 0.0, 7.4, 84.0, 2.2,2021-10-18 06:00:00, None, 0.0,42
0.0, 2.3, 2.329, 82.6, 0.0, 0.0, 2.9, 83.0, 1.5,2021-10-18 07:00:00, None, 0.0,42
0.0, 3.1, 3.092, 82.9, 0.0, 0.0, 3.1, 83.0, 1.5,2021-10-18 08:00:00, None, 1.0,42
0.0, 6.5, 6.477, 69.36, 0.0, 0.0, 6.4, 69.0, 1.5,2021-10-18 09:00:00, None, 1.0,42
0.0, 6.9, 6.925, 66.16, 0.0, 0.0, 7.3, 66.0, 1.5,2021-10-18 10:00:00, None, 1.0,42
0.0, 8.3, 8.31, 61.27, 0.0, 0.0, 8.6, 61.0, 1.5,2021-10-18 11:00:00, None, 1.0,42
0.0, 9.0, 8.97, 61.69, 0.0, 0.0, 9.0, 62.0, 1.5,2021-10-18 12:00:00, None, 2.0,42
0.0, 9.0, 9.04, 63.59, 0.0, 0.0, 9.3, 64.0, 1.5,2021-10-18 13:00:00, None, 2.0,42
0.0, 10.8, 10.82, 53.61, 0.0, 0.0, 10.8, 54.0, 1.5,2021-10-18 14:00:00, None, 2.0,42
0.0, 10.8, 10.84, 49.22, 0.0, 0.0, 11.1, 49.0, 1.5,2021-10-18 15:00:00, None, 1.0,42
0.0, 10.9, 10.85, 52.43, 0.0, 0.0, 11.2, 52.0, 1.5,2021-10-18 16:00:00, None, 2.0,42
0.0, 9.4, 9.44, 62.1, 0.0, 0.0, 11.2, 62.0, 1.5,2021-10-18 17:00:00, None, 3.0,42
0.0, 7.9, 7.924, 67.88, 0.0, 0.0, 11.2, 68.0, 1.5,2021-10-18 18:00:00, None, 2.0,42
0.0, 6.3, 6.327, 73.7, 0.0, 0.0, 7.9, 74.0, 5.7,2021-10-18 19:00:00, None, 2.0,42
0.0, 5.6, 5.567, 77.99, 0.0, 0.0, 7.9, 78.0, 4.9,2021-10-18 20:00:00, None, 2.0,42
0.0, 4.9, 4.854, 80.9, 0.0, 0.0, 7.9, 81.0, 4.7,2021-10-18 21:00:00, None, 2.0,42
0.0, 4.6, 4.55, 80.8, 0.0, 0.0, 7.9, 81.0, 4.4,2021-10-18 22:00:00, None, 2.0,42
0.0, 4.0, 3.975, 82.7, 0.0, 0.0, 7.9, 83.0, 3.9,2021-10-18 23:00:00, None, 1.0,42
0.0, 3.0, 2.953, 87.9, 0.0, 0.0, 7.9, 88.0, 2.9,2021-10-19 00:00:00, None, 1.0,42
0.0, 2.6, 2.599, 90.3, 0.0, 0.0, 7.9, 90.0, 2.4,2021-10-19 01:00:00, None, 1.0,42
0.0, 2.2, 2.15, 92.3, 0.0, 0.0, 7.9, 92.0, 2.1,2021-10-19 02:00:00, None, 1.0,42
None, 2.0, 2.031, 95.4, -65.4, -15.0, 7.9, 95.0, 1.9,2021-10-19 03:00:00, None, 1.0,42
None, 1.9, 1.943, 97.4, 0.0, 0.0, 7.9, 97.0, 1.4,2021-10-19 04:00:00, None, 2.0,42
None, 1.6, 1.633, 97.6, 0.0, 0.0, 7.9, 98.0, 1.4,2021-10-19 05:00:00, None, 1.0,42
None, None, 1.474, 98.3, None, None, None, None, None,2021-10-19 06:00:00, None, None,42
None, 1.6, 1.577, 96.6, 0.0, 0.0, 1.8, 97.0, 1.4,2021-10-19 07:00:00, None, 1.0,42
None, 2.7, 2.675, 88.4, 0.0, 0.0, 2.8, 88.0, 0.7,2021-10-19 08:00:00, None, 1.0,42
None, 5.9, 5.852, 75.59, 0.0, 0.0, 5.9, 76.0, 0.7,2021-10-19 09:00:00, None, 2.0,42
None, 6.4, 6.366, 73.65, 0.0, 0.0, 7.1, 74.0, 0.7,2021-10-19 10:00:00, None, 2.0,42
None, 8.1, 8.08, 68.66, 0.0, 0.0, 7.9, 69.0, 0.7,2021-10-19 11:00:00, None, 2.0,42
None, 8.7, 8.69, 66.2, 0.0, 0.0, 8.9, 66.0, 0.7,2021-10-19 12:00:00, None, 3.0,42
None, 10.9, 10.88, 52.91, 0.0, 0.0, 10.9, 53.0, 0.7,2021-10-19 13:00:00, None, 2.0,42
None, 10.8, 10.77, 53.6, 0.0, 0.0, 11.6, 54.0, 0.7,2021-10-19 14:00:00, None, 2.0,42
None, 11.4, 11.44, 48.57, 0.0, 0.0, 11.6, 49.0, 0.7,2021-10-19 15:00:00, None, 1.0,42
None, 12.0, 11.97, 45.71, 0.0, 0.0, 12.2, 46.0, 0.7,2021-10-19 16:00:00, None, 1.0,42
None, 9.4, 9.39, 58.39, 0.0, 0.0, 12.2, 58.0, 0.7,2021-10-19 17:00:00, None, 2.0,42
None, 5.9, 5.853, 72.25, 0.0, 0.0, 12.2, 72.0, 0.7,2021-10-19 18:00:00, None, 1.0,42
None, 5.5, 5.456, 70.85, 0.0, 0.0, 6.6, 71.0, 4.4,2021-10-19 19:00:00, None, 1.0,42
None, 3.8, 3.795, 81.2, 0.0, 0.0, 6.6, 81.0, 3.8,2021-10-19 20:00:00, None, 1.0,42
None, 4.4, 4.357, 77.18, 0.0, 0.0, 6.6, 77.0, 3.8,2021-10-19 21:00:00, None, 1.0,42
None, 3.7, 3.733, 82.9, 0.0, 0.0, 6.6, 83.0, 3.4,2021-10-19 22:00:00, None, 1.0,42
None, 4.4, 4.381, 79.34, 0.0, 0.0, 6.6, 79.0, 2.3,2021-10-19 23:00:00, None, 1.0,42
None, 4.4, 4.445, 77.31, 0.0, 0.0, 6.6, 77.0, 2.3,2021-10-20 00:00:00, None, 1.0,42
None, 3.7, 3.653, 78.16, 0.0, 0.0, 6.6, 78.0, 2.3,2021-10-20 01:00:00, None, 0.0,42
None, 3.2, 3.176, 81.0, 0.0, 0.0, 6.6, 81.0, 2.3,2021-10-20 02:00:00, None, 0.0,42
0.0, 3.4, 3.395, 78.73, 0.0, 0.0, 6.6, 79.0, 2.3,2021-10-20 03:00:00, None, 0.0,42
0.0, 4.0, 4.003, 74.12, 0.0, 0.0, 6.6, 74.0, 2.3,2021-10-20 04:00:00, None, 0.0,42
0.0, 4.5, 4.496, 72.26, 0.0, 0.0, 6.6, 72.0, 2.3,2021-10-20 05:00:00, None, 0.0,42
0.0, 3.8, 3.792, 76.66, 0.0, 0.0, 6.6, 77.0, 2.3,2021-10-20 06:00:00, None, 0.0,42
0.0, 7.4, 7.4, 59.6, 0.0, 0.0, 7.3, 60.0, 3.3,2021-10-20 07:00:00, None, 0.0,42
0.0, 5.8, 5.832, 66.33, 0.0, 0.0, 7.4, 66.0, 3.3,2021-10-20 08:00:00, None, 0.0,42
0.0, 6.8, 6.793, 62.97, 0.0, 0.0, 7.4, 63.0, 3.3,2021-10-20 09:00:00, None, 0.0,42
0.0, 6.1, 6.076, 69.25, 0.0, 0.0, 7.9, 69.0, 3.3,2021-10-20 10:00:00, None, 1.0,42
0.0, 6.0, 5.965, 78.28, 0.0, 0.0, 7.9, 78.0, 3.3,2021-10-20 11:00:00, None, 2.0,42
0.0, 5.5, 5.464, 88.7, 0.0, 0.0, 7.9, 89.0, 3.3,2021-10-20 12:00:00, None, 4.0,42
0.2, 5.5, 5.46, 100.0, 0.2, 0.0, 7.9, 100.0, 3.3,2021-10-20 13:00:00, None, 5.0,42
0.2, 5.5, 5.544, 99.9, 0.1, 0.0, 7.9, 100.0, 3.3,2021-10-20 14:00:00, None, 5.0,42
0.2, 5.2, 5.207, 99.9, 0.1, 0.0, 7.9, 100.0, 3.3,2021-10-20 15:00:00, None, 5.0,42
0.2, 5.0, 4.983, 99.9, 0.1, 0.0, 7.9, 100.0, 3.3,2021-10-20 16:00:00, None, 5.0,42
1.4, 5.2, 5.229, 99.9, 1.2, 0.0, 7.9, 100.0, 3.3,2021-10-20 17:00:00, None, 5.0,42
1.7, 5.2, 5.208, 99.9, 0.3, 0.0, 7.9, 100.0, 3.3,2021-10-20 18:00:00, None, 5.0,42
1.7, 5.2, 5.181, 99.9, 0.0, 0.0, 5.3, 100.0, 5.1,2021-10-20 19:00:00, None, 5.0,42
1.7, 5.1, 5.126, 100.0, 0.0, 0.0, 5.3, 100.0, 5.1,2021-10-20 20:00:00, None, 5.0,42
1.7, 3.3, 3.349, 99.9, 0.0, 0.0, 5.3, 100.0, 3.3,2021-10-20 21:00:00, None, 3.0,42
1.7, 2.6, 2.606, 99.9, 0.0, 0.0, 5.3, 100.0, 2.4,2021-10-20 22:00:00, None, 3.0,42
1.7, 3.8, 3.794, 99.9, 0.0, 0.0, 5.3, 100.0, 2.4,2021-10-20 23:00:00, None, 4.0,42
1.7, 4.9, 4.875, 99.9, 0.0, 0.0, 5.3, 100.0, 2.4,2021-10-21 00:00:00, None, 5.0,42
1.7, 3.5, 3.489, 99.9, 0.0, 0.0, 5.3, 100.0, 2.4,2021-10-21 01:00:00, None, 4.0,42
1.7, 3.3, 3.266, 99.9, 0.0, 0.0, 5.3, 100.0, 2.4,2021-10-21 02:00:00, None, 3.0,42
1.7, 3.0, 3.036, 100.0, 0.0, 0.0, 5.3, 100.0, 2.4,2021-10-21 03:00:00, None, 3.0,42
1.7, 3.3, 3.327, 99.9, 0.0, 0.0, 5.3, 100.0, 2.4,2021-10-21 04:00:00, None, 3.0,42
1.7, 3.9, 3.926, 99.9, 0.0, 0.0, 5.3, 100.0, 2.4,2021-10-21 05:00:00, None, 4.0,42
1.7, 3.9, 3.903, 99.9, 0.0, 0.0, 5.3, 100.0, 2.4,2021-10-21 06:00:00, None, 4.0,42
1.7, 3.6, 3.565, 99.9, 0.0, 0.0, 4.0, 100.0, 3.5,2021-10-21 07:00:00, None, 4.0,42
1.7, 3.3, 3.313, 99.9, 0.0, 0.0, 4.0, 100.0, 3.3,2021-10-21 08:00:00, None, 3.0,42
1.7, 3.2, 3.194, 99.9, 0.0, 0.0, 4.0, 100.0, 3.1,2021-10-21 09:00:00, None, 3.0,42
1.7, 3.5, 3.476, 99.9, 0.0, 0.0, 4.0, 100.0, 3.1,2021-10-21 10:00:00, None, 3.0,42
1.7, 4.2, 4.164, 98.1, 0.0, 0.0, 4.4, 98.0, 3.1,2021-10-21 11:00:00, None, 4.0,42
1.7, 5.1, 5.09, 90.7, 0.0, 0.0, 5.4, 91.0, 3.1,2021-10-21 12:00:00, None, 3.0,42
1.5, 5.1, 5.074, 84.7, 0.0, 0.0, 5.4, 85.0, 3.1,2021-10-21 13:00:00, None, 3.0,42
1.5, 6.0, 5.952, 74.07, 0.0, 0.0, 6.0, 74.0, 3.1,2021-10-21 14:00:00, None, 2.0,42
1.5, 6.3, 6.326, 74.38, 0.0, 0.0, 6.5, 74.0, 3.1,2021-10-21 15:00:00, None, 2.0,42
1.5, 6.1, 6.135, 76.55, 0.0, 0.0, 6.5, 77.0, 3.1,2021-10-21 16:00:00, None, 2.0,42
0.3, 6.0, 5.993, 77.84, 0.0, 0.0, 6.5, 78.0, 3.1,2021-10-21 17:00:00, None, 2.0,42
0.0, 6.2, 6.168, 77.91, 0.0, 0.0, 6.5, 78.0, 3.1,2021-10-21 18:00:00, None, 3.0,42
0.0, 5.3, 5.32, 81.7, 0.0, 0.0, 6.2, 82.0, 5.2,2021-10-21 19:00:00, None, 2.0,42
