time,tasmin,tasmax,pcp,week_of_year
2017-09-10,3.0,9.1,7.1,37
2017-09-11,3.1,10.3,30.9,37
2017-09-12,1.2,9.5,0.1,37
2017-09-13,-1.3,10.7,0.0,37
2017-09-14,-1.8,13.5,0.0,37
2017-09-15,1.3,15.8,0.0,37
2017-09-16,4.1,15.5,0.0,37
