air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
6.3, 6.304, 90.6, 17.5, 91.0, 6.1,2020-05-20 00:00:00, 5.0,21
6.0, 5.96, 93.5, 17.5, 94.0, 5.6,2020-05-20 01:00:00, 5.0,21
6.7, 6.728, 93.9, 17.5, 94.0, 5.5,2020-05-20 02:00:00, 6.0,21
6.1, 6.085, 94.3, 17.5, 94.0, 5.5,2020-05-20 03:00:00, 5.0,21
6.0, 6.019, 93.8, 17.5, 94.0, 5.5,2020-05-20 04:00:00, 5.0,21
5.0, 4.967, 95.0, 17.5, 95.0, 4.9,2020-05-20 05:00:00, 4.0,21
4.7, 4.705, 95.3, 17.5, 95.0, 4.7,2020-05-20 06:00:00, 4.0,21
6.3, 6.25, 92.7, 6.8, 93.0, 4.7,2020-05-20 07:00:00, 5.0,21
12.2, 12.22, 66.81, 12.3, 67.0, 4.7,2020-05-20 08:00:00, 6.0,21
12.9, 12.89, 63.53, 13.0, 64.0, 4.7,2020-05-20 09:00:00, 6.0,21
13.6, 13.59, 57.68, 13.7, 58.0, 4.7,2020-05-20 10:00:00, 5.0,21
14.6, 14.55, 53.86, 14.7, 54.0, 4.7,2020-05-20 11:00:00, 6.0,21
15.1, 15.12, 49.3, 15.6, 49.0, 4.7,2020-05-20 12:00:00, 5.0,21
15.1, 15.1, 48.64, 15.8, 49.0, 4.7,2020-05-20 13:00:00, 4.0,21
15.5, 15.45, 48.97, 15.8, 49.0, 4.7,2020-05-20 14:00:00, 5.0,21
15.9, 15.88, 47.5, 16.1, 48.0, 4.7,2020-05-20 15:00:00, 5.0,21
16.0, 15.95, 48.66, 16.5, 49.0, 4.7,2020-05-20 16:00:00, 5.0,21
14.5, 14.49, 52.16, 16.5, 52.0, 4.7,2020-05-20 17:00:00, 5.0,21
14.1, 14.09, 52.65, 16.5, 53.0, 4.7,2020-05-20 18:00:00, 4.0,21
12.6, 12.58, 55.71, 14.1, 56.0, 12.7,2020-05-20 19:00:00, 4.0,21
11.4, 11.44, 59.11, 14.1, 59.0, 11.4,2020-05-20 20:00:00, 4.0,21
9.9, 9.93, 64.17, 14.1, 64.0, 10.0,2020-05-20 21:00:00, 4.0,21
9.6, 9.55, 65.02, 14.1, 65.0, 9.5,2020-05-20 22:00:00, 4.0,21
8.7, 8.73, 68.46, 14.1, 68.0, 8.8,2020-05-20 23:00:00, 3.0,21
8.9, 8.91, 62.58, 14.1, 63.0, 8.7,2020-05-21 00:00:00, 2.0,21
8.6, 8.62, 64.14, 14.1, 64.0, 8.6,2020-05-21 01:00:00, 2.0,21
8.2, 8.16, 65.86, 14.1, 66.0, 8.2,2020-05-21 02:00:00, 2.0,21
7.8, 7.814, 65.48, 14.1, 65.0, 7.9,2020-05-21 03:00:00, 2.0,21
7.4, 7.35, 67.05, 14.1, 67.0, 7.4,2020-05-21 04:00:00, 2.0,21
6.6, 6.633, 68.32, 14.1, 68.0, 6.6,2020-05-21 05:00:00, 1.0,21
6.6, 6.621, 67.18, 14.1, 67.0, 6.5,2020-05-21 06:00:00, 1.0,21
6.7, 6.728, 64.95, 6.7, 65.0, 6.5,2020-05-21 07:00:00, 1.0,21
6.9, 6.915, 65.84, 7.0, 66.0, 6.5,2020-05-21 08:00:00, 1.0,21
7.3, 7.339, 63.69, 7.3, 64.0, 6.5,2020-05-21 09:00:00, 1.0,21
7.5, 7.545, 61.25, 7.6, 61.0, 6.5,2020-05-21 10:00:00, 1.0,21
8.3, 8.26, 57.55, 8.6, 58.0, 6.5,2020-05-21 11:00:00, 1.0,21
8.8, 8.82, 55.32, 9.0, 55.0, 6.5,2020-05-21 12:00:00, 0.0,21
9.1, 9.14, 54.48, 9.1, 54.0, 6.5,2020-05-21 13:00:00, 0.0,21
8.9, 8.94, 56.48, 9.4, 56.0, 6.5,2020-05-21 14:00:00, 1.0,21
9.3, 9.32, 53.63, 9.9, 54.0, 6.5,2020-05-21 15:00:00, 0.0,21
9.7, 9.7, 52.36, 10.5, 52.0, 6.5,2020-05-21 16:00:00, 0.0,21
6.9, 6.91, 75.35, 10.5, 75.0, 6.5,2020-05-21 17:00:00, 3.0,21
8.0, 8.0, 64.82, 10.5, 65.0, 6.5,2020-05-21 18:00:00, 2.0,21
8.2, 8.16, 58.61, 8.2, 59.0, 7.7,2020-05-21 19:00:00, 0.0,21
7.3, 7.29, 64.12, 8.3, 64.0, 7.3,2020-05-21 20:00:00, 1.0,21
7.0, 6.954, 63.3, 8.3, 63.0, 6.9,2020-05-21 21:00:00, 0.0,21
6.2, 6.15, 70.83, 8.3, 71.0, 6.2,2020-05-21 22:00:00, 1.0,21
4.9, 4.904, 83.2, 8.3, 83.0, 4.9,2020-05-21 23:00:00, 2.0,21
5.2, 5.225, 80.5, 8.3, 81.0, 4.9,2020-05-22 00:00:00, 2.0,21
4.8, 4.793, 84.3, 8.3, 84.0, 4.7,2020-05-22 01:00:00, 2.0,21
4.5, 4.54, 88.0, 8.3, 88.0, 4.5,2020-05-22 02:00:00, 3.0,21
