AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
,0.0, None,2019-05-07,-0.9,11.9,19,,,,,
,0.0, None,2019-05-08,-1.3,13.9,19,,,,,
,0.0, None,2019-05-09,-2.1,15.8,19,,,,,
,0.0, None,2019-05-10,0.2,18.2,19,,,,,
,0.0, None,2019-05-11,1.1,19.5,19,,,,,
,0.0, None,2019-05-12,2.1,18.0,19,,,,,
,0.0, None,2019-05-13,0.1,17.9,19,,,,,
,,,2019-05-07 00:00:00, None, None,19,388.0,276.0, None, None,10.3
,,,2019-05-07 01:00:00, None, None,19,388.0,273.0, None, None,9.2
,,,2019-05-07 02:00:00, None, None,19,388.0,270.0, None, None,7.0
,,,2019-05-07 03:00:00, None, None,19,387.0,267.0, None, None,4.2
,,,2019-05-07 04:00:00, None, None,19,387.0,265.0, None, None,3.2
,,,2019-05-07 05:00:00, None, None,19,387.0,264.0, None, None,2.4
,,,2019-05-07 06:00:00, None, None,19,387.0,263.0, None, None,5.6
,,,2019-05-07 07:00:00, None, None,19,387.0,263.0, None, None,5.2
,,,2019-05-07 08:00:00, None, None,19,387.0,263.0, None, None,1.4
,,,2019-05-07 09:00:00, None, None,19,387.0,262.0, None, None,0.1
,,,2019-05-07 10:00:00, None, None,19,387.0,262.0, None, None,0.4
,,,2019-05-07 11:00:00, None, None,19,388.0,261.0, None, None,-0.4
,,,2019-05-07 12:00:00, None, None,19,388.0,261.0, None, None,0.0
,,,2019-05-07 13:00:00, None, None,19,388.0,261.0, None, None,-0.3
,,,2019-05-07 14:00:00, None, None,19,388.0,261.0, None, None,3.6
,,,2019-05-07 15:00:00, None, None,19,388.0,261.0, None, None,5.5
,,,2019-05-07 16:00:00, None, None,19,387.0,261.0, 0.0, None,7.3
,,,2019-05-07 17:00:00, None, None,19,387.0,262.0, None, None,8.0
,,,2019-05-07 18:00:00, None, None,19,387.0,262.0, None, None,8.7
,,,2019-05-07 19:00:00, None, None,19,387.0,263.0, None, None,10.6
,,,2019-05-07 20:00:00, None, None,19,387.0,262.0, None, None,10.5
,,,2019-05-07 21:00:00, None, None,19,387.0,259.0, None, None,10.0
,,,2019-05-07 22:00:00, None, None,19,386.0,255.0, None, None,11.4
,,,2019-05-07 23:00:00, None, None,19,386.0,252.0, None, None,11.0
,,,2019-05-08 00:00:00, None, None,19,386.0,248.0, None, None,11.3
,,,2019-05-08 01:00:00, None, None,19,386.0,246.0, None, None,10.8
,,,2019-05-08 02:00:00, None, None,19,386.0,244.0, None, None,9.8
,,,2019-05-08 03:00:00, None, None,19,386.0,241.0, None, None,4.7
,,,2019-05-08 04:00:00, None, None,19,387.0,239.0, None, None,1.8
,,,2019-05-08 05:00:00, None, None,19,387.0,238.0, None, None,0.5
,,,2019-05-08 06:00:00, None, None,19,387.0,237.0, None, None,0.7
,,,2019-05-08 07:00:00, None, None,19,387.0,237.0, None, None,0.5
,,,2019-05-08 08:00:00, None, None,19,387.0,236.0, None, None,0.6
,,,2019-05-08 09:00:00, None, None,19,387.0,236.0, None, None,-0.1
,,,2019-05-08 10:00:00, None, None,19,388.0,236.0, None, None,-0.8
,,,2019-05-08 11:00:00, None, None,19,388.0,236.0, None, None,-1.1
,,,2019-05-08 12:00:00, None, None,19,388.0,236.0, None, None,-1.0
,,,2019-05-08 13:00:00, None, None,19,388.0,235.0, None, None,0.2
,,,2019-05-08 14:00:00, None, None,19,388.0,234.0, None, None,2.8
,,,2019-05-08 15:00:00, None, None,19,388.0,233.0, None, None,6.5
,,,2019-05-08 16:00:00, None, None,19,387.0,234.0, None, None,8.1
,,,2019-05-08 17:00:00, None, None,19,387.0,235.0, None, None,9.2
,,,2019-05-08 18:00:00, None, None,19,387.0,236.0, None, None,10.2
,,,2019-05-08 19:00:00, None, None,19,387.0,236.0, None, None,10.7
,,,2019-05-08 20:00:00, None, None,19,387.0,236.0, None, None,12.3
,,,2019-05-08 21:00:00, None, None,19,387.0,234.0, None, None,11.9
,,,2019-05-08 22:00:00, None, None,19,386.0,233.0, None, None,13.3
,,,2019-05-08 23:00:00, None, None,19,386.0,231.0, None, None,13.4
,,,2019-05-09 00:00:00, None, None,19,386.0,227.0, None, None,12.0
,,,2019-05-09 01:00:00, None, None,19,386.0,223.0, None, None,8.9
,,,2019-05-09 02:00:00, None, None,19,387.0,219.0, None, None,7.3
,,,2019-05-09 03:00:00, None, None,19,387.0,218.0, None, None,4.0
,,,2019-05-09 04:00:00, None, None,19,387.0,217.0, None, None,1.3
,,,2019-05-09 05:00:00, None, None,19,387.0,215.0, None, None,0.3
,,,2019-05-09 06:00:00, None, None,19,387.0,214.0, None, None,0.1
,,,2019-05-09 07:00:00, None, None,19,387.0,214.0, None, None,-0.2
,,,2019-05-09 08:00:00, None, None,19,388.0,213.0, None, None,0.0
,,,2019-05-09 09:00:00, None, None,19,388.0,213.0, None, None,0.0
,,,2019-05-09 10:00:00, None, None,19,388.0,214.0, None, None,-1.0
,,,2019-05-09 11:00:00, None, None,19,388.0,214.0, None, None,-1.6
,,,2019-05-09 12:00:00, None, None,19,388.0,215.0, None, None,-2.1
,,,2019-05-09 13:00:00, None, None,19,388.0,215.0, None, None,-2.1
,,,2019-05-09 14:00:00, None, None,19,388.0,215.0, None, None,0.5
,,,2019-05-09 15:00:00, None, None,19,388.0,215.0, None, None,4.3
,,,2019-05-09 16:00:00, None, None,19,388.0,215.0, None, None,8.2
,,,2019-05-09 17:00:00, None, None,19,387.0,214.0, None, None,10.1
,,,2019-05-09 18:00:00, None, None,19,387.0,215.0, None, None,12.0
,,,2019-05-09 19:00:00, None, None,19,387.0,216.0, None, None,14.1
,,,2019-05-09 20:00:00, None, None,19,387.0,216.0, None, None,13.9
,,,2019-05-09 21:00:00, None, None,19,386.0,213.0, None, None,15.2
,,,2019-05-09 22:00:00, None, None,19,386.0,210.0, None, None,15.0
,,,2019-05-09 23:00:00, None, None,19,386.0,204.0, None, None,15.8
,,,2019-05-10 00:00:00, None, None,19,386.0,201.0, None, None,14.2
,,,2019-05-10 01:00:00, None, None,19,386.0,196.0, None, None,13.9
,,,2019-05-10 02:00:00, None, None,19,386.0,193.0, None, None,10.8
,,,2019-05-10 03:00:00, None, None,19,387.0,190.0, None, None,6.4
,,,2019-05-10 04:00:00, None, None,19,387.0,189.0, None, None,3.0
,,,2019-05-10 05:00:00, None, None,19,387.0,188.0, None, None,1.6
,,,2019-05-10 06:00:00, None, None,19,388.0,188.0, None, None,1.3
,,,2019-05-10 07:00:00, None, None,19,388.0,187.0, None, None,1.3
,,,2019-05-10 08:00:00, None, None,19,388.0,187.0, None, None,0.9
,,,2019-05-10 09:00:00, None, None,19,388.0,187.0, None, None,0.7
,,,2019-05-10 10:00:00, None, None,19,388.0,186.0, None, None,0.4
,,,2019-05-10 11:00:00, None, None,19,388.0,186.0, None, None,0.2
,,,2019-05-10 12:00:00, None, None,19,388.0,186.0, None, None,0.3
,,,2019-05-10 13:00:00, None, None,19,388.0,186.0, None, None,0.5
,,,2019-05-10 14:00:00, None, None,19,388.0,186.0, None, None,1.3
,,,2019-05-10 15:00:00, None, None,19,388.0,186.0, None, None,9.6
,,,2019-05-10 16:00:00, None, None,19,388.0,186.0, None, None,11.7
,,,2019-05-10 17:00:00, None, None,19,388.0,187.0, None, None,13.4
,,,2019-05-10 18:00:00, None, None,19,387.0,188.0, None, None,15.1
,,,2019-05-10 19:00:00, None, None,19,387.0,188.0, None, None,16.4
,,,2019-05-10 20:00:00, None, None,19,387.0,185.0, None, None,18.0
,,,2019-05-10 21:00:00, None, None,19,387.0,180.0, None, None,17.7
,,,2019-05-10 22:00:00, None, None,19,386.0,175.0, None, None,18.2
,,,2019-05-11 00:00:00, None, None,19,386.0,164.0, None, None,17.1
,,,2019-05-11 01:00:00, None, None,19,386.0,159.0, None, None,16.6
,,,2019-05-11 02:00:00, None, None,19,387.0,156.0, None, None,12.5
,,,2019-05-11 03:00:00, None, None,19,387.0,153.0, None, None,6.3
,,,2019-05-11 04:00:00, None, None,19,387.0,150.0, None, None,3.9
,,,2019-05-11 05:00:00, None, None,19,388.0,148.0, None, None,3.4
,,,2019-05-11 06:00:00, None, None,19,388.0,148.0, None, None,2.9
,,,2019-05-11 07:00:00, None, None,19,388.0,147.0, None, None,2.6
,,,2019-05-11 08:00:00, None, None,19,388.0,147.0, None, None,2.5
,,,2019-05-11 09:00:00, None, None,19,388.0,146.0, None, None,2.1
,,,2019-05-11 10:00:00, None, None,19,388.0,146.0, None, None,2.1
,,,2019-05-11 11:00:00, None, None,19,388.0,146.0, None, None,2.1
,,,2019-05-11 12:00:00, None, None,19,388.0,146.0, None, None,1.2
,,,2019-05-11 13:00:00, None, None,19,388.0,146.0, None, None,1.4
,,,2019-05-11 14:00:00, None, None,19,388.0,145.0, None, None,3.0
