RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
55.67, None, None, None,1.452,137.9, None, None,8.0,969.0, None, None, None, None, None,-0.426, None, None,16.4, None, None, None, None,44.0, None, None, None, None, None, None,2019-08-20 00:00:00, None,34
53.33, None, None, None,1.508,159.3, None, None,7.0,970.0, None, None, None, None, None,-0.604, None, None,16.6, None, None, None, None,33.19, None, None, None, None, None, None,2019-08-20 01:00:00, None,34
60.21, None, None, None,0.978,165.2, None, None,7.0,970.0, None, None, None, None, None,-0.45, None, None,14.88, None, None, None, None,36.86, None, None, None, None, None, None,2019-08-20 02:00:00, None,34
64.88, None, None, None,0.242,157.8, None, None,7.0,971.0, None, None, None, None, None,-0.479, None, None,14.01, None, None, None, None,42.24, None, None, None, None, None, None,2019-08-20 03:00:00, None,34
70.43, None, None, None,0.474,205.3, None, None,8.0,971.0, None, None, None, None, None,-0.413, None, None,13.21, None, None, None, None,58.24, None, None, None, None, None, None,2019-08-20 04:00:00, None,34
77.07, None, None, None,0.097,206.3, None, None,9.0,971.0, None, None, None, None, None,-0.359, None, None,12.6, None, None, None, None,53.69, None, None, None, None, None, None,2019-08-20 05:00:00, None,34
72.11, None, None, None,1.626,155.8, None, None,9.0,971.0, None, None, None, None, None,-0.147, None, None,14.23, None, None, None, None,32.93, None, None, None, None, None, None,2019-08-20 06:00:00, None,34
76.88, None, None, None,1.135,130.2, None, None,9.0,971.0, None, None, None, None, None,-0.587, None, None,13.38, None, None, None, None,71.18, None, None, None, None, None, None,2019-08-20 07:00:00, None,34
77.02, None, None, None,1.088,169.2, None, None,9.0,971.0, None, None, None, None, None,-0.253, None, None,13.15, None, None, None, None,27.94, None, None, None, None, None, None,2019-08-20 08:00:00, None,34
74.46, None, None, None,1.988,124.5, None, None,10.0,972.0, None, None, None, None, None,-0.332, None, None,14.73, None, None, None, None,27.56, None, None, None, None, None, None,2019-08-20 09:00:00, None,34
73.76, None, None, None,2.453,141.8, None, None,10.0,972.0, None, None, None, None, None,-0.271, None, None,14.99, None, None, None, None,14.9, None, None, None, None, None, None,2019-08-20 10:00:00, None,34
