pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, 5.078, 67.92, 9.8, 20.8, 19.01, 10.28, 109.7, 0.0, 10.3, 5.1, 4.4, 0.0, 0.0, 110.0, None, 68.0,2020-04-22 00:00:00, None,17
0.0, 4.959, 68.0, 9.8, 22.7, 22.05, 9.01, 111.2, -1.0, 9.0, 5.0, 4.4, -1.0, 0.0, 111.0, None, 68.0,2020-04-22 01:00:00, None,17
0.0, 5.047, 66.46, 9.8, 18.2, 42.78, 5.593, 123.4, -1.0, 5.6, 5.0, 4.4, -1.0, 0.0, 123.0, None, 66.0,2020-04-22 02:00:00, None,17
0.0, 4.458, 70.48, 9.8, 20.0, 23.99, 8.09, 117.3, 0.0, 8.1, 4.5, 4.4, 0.0, 0.0, 117.0, None, 70.0,2020-04-22 03:00:00, None,17
0.0, 4.321, 71.83, 9.8, 15.2, 27.74, 6.565, 120.4, -1.0, 6.6, 4.3, 4.0, -1.0, 0.0, 120.0, None, 72.0,2020-04-22 04:00:00, None,17
0.0, 4.506, 71.49, 9.8, 17.6, 28.34, 6.612, 123.1, 0.0, 6.6, 4.5, 3.5, 0.0, 0.0, 123.0, None, 71.0,2020-04-22 05:00:00, None,17
0.0, 4.07, 72.72, 9.8, 13.8, 38.16, 5.807, 126.2, 0.0, 5.8, 4.1, 3.5, 0.0, 0.0, 126.0, None, 73.0,2020-04-22 06:00:00, None,17
0.0, 4.645, 71.62, 5.1, 20.9, 16.16, 8.4, 113.7, 0.0, 8.4, 4.6, 3.5, 0.0, 0.0, 114.0, None, 72.0,2020-04-22 07:00:00, None,17
0.0, 5.846, 68.23, 6.0, 21.4, 12.22, 11.84, 107.7, 0.0, 11.8, 5.8, 3.5, 0.0, 0.0, 108.0, None, 68.0,2020-04-22 08:00:00, None,17
0.0, 6.985, 64.72, 7.1, 14.8, 27.89, 5.953, 102.9, 1.0, 6.0, 7.0, 3.5, 1.0, 0.0, 103.0, None, 65.0,2020-04-22 09:00:00, None,17
0.0, 7.681, 62.93, 7.6, 16.0, 52.34, 4.652, 112.8, 1.0, 4.7, 7.7, 3.5, 1.0, 0.0, 113.0, None, 63.0,2020-04-22 10:00:00, None,17
0.0, 6.966, 66.52, 7.7, 16.6, 35.51, 7.286, 102.5, 1.0, 7.3, 7.0, 3.5, 1.0, 0.0, 103.0, None, 67.0,2020-04-22 11:00:00, None,17
0.0, 7.09, 68.82, 7.7, 18.0, 34.86, 7.424, 115.0, 2.0, 7.4, 7.1, 3.5, 2.0, 0.0, 115.0, None, 69.0,2020-04-22 12:00:00, None,17
0.0, 7.674, 66.0, 8.2, 16.4, 39.84, 6.19, 111.7, 1.0, 6.2, 7.7, 3.5, 1.0, 0.0, 112.0, None, 66.0,2020-04-22 13:00:00, None,17
0.0, 7.943, 66.61, 8.2, 19.3, 51.9, 5.485, 125.8, 2.0, 5.5, 7.9, 3.5, 2.0, 0.0, 126.0, None, 67.0,2020-04-22 14:00:00, None,17
0.0, 7.748, 67.77, 8.2, 20.6, 42.48, 7.064, 115.4, 2.0, 7.1, 7.7, 3.5, 2.0, 0.0, 115.0, None, 68.0,2020-04-22 15:00:00, None,17
0.0, 7.283, 68.69, 8.2, 18.8, 37.65, 6.885, 121.2, 1.0, 6.9, 7.3, 3.5, 1.0, 0.0, 121.0, None, 69.0,2020-04-22 16:00:00, None,17
0.0, 6.584, 75.57, 8.2, 14.9, 51.14, 3.865, 130.6, 2.0, 3.9, 6.6, 3.5, 2.0, 0.1, 131.0, None, 76.0,2020-04-22 17:00:00, None,17
0.3, 6.102, 82.9, 8.2, 11.2, 27.45, 4.139, 118.9, 3.0, 4.1, 6.1, 3.5, 3.0, 0.3, 119.0, None, 83.0,2020-04-22 18:00:00, None,17
0.3, 5.939, 83.9, 6.4, 11.2, 16.84, 5.866, 114.9, 3.0, 5.9, 5.9, 5.8, 3.0, 0.1, 115.0, None, 84.0,2020-04-22 19:00:00, None,17
None, 5.247, 81.3, 6.4, None, 24.36, 3.246, 134.0, 2.0, None, 5.2, 5.2, 2.0, None, None, None, 81.0,2020-04-22 20:00:00, None,17
None, 4.704, 80.5, 6.4, 6.5, 22.09, 2.181, 138.8, 1.0, 2.2, 4.7, 4.4, 1.0, 0.0, 139.0, None, 81.0,2020-04-22 21:00:00, None,17
None, 3.547, 87.9, 6.4, 6.6, 57.94, 2.309, 141.0, 1.0, 2.3, 3.5, 3.5, 1.0, 0.0, 141.0, None, 88.0,2020-04-22 22:00:00, None,17
None, 3.758, 84.8, 6.4, 7.9, 57.22, 1.559, 162.5, 2.0, 1.6, 3.8, 3.3, 2.0, 0.0, 163.0, None, 85.0,2020-04-22 23:00:00, None,17
None, 2.232, 91.0, 6.4, None, 55.59, 2.603, 124.2, 1.0, None, 2.2, 1.6, 1.0, None, None, None, 91.0,2020-04-23 00:00:00, None,17
None, 1.901, 89.4, 6.4, 12.2, 37.87, 4.896, 121.2, 0.0, 4.9, 1.9, 1.6, 0.0, 0.0, 121.0, None, 89.0,2020-04-23 01:00:00, None,17
None, 1.624, 89.6, 6.4, 15.2, 24.87, 6.821, 114.4, 0.0, 6.8, 1.6, 1.4, 0.0, 0.0, 114.0, None, 90.0,2020-04-23 02:00:00, None,17
None, 2.046, 89.5, 6.4, None, 46.47, 4.779, 121.6, 0.0, None, 2.0, 1.4, 0.0, None, None, None, 90.0,2020-04-23 03:00:00, None,17
None, 2.34, 88.3, 6.4, 11.6, 43.32, 4.9, 115.3, 0.0, 4.9, 2.3, 1.4, 0.0, 0.0, 115.0, None, 88.0,2020-04-23 04:00:00, None,17
None, 4.211, 76.32, 6.4, 12.6, 24.53, 6.746, 115.3, 0.0, 6.7, 4.2, 1.4, 0.0, 0.0, 115.0, None, 76.0,2020-04-23 05:00:00, None,17
None, 3.711, 78.79, 6.4, 14.8, 32.84, 6.317, 118.7, 1.0, 6.3, 3.7, 1.4, 1.0, 0.0, 119.0, None, 79.0,2020-04-23 06:00:00, None,17
None, 3.213, 86.3, 4.8, 12.9, 31.91, 6.598, 118.0, 2.0, 6.6, 3.2, 3.1, 2.0, 0.1, 118.0, None, 86.0,2020-04-23 07:00:00, None,17
None, 3.546, 86.1, 4.8, 14.7, 12.25, 7.788, 113.3, 1.0, 7.8, 3.5, 3.0, 1.0, 0.0, 113.0, None, 86.0,2020-04-23 08:00:00, None,17
None, 5.735, 73.05, 5.6, 17.3, 12.02, 9.45, 105.4, 1.0, 9.5, 5.7, 3.0, 1.0, 0.0, 105.0, None, 73.0,2020-04-23 09:00:00, None,17
None, 7.846, 62.85, 7.8, 15.2, 34.79, 7.044, 101.2, 1.0, 7.0, 7.8, 3.0, 1.0, 0.0, 101.0, None, 63.0,2020-04-23 10:00:00, None,17
None, 8.65, 52.77, 8.8, 20.3, 44.07, 8.19, 288.1, 0.0, 8.2, 8.7, 3.0, 0.0, 0.0, 288.0, None, 53.0,2020-04-23 11:00:00, None,17
None, 9.8, 48.5, 9.9, 18.9, 49.23, 6.403, 287.4, 0.0, 6.4, 9.8, 3.0, 0.0, 0.0, 287.0, None, 49.0,2020-04-23 12:00:00, None,17
None, 10.25, 48.3, 10.4, 28.1, 34.08, 10.26, 291.6, -1.0, 10.3, 10.3, 3.0, -1.0, 0.0, 292.0, None, 48.0,2020-04-23 13:00:00, None,17
None, 10.43, 45.74, 11.1, 29.5, 39.49, 10.7, 285.0, -1.0, 10.7, 10.4, 3.0, -1.0, 0.0, 285.0, None, 46.0,2020-04-23 14:00:00, None,17
None, 10.81, 44.01, 11.1, 33.7, 44.02, 10.9, 287.1, -1.0, 10.9, 10.8, 3.0, -1.0, 0.0, 287.0, None, 44.0,2020-04-23 15:00:00, None,17
None, 11.15, 42.22, 11.7, 42.8, 45.95, 12.11, 287.4, -1.0, 12.1, 11.2, 3.0, -1.0, 0.0, 287.0, None, 42.0,2020-04-23 16:00:00, None,17
None, 10.38, 45.11, 11.7, 30.5, 38.48, 11.57, 287.4, -1.0, 11.6, 10.4, 3.0, -1.0, 0.0, 287.0, None, 45.0,2020-04-23 17:00:00, None,17
None, 10.49, 45.23, 11.7, 28.9, 44.41, 10.62, 286.9, -1.0, 10.6, 10.5, 3.0, -1.0, 0.0, 287.0, None, 45.0,2020-04-23 18:00:00, None,17
None, 9.06, 50.22, 10.7, 29.6, 31.96, 12.37, 290.3, -1.0, 12.4, 9.1, 9.2, -1.0, 0.0, 290.0, None, 50.0,2020-04-23 19:00:00, None,17
None, 7.992, 56.21, 10.7, 26.0, 65.12, 7.383, 311.0, 0.0, 7.4, 8.0, 7.9, 0.0, 0.0, 311.0, None, 56.0,2020-04-23 20:00:00, None,17
None, 5.299, 68.86, 10.7, 16.2, 59.17, 4.619, 117.2, 0.0, 4.6, 5.3, 5.3, 0.0, 0.0, 117.0, None, 69.0,2020-04-23 21:00:00, None,17
None, 4.696, 69.77, 10.7, 14.5, 22.58, 6.16, 124.9, 0.0, 6.2, 4.7, 4.6, 0.0, 0.0, 125.0, None, 70.0,2020-04-23 22:00:00, None,17
None, 3.543, 75.19, 10.7, 15.8, 13.55, 7.206, 121.4, 0.0, 7.2, 3.5, 3.4, 0.0, 0.0, 121.0, None, 75.0,2020-04-23 23:00:00, None,17
None, 2.097, 81.8, 10.7, 9.7, 43.6, 2.933, 126.8, -1.0, 2.9, 2.1, 2.1, -1.0, 0.0, 127.0, None, 82.0,2020-04-24 00:00:00, None,17
None, 2.834, 79.57, 10.7, 10.4, 57.12, 1.941, 132.3, 0.0, 1.9, 2.8, 1.7, 0.0, 0.0, 132.0, None, 80.0,2020-04-24 01:00:00, None,17
None, 1.45, 86.5, 10.7, 13.0, 52.45, 2.917, 139.5, -1.0, 2.9, 1.5, 1.1, -1.0, 0.0, 140.0, None, 87.0,2020-04-24 02:00:00, None,17
0.0, 0.841, 88.0, 10.7, 6.7, 64.61, 2.073, 150.5, -1.0, 2.1, 0.8, 0.5, -1.0, 0.0, 151.0, None, 88.0,2020-04-24 03:00:00, None,17
0.0, 0.523, 91.4, 10.7, 14.4, 38.76, 3.423, 113.7, -1.0, 3.4, 0.5, 0.0, -1.0, 0.0, 114.0, None, 91.0,2020-04-24 04:00:00, None,17
0.0, 0.667, 89.0, 10.7, 7.0, 58.46, 2.131, 110.0, -1.0, 2.1, 0.7, 0.0, -1.0, 0.0, 110.0, None, 89.0,2020-04-24 05:00:00, None,17
0.0, 0.28, 90.8, 10.7, 10.3, 74.2, 2.062, 187.5, -1.0, 2.1, 0.3, 0.0, -1.0, 0.0, 188.0, None, 91.0,2020-04-24 06:00:00, None,17
0.0, 1.788, 85.2, 1.8, 4.3, 68.28, 0.895, 191.1, 0.0, 0.9, 1.8, 0.1, 0.0, 0.0, 191.0, None, 85.0,2020-04-24 07:00:00, None,17
0.0, 4.691, 73.14, 4.6, 5.5, 53.57, 1.394, 3.052, 0.0, 1.4, 4.7, 0.1, 0.0, 0.0, 3.0, None, 73.0,2020-04-24 08:00:00, None,17
0.0, 6.723, 62.86, 6.9, 12.8, 74.07, 3.399, 77.63, 0.0, 3.4, 6.7, 0.1, 0.0, 0.0, 78.0, None, 63.0,2020-04-24 09:00:00, None,17
0.0, 6.814, 62.78, 7.0, 12.4, 39.91, 5.487, 279.3, 0.0, 5.5, 6.8, 0.1, 0.0, 0.0, 279.0, None, 63.0,2020-04-24 10:00:00, None,17
0.0, 8.7, 54.93, 9.3, 15.5, 33.53, 6.223, 295.5, 0.0, 6.2, 8.7, 0.1, 0.0, 0.0, 296.0, None, 55.0,2020-04-24 11:00:00, None,17
0.0, 10.32, 46.94, 10.8, 15.8, 33.96, 7.172, 288.5, -1.0, 7.2, 10.3, 0.1, -1.0, 0.0, 289.0, None, 47.0,2020-04-24 12:00:00, None,17
0.0, 12.04, 40.0, 12.5, 21.2, 43.16, 7.174, 298.7, -1.0, 7.2, 12.0, 0.1, -1.0, 0.0, 299.0, None, 40.0,2020-04-24 13:00:00, None,17
0.0, 12.38, 36.92, 12.8, 23.1, 57.74, 7.432, 281.6, -2.0, 7.4, 12.4, 0.1, -2.0, 0.0, 282.0, None, 37.0,2020-04-24 14:00:00, None,17
