RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
19.83, None, None, 17.7, 3.325, 247.3, -18.0, 2.2, -18.0, 247.0, None, None, -6999.0, None, None, None, None, 2.48, None, 8.6, 20.0, None, 44.9, 3.3, 2.5, 0.0, -6999.0,2020-04-22 00:00:00, -6999.0,17
22.91, None, None, 20.1, 5.269, 256.1, -18.0, 1.3, -18.0, 256.0, None, None, -6999.0, None, None, None, None, 1.321, None, 8.6, 23.0, None, 28.35, 5.3, 1.3, 0.1, -6999.0,2020-04-22 01:00:00, -6999.0,17
30.62, None, None, 26.9, 7.52, 258.2, -15.0, 0.6, -15.0, 258.0, None, None, -6999.0, None, None, None, None, 0.648, None, 8.6, 31.0, None, 23.7, 7.5, 0.6, 0.3, -6999.0,2020-04-22 02:00:00, -6999.0,17
40.91, None, None, 14.5, 3.448, 236.1, -12.0, 0.1, -12.0, 236.0, None, None, -6999.0, None, None, None, None, 0.125, None, 8.6, 41.0, None, 35.07, 3.4, 0.1, 0.2, -6999.0,2020-04-22 03:00:00, -6999.0,17
46.02, None, None, 13.8, 3.386, 204.7, -9.0, -0.2, -9.0, 205.0, None, None, -6999.0, None, None, None, None, -0.244, None, 8.6, 46.0, None, 38.22, 3.4, -0.2, 0.3, -6999.0,2020-04-22 04:00:00, -6999.0,17
49.12, None, None, 14.2, 3.552, 211.7, -9.0, -0.7, -9.0, 212.0, None, None, -6999.0, None, None, None, None, -0.69, None, 8.6, 49.0, None, 38.9, 3.6, -0.7, 0.4, -6999.0,2020-04-22 05:00:00, -6999.0,17
50.51, None, None, 12.4, 4.994, 97.7, -9.0, -1.0, -9.0, 98.0, None, None, -6999.0, None, None, None, None, -1.002, None, 8.6, 51.0, None, 26.7, 5.0, -1.0, 0.0, -6999.0,2020-04-22 06:00:00, -6999.0,17
50.3, None, None, 9.5, 4.555, 98.2, -9.0, -1.0, -9.0, 98.0, None, None, -6999.0, None, None, None, None, -0.936, None, -0.9, 50.0, None, 22.25, 4.6, -0.9, 0.1, -6999.0,2020-04-22 07:00:00, -6999.0,17
49.88, None, None, 12.4, 3.899, 131.6, -9.0, -1.0, -9.0, 132.0, None, None, -6999.0, None, None, None, None, -0.471, None, -0.4, 50.0, None, 36.2, 3.9, -0.5, -0.1, -6999.0,2020-04-22 08:00:00, -6999.0,17
50.02, None, None, 14.4, 3.796, 168.1, -8.0, -1.0, -8.0, 168.0, None, None, -6999.0, None, None, None, None, -0.254, None, -0.1, 50.0, None, 34.37, 3.8, -0.3, 0.3, -6999.0,2020-04-22 09:00:00, -6999.0,17
