pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 2.453, 86.8, 7.8, 87.0, 0.0, 2.5, 2.4, 1002.0, 0.0, 0.0, 907.0, 0.0,2020-04-22 00:00:00, 34.0, 33.74, 907.0,17
None, 1.769, 88.7, 7.8, 89.0, 0.0, 1.8, 1.8, 1002.0, 0.0, 0.0, 907.0, 0.0,2020-04-22 01:00:00, 34.0, 33.75, 907.0,17
None, 2.045, 91.6, 7.8, 92.0, 1.0, 2.0, 1.7, 1003.0, 0.1, 1.0, 908.0, 0.0,2020-04-22 02:00:00, 34.0, 33.85, 908.0,17
None, 1.8, 95.8, 7.8, 96.0, 1.0, 1.8, 1.7, 1002.9, 0.4, 1.0, 908.0, 0.0,2020-04-22 03:00:00, 34.0, 33.97, 908.0,17
None, 1.477, 97.3, 7.8, 97.0, 1.0, 1.5, 1.5, 1002.7, 0.9, 1.0, 908.0, 0.0,2020-04-22 04:00:00, 34.0, 34.15, 908.0,17
None, 1.271, 98.0, 7.8, 98.0, 1.0, 1.3, 1.3, 1001.6, 0.4, 1.0, 907.0, 0.0,2020-04-22 05:00:00, 34.0, 34.1, 907.0,17
None, 1.391, 98.4, 7.8, 98.0, 1.0, 1.4, 1.2, 1002.7, 0.3, 1.0, 908.0, 0.0,2020-04-22 06:00:00, 34.0, 34.2, 908.0,17
None, 1.561, 98.5, 1.5, 99.0, 1.0, 1.6, 1.3, 1001.8, 0.1, 1.0, 907.0, 0.0,2020-04-22 07:00:00, 34.0, 34.25, 907.0,17
None, 1.739, 98.2, 1.8, 98.0, 1.0, 1.7, 1.3, 1002.9, 0.1, 1.0, 908.0, 0.0,2020-04-22 08:00:00, 34.0, 34.25, 908.0,17
None, 2.667, 95.2, 2.7, 95.0, 2.0, 2.7, 1.3, 1003.0, 0.0, 2.0, 908.0, 0.0,2020-04-22 09:00:00, 34.0, 33.95, 908.0,17
None, 3.224, 93.6, 3.2, 94.0, 2.0, 3.2, 1.3, 1004.1, 0.0, 2.0, 909.0, 0.0,2020-04-22 10:00:00, 34.0, 33.89, 909.0,17
None, 3.701, 89.8, 3.7, 90.0, 2.0, 3.7, 1.3, 1004.1, 0.0, 2.0, 909.0, 0.0,2020-04-22 11:00:00, 34.0, 33.92, 909.0,17
None, 4.468, 86.4, 4.5, 86.0, 2.0, 4.5, 1.3, 1004.0, 0.0, 2.0, 909.0, 0.0,2020-04-22 12:00:00, 34.0, 34.01, 909.0,17
None, 4.831, 83.8, 5.0, 84.0, 2.0, 4.8, 1.3, 1004.1, 0.1, 2.0, 909.0, 0.0,2020-04-22 13:00:00, 34.0, 33.74, 909.0,17
None, 5.822, 70.61, 5.8, 71.0, 1.0, 5.8, 1.3, 1004.0, 0.0, 1.0, 909.0, 0.0,2020-04-22 14:00:00, 33.0, 33.27, 909.0,17
None, 6.293, 70.02, 6.7, 70.0, 1.0, 6.3, 1.3, 1003.9, 0.0, 1.0, 909.0, 0.0,2020-04-22 15:00:00, 33.0, 33.22, 909.0,17
None, 6.904, 56.57, 7.3, 57.0, -2.0, 6.9, 1.3, 1003.9, 0.0, -2.0, 909.0, 0.0,2020-04-22 16:00:00, 33.0, 33.02, 909.0,17
