pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 10.11, 53.44, 15.1, 53.0, 1.0, 10.1, 9.9, 1.0, -0.1, 0.0,2020-04-22 00:00:00, -1.0, -1.129,17
None, 9.72, 54.47, 15.1, 54.0, 1.0, 9.7, 9.8, 1.0, 0.0, 0.0,2020-04-22 01:00:00, -1.0, -1.125,17
None, 9.36, 55.35, 15.1, 55.0, 1.0, 9.4, 9.4, 1.0, 0.0, 0.0,2020-04-22 02:00:00, -1.0, -1.289,17
None, 9.21, 55.84, 15.1, 56.0, 1.0, 9.2, 8.8, 1.0, 0.0, 0.0,2020-04-22 03:00:00, -1.0, -1.068,17
None, 8.16, 59.53, 15.1, 60.0, 2.0, 8.2, 8.1, 2.0, 0.0, 0.0,2020-04-22 04:00:00, -1.0, -1.049,17
None, 6.264, 67.74, 15.1, 68.0, 1.0, 6.3, 6.3, 1.0, 0.0, 0.0,2020-04-22 05:00:00, -1.0, -1.203,17
None, 7.559, 64.59, 15.1, 65.0, 2.0, 7.6, 6.3, 2.0, 0.0, 0.0,2020-04-22 06:00:00, -1.0, -1.373,17
None, 6.157, 71.39, 7.7, 71.0, 1.0, 6.2, 5.9, 1.0, 0.0, 0.0,2020-04-22 07:00:00, -1.0, -1.158,17
None, 6.831, 70.79, 7.7, 71.0, 2.0, 6.8, 5.9, 2.0, 0.0, 0.0,2020-04-22 08:00:00, -1.0, -1.065,17
None, 8.26, 65.29, 8.2, 65.0, 2.0, 8.3, 5.9, 2.0, 0.0, 0.0,2020-04-22 09:00:00, -1.0, -1.164,17
None, 9.28, 58.31, 9.6, 58.0, 2.0, 9.3, 5.9, 2.0, 0.0, 0.0,2020-04-22 10:00:00, -1.0, -1.265,17
None, 11.62, 49.05, 11.7, 49.0, 2.0, 11.6, 5.9, 2.0, 0.0, 0.0,2020-04-22 11:00:00, -1.0, -1.215,17
None, 12.76, 45.65, 12.7, 46.0, 2.0, 12.8, 5.9, 2.0, 0.0, 0.0,2020-04-22 12:00:00, -1.0, -1.211,17
None, 13.09, 42.26, 13.3, 42.0, 1.0, 13.1, 5.9, 1.0, 0.0, 0.0,2020-04-22 13:00:00, -1.0, -1.136,17
None, 14.39, 38.37, 14.5, 38.0, 1.0, 14.4, 5.9, 1.0, 0.1, 0.0,2020-04-22 14:00:00, -1.0, -1.343,17
None, 15.39, 35.69, 15.6, 36.0, 0.0, 15.4, 5.9, 0.0, 0.0, 0.0,2020-04-22 15:00:00, -1.0, -1.354,17
None, 15.81, 34.3, 16.1, 34.0, 0.0, 15.8, 5.9, 0.0, -0.1, 0.0,2020-04-22 16:00:00, -1.0, -1.358,17
None, 16.05, 32.01, 16.5, 32.0, -1.0, 16.1, 5.9, -1.0, 0.0, 0.0,2020-04-22 17:00:00, -1.0, -1.428,17
None, 15.88, 33.09, 16.6, 33.0, 0.0, 15.9, 5.9, 0.0, 0.0, 0.0,2020-04-22 18:00:00, -1.0, -1.319,17
