CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,5.218, None, None, None, None, None,73.0, None,4.885,137.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 00:00:00, None, None, None,38
None,4.896, None, None, None, None, None,78.39, None,4.018,68.01, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 01:00:00, None, None, None,38
None,4.274, None, None, None, None, None,65.73, None,4.255,37.02, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 02:00:00, None, None, None,38
None,4.071, None, None, None, None, None,54.15, None,4.411,21.32, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 03:00:00, None, None, None,38
None,4.318, None, None, None, None, None,68.94, None,4.228,51.78, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 04:00:00, None, None, None,38
None,4.038, None, None, None, None, None,62.83, None,4.346,44.01, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 05:00:00, None, None, None,38
None,3.634, None, None, None, None, None,52.24, None,4.353,33.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 06:00:00, None, None, None,38
None,3.677, None, None, None, None, None,57.11, None,3.185,45.46, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 07:00:00, None, None, None,38
None,3.779, None, None, None, None, None,68.76, None,3.475,26.47, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 08:00:00, None, None, None,38
None,4.275, None, None, None, None, None,74.55, None,4.202,152.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 09:00:00, None, None, None,38
None,4.787, None, None, None, None, None,74.14, None,3.871,60.85, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 10:00:00, None, None, None,38
None,4.8, None, None, None, None, None,63.31, None,3.081,18.31, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 11:00:00, None, None, None,38
None,5.871, None, None, None, None, None,61.89, None,2.146,10.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 12:00:00, None, None, None,38
None,6.724, None, None, None, None, None,61.03, None,3.685,14.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 13:00:00, None, None, None,38
None,7.577, None, None, None, None, None,61.51, None,3.769,4.878, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 14:00:00, None, None, None,38
None,7.981, None, None, None, None, None,58.11, None,2.491,15.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 15:00:00, None, None, None,38
None,7.618, None, None, None, None, None,54.5, None,2.397,348.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 16:00:00, None, None, None,38
None,5.984, None, None, None, None, None,67.68, None,2.064,318.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 17:00:00, None, None, None,38
None,4.906, None, None, None, None, None,65.68, None,3.875,221.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 18:00:00, None, None, None,38
None,4.944, None, None, None, None, None,76.43, None,1.425,137.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 19:00:00, None, None, None,38
None,4.457, None, None, None, None, None,53.26, None,0.286,74.85, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 20:00:00, None, None, None,38
None,3.774, None, None, None, None, None,60.19, None,0.384,39.46, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 21:00:00, None, None, None,38
None,3.775, None, None, None, None, None,28.84, None,0.598,36.53, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 22:00:00, None, None, None,38
None,3.776, None, None, None, None, None,51.74, None,0.468,47.71, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 23:00:00, None, None, None,38
None,3.924, None, None, None, None, None,57.1, None,0.833,100.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 00:00:00, None, None, None,38
