CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,0.991, None, None, None, None,15.25,3.96, None,288.9, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2019-09-20 08:00:00, None, None, None, None,38
None,1.326, None, None, None, None,26.11,2.775, None,285.8, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2019-09-20 09:00:00, None, None, None, None,38
None,1.47, None, None, None, None,43.06,2.956, None,340.3, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2019-09-20 10:00:00, None, None, None, None,38
None,1.51, None, None, None, None,24.75,4.621, None,330.3, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2019-09-20 11:00:00, None, None, None, None,38
None,1.927, None, None, None, None,30.88,5.938, None,317.7, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2019-09-20 12:00:00, None, None, None, None,38
None,2.93, 90.8, None, None, None,25.23,9.62, None,315.9, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2019-09-20 13:00:00, None, None, None, None,38
None,4.064, 80.6, None, None, None,14.75,12.07, None,334.2, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2019-09-20 14:00:00, None, None, None, None,38
None,5.202, 78.7, None, None, None,18.5,10.3, None,329.9, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2019-09-20 15:00:00, None, None, None, None,38
None,5.346, 76.3, None, None, None,33.84,6.64, None,316.7, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2019-09-20 16:00:00, None, None, None, None,38
None,5.107, 80.2, None, None, None,22.25,8.09, None,320.5, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2019-09-20 17:00:00, None, None, None, None,38
None,7.55, 73.3, None, None, None,33.43,4.379, None,298.1, None, None, None, None, None, 3.0, None, None, None, None, None, None, None,2019-09-20 18:00:00, None, None, None, None,38
None,6.349, 81.8, None, None, None,19.43,8.17, None,263.7, None, None, None, None, None, 3.0, None, None, None, None, None, None, None,2019-09-20 19:00:00, None, None, None, None,38
None,4.747, 85.5, None, None, None,9.94,12.36, None,265.3, None, None, None, None, None, 3.0, None, None, None, None, None, None, None,2019-09-20 20:00:00, None, None, None, None,38
None,3.859, 93.4, None, None, None,8.13,16.65, None,262.8, None, None, None, None, None, 3.0, None, None, None, None, None, None, None,2019-09-20 21:00:00, None, None, None, None,38
None,4.149, 90.1, None, None, None,9.04,14.93, None,255.8, None, None, None, None, None, 3.0, None, None, None, None, None, None, None,2019-09-20 22:00:00, None, None, None, None,38
None,3.303, 101.9, None, None, None,9.83,15.51, None,258.0, None, None, None, None, None, 3.0, None, None, None, None, None, None, None,2019-09-20 23:00:00, None, None, None, None,38
None,3.121, 101.8, None, None, None,11.61,11.19, None,249.9, None, None, None, None, None, 3.0, None, None, None, None, None, None, None,2019-09-21 00:00:00, None, None, None, None,38
None,3.169, 95.4, None, None, None,32.48,3.044, None,236.2, None, None, None, None, None, 3.0, None, None, None, None, None, None, None,2019-09-21 01:00:00, None, None, None, None,38
None,3.361, 89.6, None, None, None,11.58,7.24, None,239.9, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2019-09-21 02:00:00, None, None, None, None,38
None,4.283, 84.8, None, None, None,17.67,9.79, None,237.8, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2019-09-21 03:00:00, None, None, None, None,38
None,4.667, 82.0, None, None, None,5.08,19.73, None,255.1, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2019-09-21 04:00:00, None, None, None, None,38
