RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
94.4, None, None, None,0.502,20.79, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.808, None, None, None, None,35.44, None, None, None, None,2019-09-17 00:00:00,38
92.8, None, None, None,5.308,274.0, None, None, 2.0, None, None, None, None, None, None, None, None, None,3.083, None, None, None, None,19.1, None, None, None, None,2019-09-17 01:00:00,38
92.6, None, None, None,8.81,278.7, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.885, None, None, None, None,14.03, None, None, None, None,2019-09-17 02:00:00,38
92.9, None, None, None,2.588,296.5, None, None, 1.0, None, None, None, None, None, None, None, None, None,2.23, None, None, None, None,43.47, None, None, None, None,2019-09-17 03:00:00,38
93.3, None, None, None,0.68,10.63, None, None, 1.0, None, None, None, None, None, None, None, None, None,2.109, None, None, None, None,54.57, None, None, None, None,2019-09-17 04:00:00,38
93.8, None, None, None,0.512,29.78, None, None, 1.0, None, None, None, None, None, None, None, None, None,2.073, None, None, None, None,51.72, None, None, None, None,2019-09-17 05:00:00,38
94.7, None, None, None,0.428,5.523, None, None, 1.0, None, None, None, None, None, None, None, None, None,1.729, None, None, None, None,58.69, None, None, None, None,2019-09-17 06:00:00,38
95.2, None, None, None,1.064,358.4, None, None, 1.0, None, None, None, None, None, None, None, None, None,1.647, None, None, None, None,79.65, None, None, None, None,2019-09-17 07:00:00,38
95.1, None, None, None,1.479,282.4, None, None, 1.0, None, None, None, None, None, None, None, None, None,2.14, None, None, None, None,77.56, None, None, None, None,2019-09-17 08:00:00,38
95.4, None, None, None,5.03,160.8, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.949, None, None, None, None,48.38, None, None, None, None,2019-09-17 09:00:00,38
94.1, None, None, None,6.339,128.1, None, None, 2.0, None, None, None, None, None, None, None, None, None,3.088, None, None, None, None,37.01, None, None, None, None,2019-09-17 10:00:00,38
90.6, None, None, None,7.246,137.9, None, None, 2.0, None, None, None, None, None, None, None, None, None,3.287, None, None, None, None,41.16, None, None, None, None,2019-09-17 11:00:00,38
92.0, None, None, None,6.452,136.8, None, None, 2.0, None, None, None, None, None, None, None, None, None,3.349, None, None, None, None,46.45, None, None, None, None,2019-09-17 12:00:00,38
94.2, None, None, None,7.154,157.9, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.281, None, None, None, None,51.96, None, None, None, None,2019-09-17 13:00:00,38
94.4, None, None, None,7.185,142.6, None, None, 2.0, None, None, None, None, None, None, None, None, None,3.253, None, None, None, None,48.64, None, None, None, None,2019-09-17 14:00:00,38
94.4, None, None, None,7.767,144.0, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.966, None, None, None, None,47.4, None, None, None, None,2019-09-17 15:00:00,38
94.5, None, None, None,8.11,144.0, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.854, None, None, None, None,49.1, None, None, None, None,2019-09-17 16:00:00,38
95.9, None, None, None,10.79,128.9, None, None, 2.0, None, None, None, None, None, None, None, None, None,3.109, None, None, None, None,37.41, None, None, None, None,2019-09-17 17:00:00,38
96.4, None, None, None,12.59,122.9, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.87, None, None, None, None,31.12, None, None, None, None,2019-09-17 18:00:00,38
96.6, None, None, None,8.92,118.1, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.344, None, None, None, None,38.18, None, None, None, None,2019-09-17 19:00:00,38
96.7, None, None, None,7.798,118.6, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.51, None, None, None, None,39.81, None, None, None, None,2019-09-17 20:00:00,38
96.8, None, None, None,6.582,129.7, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.442, None, None, None, None,43.6, None, None, None, None,2019-09-17 21:00:00,38
96.9, None, None, None,6.841,113.7, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.408, None, None, None, None,35.48, None, None, None, None,2019-09-17 22:00:00,38
96.9, None, None, None,7.678,110.2, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.318, None, None, None, None,34.51, None, None, None, None,2019-09-17 23:00:00,38
97.0, None, None, None,4.864,105.2, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.428, None, None, None, None,35.68, None, None, None, None,2019-09-18 00:00:00,38
97.0, None, None, None,5.369,97.4, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.515, None, None, None, None,32.64, None, None, None, None,2019-09-18 01:00:00,38
97.0, None, None, None,5.064,103.0, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.493, None, None, None, None,29.16, None, None, None, None,2019-09-18 02:00:00,38
97.0, None, None, None,4.442,99.8, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.408, None, None, None, None,33.17, None, None, None, None,2019-09-18 03:00:00,38
97.0, None, None, None,2.106,76.33, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.417, None, None, None, None,34.83, None, None, None, None,2019-09-18 04:00:00,38
97.0, None, None, None,1.308,73.26, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.513, None, None, None, None,36.57, None, None, None, None,2019-09-18 05:00:00,38
97.1, None, None, None,1.433,64.3, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.546, None, None, None, None,33.53, None, None, None, None,2019-09-18 06:00:00,38
97.1, None, None, None,1.12,60.06, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.484, None, None, None, None,30.73, None, None, None, None,2019-09-18 07:00:00,38
97.1, None, None, None,1.355,63.85, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.476, None, None, None, None,35.25, None, None, None, None,2019-09-18 08:00:00,38
97.1, None, None, None,2.239,70.11, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.501, None, None, None, None,31.28, None, None, None, None,2019-09-18 09:00:00,38
96.8, None, None, None,3.3,121.4, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.042, None, None, None, None,43.08, None, None, None, None,2019-09-18 10:00:00,38
96.8, None, None, None,1.005,279.0, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.277, None, None, None, None,12.87, None, None, None, None,2019-09-18 11:00:00,38
96.8, None, None, None,1.716,200.1, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.688, None, None, None, None,62.52, None, None, None, None,2019-09-18 12:00:00,38
96.7, None, None, None,1.387,264.7, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.014, None, None, None, None,17.15, None, None, None, None,2019-09-18 13:00:00,38
96.5, None, None, None,0.683,123.7, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.893, None, None, None, None,80.0, None, None, None, None,2019-09-18 14:00:00,38
95.9, None, None, None,1.494,76.43, None, None, 4.0, None, None, None, None, None, None, None, None, None,4.115, None, None, None, None,48.09, None, None, None, None,2019-09-18 15:00:00,38
96.4, None, None, None,1.451,99.3, None, None, 4.0, None, None, None, None, None, None, None, None, None,4.653, None, None, None, None,56.03, None, None, None, None,2019-09-18 16:00:00,38
96.4, None, None, None,1.568,78.71, None, None, 4.0, None, None, None, None, None, None, None, None, None,4.743, None, None, None, None,41.5, None, None, None, None,2019-09-18 17:00:00,38
