RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 300.5, None,-3.62, None, None, None, None, None, None, None, None, None,2018-04-02 00:00:00, None,14
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 300.5, None,-4.029, None, None, None, None, None, None, None, None, None,2018-04-02 01:00:00, None,14
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 300.6, None,-4.42, None, None, None, None, None, None, None, None, None,2018-04-02 02:00:00, None,14
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 300.3, None,-4.525, None, None, None, None, None, None, None, None, None,2018-04-02 03:00:00, None,14
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 300.3, None,-4.439, None, None, None, None, None, None, None, None, None,2018-04-02 04:00:00, None,14
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 300.4, None,-4.506, None, None, None, None, None, None, None, None, None,2018-04-02 05:00:00, None,14
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 300.3, None,-5.253, None, None, None, None, None, None, None, None, None,2018-04-02 06:00:00, None,14
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 300.2, None,-5.512, None, None, None, None, None, None, None, None, None,2018-04-02 07:00:00, None,14
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 300.2, None,-5.157, None, None, None, None, None, None, None, None, None,2018-04-02 08:00:00, None,14
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 300.0, None,-5.762, None, None, None, None, None, None, None, None, None,2018-04-02 09:00:00, None,14
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 299.9, None,-5.049, None, None, None, None, None, None, None, None, None,2018-04-02 10:00:00, None,14
