pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,-2.702,90.0, None, None, None, None, None, None, None, None, None,-4.0,867.0, None, None, None,2018-04-02 00:00:00, None, 47.73, None,14
None,-3.485,84.2, None, None, None, None, None, None, None, None, None,-6.0,867.0, None, None, None,2018-04-02 01:00:00, None, 47.64, None,14
None,-4.014,80.8, None, None, None, None, None, None, None, None, None,-7.0,868.0, None, None, None,2018-04-02 02:00:00, None, 47.26, None,14
None,-4.442,73.69, None, None, None, None, None, None, None, None, None,-8.0,868.0, None, None, None,2018-04-02 03:00:00, None, 47.89, None,14
None,-4.624,67.73, None, None, None, None, None, None, None, None, None,-9.0,869.0, None, None, None,2018-04-02 04:00:00, None, 48.53, None,14
None,-5.204,66.57, None, None, None, None, None, None, None, None, None,-10.0,869.0, None, None, None,2018-04-02 05:00:00, None, 49.5, None,14
None,-5.636,68.48, None, None, None, None, None, None, None, None, None,-10.0,870.0, None, None, None,2018-04-02 06:00:00, None, 49.73, None,14
None,-5.731,66.82, None, None, None, None, None, None, None, None, None,-10.0,871.0, None, None, None,2018-04-02 07:00:00, None, 48.61, None,14
None,-4.633,52.91, None, None, None, None, None, None, None, None, None,-12.0,872.0, None, None, None,2018-04-02 08:00:00, None, 48.64, None,14
None,-3.484,42.72, None, None, None, None, None, None, None, None, None,-13.0,873.0, None, None, None,2018-04-02 09:00:00, None, 47.56, None,14
None,-0.834,32.48, None, None, None, None, None, None, None, None, None,-14.0,873.0, None, None, None,2018-04-02 10:00:00, None, 48.15, None,14
None,-1.938,29.39, None, None, None, None, None, None, None, None, None,-16.0,874.0, None, None, None,2018-04-02 11:00:00, None, 47.31, None,14
None,-0.552,25.41, None, None, None, None, None, None, None, None, None,-16.0,875.0, None, None, None,2018-04-02 12:00:00, None, 47.45, None,14
None,1.254,24.85, None, None, None, None, None, None, None, None, None,-16.0,875.0, None, None, None,2018-04-02 13:00:00, None, 47.74, None,14
None,0.1,27.13, None, None, None, None, None, None, None, None, None,-16.0,875.0, None, None, None,2018-04-02 14:00:00, None, 48.15, None,14
None,1.009,25.64, None, None, None, None, None, None, None, None, None,-17.0,875.0, None, None, None,2018-04-02 15:00:00, None, 47.92, None,14
None,0.762,27.53, None, None, None, None, None, None, None, None, None,-16.0,876.0, None, None, None,2018-04-02 16:00:00, None, 47.96, None,14
None,-0.196,27.27, None, None, None, None, None, None, None, None, None,-15.0,876.0, None, None, None,2018-04-02 17:00:00, None, 48.17, None,14
None,-0.669,31.55, None, None, None, None, None, None, None, None, None,-14.0,876.0, None, None, None,2018-04-02 18:00:00, None, 48.14, None,14
None,-1.794,38.59, None, None, None, None, None, None, None, None, None,-12.0,877.0, None, None, None,2018-04-02 19:00:00, None, 48.09, None,14
None,-3.011,49.38, None, None, None, None, None, None, None, None, None,-11.0,877.0, None, None, None,2018-04-02 20:00:00, None, 48.22, None,14
None,-3.705,55.0, None, None, None, None, None, None, None, None, None,-10.0,878.0, None, None, None,2018-04-02 21:00:00, None, 48.06, None,14
None,-5.036,59.44, None, None, None, None, None, None, None, None, None,-11.0,878.0, None, None, None,2018-04-02 22:00:00, None, 48.1, None,14
None,-6.023,65.75, None, None, None, None, None, None, None, None, None,-11.0,879.0, None, None, None,2018-04-02 23:00:00, None, 48.42, None,14
None,-7.601,72.42, None, None, None, None, None, None, None, None, None,-11.0,879.0, None, None, None,2018-04-03 00:00:00, None, 48.19, None,14
None,-8.75,80.3, None, None, None, None, None, None, None, None, None,-11.0,880.0, None, None, None,2018-04-03 01:00:00, None, 48.2, None,14
None,-9.35,83.7, None, None, None, None, None, None, None, None, None,-11.0,880.0, None, None, None,2018-04-03 02:00:00, None, 48.3, None,14
None,-9.39,84.8, None, None, None, None, None, None, None, None, None,-11.0,880.0, None, None, None,2018-04-03 03:00:00, None, 48.25, None,14
None,-10.23,87.5, None, None, None, None, None, None, None, None, None,-12.0,879.0, None, None, None,2018-04-03 04:00:00, None, 48.11, None,14
None,-10.81,90.4, None, None, None, None, None, None, None, None, None,-12.0,879.0, None, None, None,2018-04-03 05:00:00, None, 48.22, None,14
None,-10.8,90.6, None, None, None, None, None, None, None, None, None,-12.0,880.0, None, None, None,2018-04-03 06:00:00, None, 48.13, None,14
None,-11.04,91.2, None, None, None, None, None, None, None, None, None,-12.0,880.0, None, None, None,2018-04-03 07:00:00, None, 48.15, None,14
None,-8.39,80.7, None, None, None, None, None, None, None, None, None,-11.0,880.0, None, None, None,2018-04-03 08:00:00, None, 47.93, None,14
None,-3.853,56.79, None, None, None, None, None, None, None, None, None,-10.0,879.0, None, None, None,2018-04-03 09:00:00, None, 47.82, None,14
None,-1.182,51.71, None, None, None, None, None, None, None, None, None,-9.0,879.0, None, None, None,2018-04-03 10:00:00, None, 47.71, None,14
None,-0.497,52.07, None, None, None, None, None, None, None, None, None,-8.0,878.0, None, None, None,2018-04-03 11:00:00, None, 47.88, None,14
None,-0.382,50.8, None, None, None, None, None, None, None, None, None,-8.0,878.0, None, None, None,2018-04-03 12:00:00, None, 47.97, None,14
None,1.284,44.81, None, None, None, None, None, None, None, None, None,-9.0,878.0, None, None, None,2018-04-03 13:00:00, None, 47.31, None,14
None,2.268,41.75, None, None, None, None, None, None, None, None, None,-9.0,877.0, None, None, None,2018-04-03 14:00:00, None, 47.26, None,14
None,2.901,33.6, None, None, None, None, None, None, None, None, None,-12.0,876.0, None, None, None,2018-04-03 15:00:00, None, 47.12, None,14
None,2.738,36.27, None, None, None, None, None, None, None, None, None,-10.0,876.0, None, None, None,2018-04-03 16:00:00, None, 47.59, None,14
None,1.742,44.78, None, None, None, None, None, None, None, None, None,-9.0,876.0, None, None, None,2018-04-03 17:00:00, None, 47.7, None,14
None,0.78,52.29, None, None, None, None, None, None, None, None, None,-8.0,876.0, None, None, None,2018-04-03 18:00:00, None, 47.72, None,14
None,0.188,58.87, None, None, None, None, None, None, None, None, None,-7.0,876.0, None, None, None,2018-04-03 19:00:00, None, 47.75, None,14
None,-0.67,69.81, None, None, None, None, None, None, None, None, None,-5.0,876.0, None, None, None,2018-04-03 20:00:00, None, 47.78, None,14
None,-1.298,79.61, None, None, None, None, None, None, None, None, None,-4.0,876.0, None, None, None,2018-04-03 21:00:00, None, 47.81, None,14
None,-1.478,80.4, None, None, None, None, None, None, None, None, None,-4.0,877.0, None, None, None,2018-04-03 22:00:00, None, 47.77, None,14
None,-1.953,80.3, None, None, None, None, None, None, None, None, None,-5.0,877.0, None, None, None,2018-04-03 23:00:00, None, 47.76, None,14
None,-2.464,78.1, None, None, None, None, None, None, None, None, None,-5.0,877.0, None, None, None,2018-04-04 00:00:00, None, 47.72, None,14
None,-3.292,84.5, None, None, None, None, None, None, None, None, None,-5.0,877.0, None, None, None,2018-04-04 01:00:00, None, 47.71, None,14
None,-3.856,85.0, None, None, None, None, None, None, None, None, None,-6.0,878.0, None, None, None,2018-04-04 02:00:00, None, 47.6, None,14
None,-4.43,86.9, None, None, None, None, None, None, None, None, None,-6.0,878.0, None, None, None,2018-04-04 03:00:00, None, 47.67, None,14
None,-4.915,88.5, None, None, None, None, None, None, None, None, None,-6.0,878.0, None, None, None,2018-04-04 04:00:00, None, 47.68, None,14
None,-5.157,89.8, None, None, None, None, None, None, None, None, None,-6.0,878.0, None, None, None,2018-04-04 05:00:00, None, 47.58, None,14
None,-5.994,91.2, None, None, None, None, None, None, None, None, None,-7.0,878.0, None, None, None,2018-04-04 06:00:00, None, 47.38, None,14
None,-6.795,92.0, None, None, None, None, None, None, None, None, None,-8.0,879.0, None, None, None,2018-04-04 07:00:00, None, 47.41, None,14
None,-4.631,83.7, None, None, None, None, None, None, None, None, None,-7.0,879.0, None, None, None,2018-04-04 08:00:00, None, 47.24, None,14
None,-0.419,63.8, None, None, None, None, None, None, None, None, None,-6.0,879.0, None, None, None,2018-04-04 09:00:00, None, 47.23, None,14
None,3.561,39.45, None, None, None, None, None, None, None, None, None,-9.0,878.0, None, None, None,2018-04-04 10:00:00, None, 46.95, None,14
None,5.017,27.5, None, None, None, None, None, None, None, None, None,-12.0,878.0, None, None, None,2018-04-04 11:00:00, None, 47.33, None,14
None,5.115,28.26, None, None, None, None, None, None, None, None, None,-12.0,878.0, None, None, None,2018-04-04 12:00:00, None, 46.19, None,14
None,5.478,26.71, None, None, None, None, None, None, None, None, None,-12.0,878.0, None, None, None,2018-04-04 13:00:00, None, 46.47, None,14
None,5.585,27.66, None, None, None, None, None, None, None, None, None,-12.0,878.0, None, None, None,2018-04-04 14:00:00, None, 45.32, None,14
None,6.106,24.24, None, None, None, None, None, None, None, None, None,-12.0,878.0, None, None, None,2018-04-04 15:00:00, None, 44.11, None,14
None,4.894,28.68, None, None, None, None, None, None, None, None, None,-12.0,878.0, None, None, None,2018-04-04 16:00:00, None, 44.32, None,14
None,4.045,31.89, None, None, None, None, None, None, None, None, None,-12.0,878.0, None, None, None,2018-04-04 17:00:00, None, 44.87, None,14
None,3.022,36.82, None, None, None, None, None, None, None, None, None,-10.0,879.0, None, None, None,2018-04-04 18:00:00, None, 44.95, None,14
None,1.598,43.21, None, None, None, None, None, None, None, None, None,-10.0,879.0, None, None, None,2018-04-04 19:00:00, None, 44.95, None,14
None,-0.189,57.06, None, None, None, None, None, None, None, None, None,-7.0,880.0, None, None, None,2018-04-04 20:00:00, None, 44.88, None,14
None,-1.433,68.97, None, None, None, None, None, None, None, None, None,-6.0,880.0, None, None, None,2018-04-04 21:00:00, None, 44.84, None,14
None,-2.251,70.61, None, None, None, None, None, None, None, None, None,-6.0,881.0, None, None, None,2018-04-04 22:00:00, None, 44.96, None,14
None,-3.002,72.65, None, None, None, None, None, None, None, None, None,-7.0,881.0, None, None, None,2018-04-04 23:00:00, None, 44.99, None,14
None,-3.473,77.68, None, None, None, None, None, None, None, None, None,-6.0,881.0, None, None, None,2018-04-05 00:00:00, None, 44.97, None,14
None,-4.092,80.4, None, None, None, None, None, None, None, None, None,-7.0,881.0, None, None, None,2018-04-05 01:00:00, None, 44.98, None,14
None,-4.769,81.0, None, None, None, None, None, None, None, None, None,-7.0,882.0, None, None, None,2018-04-05 02:00:00, None, 45.02, None,14
None,-5.783,85.8, None, None, None, None, None, None, None, None, None,-8.0,882.0, None, None, None,2018-04-05 03:00:00, None, 45.02, None,14
None,-6.154,86.6, None, None, None, None, None, None, None, None, None,-8.0,882.0, None, None, None,2018-04-05 04:00:00, None, 45.06, None,14
