RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
41.25, None, None, None,0.0,49.25, None, None,-19.0, None, None, None, None, None, None, None, None,-8.96, None, None, None, None,45.07, None, None, None, None,2018-04-02 00:00:00, None,14
36.66, None, None, None,1.853,82.2, None, None,-20.0, None, None, None, None, None, None, None, None,-9.33, None, None, None, None,35.29, None, None, None, None,2018-04-02 01:00:00, None,14
31.58, None, None, None,0.726,284.5, None, None,-22.0, None, None, None, None, None, None, None, None,-9.74, None, None, None, None,63.05, None, None, None, None,2018-04-02 02:00:00, None,14
26.48, None, None, None,6.733,19.29, None, None,-24.0, None, None, None, None, None, None, None, None,-9.63, None, None, None, None,22.27, None, None, None, None,2018-04-02 03:00:00, None,14
32.12, None, None, None,7.47,358.8, None, None,-23.0, None, None, None, None, None, None, None, None,-10.56, None, None, None, None,19.32, None, None, None, None,2018-04-02 04:00:00, None,14
34.36, None, None, None,7.15,356.2, None, None,-23.0, None, None, None, None, None, None, None, None,-11.36, None, None, None, None,17.45, None, None, None, None,2018-04-02 05:00:00, None,14
32.41, None, None, None,6.466,351.7, None, None,-24.0, None, None, None, None, None, None, None, None,-11.69, None, None, None, None,17.61, None, None, None, None,2018-04-02 06:00:00, None,14
28.14, None, None, None,3.505,23.43, None, None,-25.0, None, None, None, None, None, None, None, None,-11.72, None, None, None, None,28.9, None, None, None, None,2018-04-02 07:00:00, None,14
37.76, None, None, None,1.009,96.5, None, None,-18.0, None, None, None, None, None, None, None, None,-7.73, None, None, None, None,16.19, None, None, None, None,2018-04-02 08:00:00, None,14
22.84, None, None, None,0.0,166.5, None, None,-23.0, None, None, None, None, None, None, None, None,-7.54, None, None, None, None,72.4, None, None, None, None,2018-04-02 09:00:00, None,14
23.25, None, None, None,0.779,350.8, None, None,-24.0, None, None, None, None, None, None, None, None,-8.07, None, None, None, None,16.9, None, None, None, None,2018-04-02 10:00:00, None,14
22.8, None, None, None,0.691,341.2, None, None,-23.0, None, None, None, None, None, None, None, None,-7.01, None, None, None, None,17.18, None, None, None, None,2018-04-02 11:00:00, None,14
22.79, None, None, None,0.438,336.8, None, None,-23.0, None, None, None, None, None, None, None, None,-6.971, None, None, None, None,11.86, None, None, None, None,2018-04-02 12:00:00, None,14
