CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -9.14,93.0, None, None, None, None, 24.39, 16.85, 296.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 00:00:00, None, None,14
None, -9.87,92.5, None, None, None, None, 12.96, 25.48, 293.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 01:00:00, None, None,14
None, -9.64,92.7, None, None, None, None, 19.82, 21.85, 293.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 02:00:00, None, None,14
None, -10.12,92.2, None, None, None, None, 9.79, 22.28, 282.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 03:00:00, None, None,14
None, -10.58,91.9, None, None, None, None, 9.91, 23.8, 274.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 04:00:00, None, None,14
None, -10.17,92.0, None, None, None, None, 11.99, 18.07, 271.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 05:00:00, None, None,14
None, -10.18,91.9, None, None, None, None, 11.88, 19.67, 249.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 06:00:00, None, None,14
None, -10.9,91.4, None, None, None, None, 9.14, 15.85, 249.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 07:00:00, None, None,14
None, -10.45,91.7, None, None, None, None, 11.88, 10.08, 257.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 08:00:00, None, None,14
None, -9.24,92.6, None, None, None, None, 64.89, 2.089, 310.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 09:00:00, None, None,14
None, -9.65,92.4, None, None, None, None, 77.13, 2.066, 230.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 10:00:00, None, None,14
None, -8.92,92.8, None, None, None, None, 69.88, 2.944, 260.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 11:00:00, None, None,14
None, -5.235,96.6, None, None, None, None, 65.55, 2.723, 263.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 12:00:00, None, None,14
None, -3.187,98.4, None, None, None, None, 71.7, 2.513, 306.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 13:00:00, None, None,14
None, -1.924,99.4, None, None, None, None, 69.13, 1.351, 21.56, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 14:00:00, None, None,14
None, -1.016,100.1, None, None, None, None, 45.69, 2.851, 209.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 15:00:00, None, None,14
None, -5.039,96.8, None, None, None, None, 21.65, 5.424, 257.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 16:00:00, None, None,14
None, -8.76,93.4, None, None, None, None, 19.92, 14.0, 284.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 17:00:00, None, None,14
None, -9.12,93.1, None, None, None, None, 17.22, 17.05, 304.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 18:00:00, None, None,14
None, -9.44,92.8, None, None, None, None, 14.56, 23.84, 290.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 19:00:00, None, None,14
None, -9.56,92.6, None, None, None, None, 14.55, 18.76, 300.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 20:00:00, None, None,14
None, -10.03,92.3, None, None, None, None, 12.86, 18.82, 303.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 21:00:00, None, None,14
None, -10.79,91.8, None, None, None, None, 9.58, 21.06, 300.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 22:00:00, None, None,14
None, -10.66,91.8, None, None, None, None, 7.163, 24.46, 277.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-02 23:00:00, None, None,14
None, -10.31,92.0, None, None, None, None, 5.041, 22.94, 266.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 00:00:00, None, None,14
None, -10.4,92.0, None, None, None, None, 10.28, 18.5, 263.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 01:00:00, None, None,14
None, -10.26,91.9, None, None, None, None, 5.746, 14.65, 257.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 02:00:00, None, None,14
None, -9.8,92.3, None, None, None, None, 7.781, 11.45, 246.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 03:00:00, None, None,14
None, -10.14,92.0, None, None, None, None, 5.765, 11.83, 227.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 04:00:00, None, None,14
None, -10.02,92.0, None, None, None, None, 7.045, 13.33, 256.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 05:00:00, None, None,14
None, -10.01,92.1, None, None, None, None, 9.53, 15.43, 252.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 06:00:00, None, None,14
None, -9.92,92.2, None, None, None, None, 6.981, 13.74, 246.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 07:00:00, None, None,14
None, -9.69,92.5, None, None, None, None, 6.643, 11.91, 249.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 08:00:00, None, None,14
None, -7.959,94.1, None, None, None, None, 14.71, 7.925, 248.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 09:00:00, None, None,14
None, -7.828,94.2, None, None, None, None, 6.367, 11.88, 231.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 10:00:00, None, None,14
None, -7.363,94.3, None, None, None, None, 6.733, 15.37, 236.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 11:00:00, None, None,14
None, -6.535,95.2, None, None, None, None, 12.74, 16.44, 231.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 12:00:00, None, None,14
None, -6.146,95.8, None, None, None, None, 9.14, 16.75, 233.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 13:00:00, None, None,14
None, -6.965,94.5, None, None, None, None, 10.24, 21.6, 232.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 14:00:00, None, None,14
None, -6.519,95.0, None, None, None, None, 8.84, 15.58, 234.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 15:00:00, None, None,14
None, -7.073,94.4, None, None, None, None, 9.17, 16.36, 236.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 16:00:00, None, None,14
None, -7.354,94.2, None, None, None, None, 8.44, 16.8, 235.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 17:00:00, None, None,14
None, -8.14,93.6, None, None, None, None, 10.4, 22.5, 232.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 18:00:00, None, None,14
None, -8.26,93.4, None, None, None, None, 6.776, 17.53, 234.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 19:00:00, None, None,14
None, -8.33,93.3, None, None, None, None, 5.548, 14.53, 237.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 20:00:00, None, None,14
None, -8.36,93.3, None, None, None, None, 4.088, 15.59, 235.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 21:00:00, None, None,14
None, -8.74,93.1, None, None, None, None, 5.932, 15.95, 235.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 22:00:00, None, None,14
None, -9.02,92.9, None, None, None, None, 4.817, 19.86, 235.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-03 23:00:00, None, None,14
None, -9.24,92.7, None, None, None, None, 5.72, 16.79, 240.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-04 00:00:00, None, None,14
None, -9.29,92.6, None, None, None, None, 5.616, 13.3, 245.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-04 01:00:00, None, None,14
None, -9.41,92.6, None, None, None, None, 4.678, 13.47, 253.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-04 02:00:00, None, None,14
None, -9.19,92.8, None, None, None, None, 4.519, 12.82, 259.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-04 03:00:00, None, None,14
None, -9.09,92.9, None, None, None, None, 10.51, 13.16, 275.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-04 04:00:00, None, None,14
None, -9.0,92.9, None, None, None, None, 6.789, 11.85, 267.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-04 05:00:00, None, None,14
None, -9.02,92.9, None, None, None, None, 7.164, 13.04, 258.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-04-04 06:00:00, None, None,14
