wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
5.0, 69.0, 3.9, 0.0, 2.5, 4.3, 7.8, 8.0, 17.0, 0.0, 0.0, 68.0,2022-10-08 00:00:00,41,
6.0, 67.0, 5.2, 0.0, 2.2, 2.6, 7.9, 7.5, 1.0, 0.0, 0.0, 70.0,2022-10-08 01:00:00,41,
32.0, 68.0, 4.3, 0.0, 2.5, 1.3, 8.0, 7.5, 5.0, 0.0, 0.0, 71.0,2022-10-08 02:00:00,41,
7.0, 70.0, 2.6, 0.0, 2.4, 4.0, 7.5, 7.7, 6.0, 0.0, 0.0, 70.0,2022-10-08 03:00:00,41,
357.0, 71.0, 1.3, 0.0, 2.6, 2.7, 7.5, 7.4, 32.0, 0.0, 0.0, 77.0,2022-10-08 04:00:00,41,
352.0, 70.0, None, 0.0, 2.6, 3.6, 7.7, 7.0, 7.0, 0.0, 0.0, 79.0,2022-10-08 05:00:00,41,
59.0, 77.0, 2.7, 0.0, 3.6, 1.4, 7.4, 7.3, 357.0, 0.0, 0.0, 79.0,2022-10-08 06:00:00,41,
279.0, 79.0, 3.6, 0.0, 3.6, 1.0, 7.0, 9.7, 352.0, 0.0, 0.0, 71.0,2022-10-08 07:00:00,41,
240.0, 79.0, 1.4, 0.0, 3.9, 2.9, 7.3, 15.1, 59.0, 0.0, 0.0, 49.0,2022-10-08 08:00:00,41,
260.0, 71.0, None, 0.0, 4.7, 5.2, 9.7, 16.5, 279.0, 0.0, 0.0, 49.0,2022-10-08 09:00:00,41,
191.0, 49.0, 2.9, 0.0, 4.5, 5.4, 15.1, 17.9, 240.0, 0.0, 0.0, 46.0,2022-10-08 10:00:00,41,
242.0, 49.0, 5.2, 0.0, 5.8, 6.8, 16.5, 18.6, 260.0, 0.0, 0.0, 40.0,2022-10-08 11:00:00,41,
137.0, 46.0, 5.4, 0.0, 6.1, 6.7, 17.9, 17.9, 191.0, 0.0, 0.0, 44.0,2022-10-08 12:00:00,41,
298.0, 40.0, 6.8, 0.0, 4.7, 7.4, 18.6, 19.1, 242.0, 0.0, 0.0, 34.0,2022-10-08 13:00:00,41,
319.0, 44.0, 6.7, 0.0, 5.5, 9.0, 17.9, 18.7, 137.0, 0.0, 0.0, 32.0,2022-10-08 14:00:00,41,
341.0, 34.0, 7.4, 0.0, 2.9, 7.1, 19.1, 17.5, 298.0, 0.0, 0.0, 36.0,2022-10-08 15:00:00,41,
328.0, 32.0, None, 0.0, 1.7, 4.6, 18.7, 14.1, 319.0, 0.0, 0.0, 49.0,2022-10-08 16:00:00,41,
349.0, 36.0, 7.1, 0.0, 2.3, 6.2, 17.5, 11.1, 341.0, 0.0, 0.0, 61.0,2022-10-08 17:00:00,41,
342.0, 49.0, 4.6, 0.0, 3.6, 8.2, 14.1, 10.1, 328.0, 0.0, 0.0, 65.0,2022-10-08 18:00:00,41,
327.0, 61.0, 6.2, 0.0, 3.9, 5.5, 11.1, 10.3, 349.0, 0.0, 0.0, 59.0,2022-10-08 19:00:00,41,
339.0, 65.0, 8.2, 0.0, 3.8, 7.5, 10.1, 10.2, 342.0, 0.0, 0.0, 61.0,2022-10-08 20:00:00,41,
314.0, 59.0, 5.5, 0.0, 2.6, 5.1, 10.3, 9.4, 327.0, 0.0, 0.0, 60.0,2022-10-08 21:00:00,41,
335.0, 61.0, 7.5, 0.0, 3.0, 4.0, 10.2, 8.0, 339.0, 0.0, 0.0, 54.0,2022-10-08 22:00:00,41,
, 60.0, 5.1, None, 2.0, None, 9.4, None, 314.0, 0.0, 0.0, None,2022-10-08 23:00:00,41,
322.0, 54.0, None, 0.0, -0.7, 2.5, 8.0, 7.4, 335.0, 0.0, 0.0, 70.0,2022-10-09 00:00:00,41,
215.0, 56.0, 0.6, 0.0, -1.0, 0.6, 7.2, 6.6, 35.0, 0.0, 0.0, 74.0,2022-10-09 01:00:00,41,
30.0, 70.0, 2.5, 0.0, 2.3, 1.7, 7.4, 5.9, 322.0, 0.0, 0.0, 78.0,2022-10-09 02:00:00,41,
81.0, 74.0, 0.6, 0.0, 2.3, 0.5, 6.6, 5.7, 215.0, 0.0, 0.0, 80.0,2022-10-09 03:00:00,41,
356.0, 78.0, 1.7, 0.0, 2.4, 2.5, 5.9, 6.2, 30.0, 0.0, 0.0, 71.0,2022-10-09 04:00:00,41,
45.0, 80.0, 0.5, 0.0, 2.5, 2.7, 5.7, 5.7, 81.0, 0.0, 0.0, 73.0,2022-10-09 05:00:00,41,
333.0, 71.0, 2.5, 0.0, 1.3, 2.9, 6.2, 6.2, 356.0, 0.0, 0.0, 75.0,2022-10-09 06:00:00,41,
306.0, 73.0, 2.7, 0.0, 1.2, 5.5, 5.7, 10.0, 45.0, 0.0, 0.0, 62.0,2022-10-09 07:00:00,41,
319.0, 75.0, 2.9, 0.0, 2.1, 6.7, 6.2, 14.3, 333.0, 0.0, 0.0, 51.0,2022-10-09 08:00:00,41,
294.0, 62.0, 5.5, 0.0, 3.1, 6.9, 10.0, 16.1, 306.0, 0.0, 0.0, 43.0,2022-10-09 09:00:00,41,
313.0, 51.0, 6.7, 0.0, 4.3, 10.1, 14.3, 16.3, 319.0, 0.0, 0.0, 39.0,2022-10-09 10:00:00,41,
244.0, 43.0, 6.9, 0.0, 3.5, 5.2, 16.1, 17.9, 294.0, 0.0, 0.0, 34.0,2022-10-09 11:00:00,41,
239.0, 39.0, 10.1, 0.0, 2.3, 5.2, 16.3, 19.3, 313.0, 0.0, 0.0, 33.0,2022-10-09 12:00:00,41,
221.0, 34.0, 5.2, 0.0, 1.8, 5.5, 17.9, 19.2, 244.0, 0.0, 0.0, 35.0,2022-10-09 13:00:00,41,
212.0, 33.0, 5.2, 0.0, 2.6, 4.9, 19.3, 18.4, 239.0, 0.0, 0.0, 36.0,2022-10-09 14:00:00,41,
