time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-06-03, 0.0,19.7,12.4,23
2016-06-04, 0.0,29.1,10.6,23
2016-06-05, 0.0,30.5,12.9,23
2016-06-06, 0.0,26.9,12.1,23
2016-06-07, 0.0,24.5,13.0,23
2016-06-08, 0.5,20.0,12.0,23
2016-06-09, 1.5,17.4,11.1,23
