CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 13.25, 38.89, None, None, None, None,18.67, None, 4.087,59.52, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 00:00:00, None, None, None,34
None, 12.46, 45.68, None, None, None, None,15.58, None, 7.796,72.19, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 01:00:00, None, None, None,34
None, 11.67, 44.84, None, None, None, None,20.06, None, 9.64,68.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 02:00:00, None, None, None,34
None, 10.96, 50.11, None, None, None, None,18.08, None, 13.2,68.44, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 03:00:00, None, None, None,34
None, 9.91, 57.96, None, None, None, None,29.34, None, 10.43,60.03, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 04:00:00, None, None, None,34
None, 9.0, 60.37, None, None, None, None,43.78, None, 5.75,48.16, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 05:00:00, None, None, None,34
None, 8.54, 63.13, None, None, None, None,44.61, None, 5.373,40.12, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 06:00:00, None, None, None,34
None, 9.02, 61.75, None, None, None, None,56.74, None, 5.377,26.91, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 07:00:00, None, None, None,34
None, 9.34, 59.95, None, None, None, None,68.88, None, 4.408,52.97, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 08:00:00, None, None, None,34
None, 10.65, 55.93, None, None, None, None,76.86, None, 4.094,165.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 09:00:00, None, None, None,34
None, 12.09, 51.13, None, None, None, None,62.26, None, 4.988,77.34, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 10:00:00, None, None, None,34
None, 13.94, 45.88, None, None, None, None,65.03, None, 4.406,92.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 11:00:00, None, None, None,34
None, 14.23, 44.08, None, None, None, None,54.61, None, 4.868,89.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 12:00:00, None, None, None,34
None, 14.74, 42.48, None, None, None, None,42.08, None, 6.316,109.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 13:00:00, None, None, None,34
None, 15.69, 39.57, None, None, None, None,43.07, None, 6.687,88.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 14:00:00, None, None, None,34
None, 15.83, 38.94, None, None, None, None,41.22, None, 7.09,87.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 15:00:00, None, None, None,34
None, 15.42, 38.74, None, None, None, None,44.36, None, 5.918,100.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 16:00:00, None, None, None,34
None, 14.44, 39.9, None, None, None, None,40.36, None, 5.855,103.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 17:00:00, None, None, None,34
None, 13.36, 43.5, None, None, None, None,39.64, None, 5.241,100.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 18:00:00, None, None, None,34
None, 11.36, 48.21, None, None, None, None,35.62, None, 4.787,76.77, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 19:00:00, None, None, None,34
None, 10.4, 50.09, None, None, None, None,18.01, None, 7.181,75.43, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 20:00:00, None, None, None,34
None, 9.74, 51.28, None, None, None, None,17.35, None, 8.35,71.02, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 21:00:00, None, None, None,34
None, 8.98, 53.6, None, None, None, None,16.67, None, 11.05,73.52, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 22:00:00, None, None, None,34
None, 8.78, 53.79, None, None, None, None,15.91, None, 11.31,70.62, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-20 23:00:00, None, None, None,34
None, 8.4, 54.55, None, None, None, None,13.66, None, 13.89,72.62, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 00:00:00, None, None, None,34
None, 8.19, 54.71, None, None, None, None,16.95, None, 11.5,65.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 01:00:00, None, None, None,34
None, 7.92, 55.46, None, None, None, None,16.32, None, 10.87,66.81, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 02:00:00, None, None, None,34
None, 7.692, 55.64, None, None, None, None,12.95, None, 11.45,69.39, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 03:00:00, None, None, None,34
None, 8.04, 54.06, None, None, None, None,12.64, None, 11.53,70.41, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 04:00:00, None, None, None,34
None, 7.639, 54.88, None, None, None, None,13.59, None, 10.43,74.27, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 05:00:00, None, None, None,34
None, 7.665, 53.77, None, None, None, None,20.2, None, 6.91,70.88, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 06:00:00, None, None, None,34
None, 8.64, 50.71, None, None, None, None,20.79, None, 3.25,60.87, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 07:00:00, None, None, None,34
None, 12.38, 42.24, None, None, None, None,67.21, None, 1.367,8.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 08:00:00, None, None, None,34
None, 12.16, 42.8, None, None, None, None,56.16, None, 1.764,345.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 09:00:00, None, None, None,34
None, 13.32, 41.54, None, None, None, None,72.46, None, 1.914,347.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 10:00:00, None, None, None,34
None, 17.88, 30.86, None, None, None, None,76.81, None, 2.132,153.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 11:00:00, None, None, None,34
None, 16.37, 36.03, None, None, None, None,51.61, None, 2.738,224.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 12:00:00, None, None, None,34
None, 17.7, 33.81, None, None, None, None,53.65, None, 2.851,247.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 13:00:00, None, None, None,34
None, 20.16, 27.08, None, None, None, None,34.02, None, 5.63,266.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 14:00:00, None, None, None,34
None, 20.95, 25.0, None, None, None, None,37.17, None, 6.126,267.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 15:00:00, None, None, None,34
None, 20.34, 23.52, None, None, None, None,40.23, None, 6.153,260.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 16:00:00, None, None, None,34
None, 20.77, 22.85, None, None, None, None,36.45, None, 5.97,265.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 17:00:00, None, None, None,34
None, 19.89, 24.78, None, None, None, None,27.98, None, 6.675,277.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 18:00:00, None, None, None,34
None, 18.21, 27.75, None, None, None, None,29.3, None, 4.367,276.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 19:00:00, None, None, None,34
None, 15.96, 26.87, None, None, None, None,46.57, None, 2.323,238.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 20:00:00, None, None, None,34
None, 15.07, 27.42, None, None, None, None,31.91, None, 2.772,281.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 21:00:00, None, None, None,34
None, 14.64, 30.14, None, None, None, None,10.55, None, 3.252,281.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 22:00:00, None, None, None,34
None, 14.65, 32.44, None, None, None, None,16.48, None, 1.579,273.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-21 23:00:00, None, None, None,34
None, 14.71, 31.85, None, None, None, None,8.77, None, 1.882,296.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-22 00:00:00, None, None, None,34
None, 14.18, 33.37, None, None, None, None,43.12, None, 1.482,280.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-22 01:00:00, None, None, None,34
None, 13.81, 33.76, None, None, None, None,13.53, None, 1.646,114.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-08-22 02:00:00, None, None, None,34
