TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
2.877,0.625,77.7, 8.562, 799.45, 0.0, 16.62,2016-11-04 00:00:00, 120.737, None,45
2.823,0.625,74.3, 8.814, 799.45, 0.0, 18.886,2016-11-04 01:00:00, 117.929, None,45
2.717,0.625,72.4, 8.31, 800.15, 0.0, 17.627,2016-11-04 02:00:00, 112.314, None,45
2.85,0.625,69.6, 9.569, 799.65, 0.0, 18.634,2016-11-04 03:00:00, 113.718, None,45
2.262,0.625,70.1, 10.828, 798.95, 0.0, 19.39,2016-11-04 04:00:00, 109.506, None,45
2.557,0.625,69.2, 10.324, 799.05, 0.0, 17.879,2016-11-04 05:00:00, 109.506, None,45
2.61,0.625,65.0, 9.065, 799.15, 0.0, 17.627,2016-11-04 06:00:00, 106.698, None,45
2.797,0.625,61.3, 10.576, 798.65, 0.0, 19.642,2016-11-04 07:00:00, 105.294, None,45
3.116,6.875,57.3, 9.569, 798.55, 0.0, 18.131,2016-11-04 08:00:00, 99.678, None,45
3.433,34.375,52.1, 8.814, 798.85, 0.0, 18.131,2016-11-04 09:00:00, 95.467, None,45
3.749,81.875,47.0, 8.31, 798.95, 0.0, 16.872,2016-11-04 10:00:00, 95.467, None,45
4.246,68.125,42.4, 8.058, 798.75, 0.0, 16.116,2016-11-04 11:00:00, 98.275, None,45
4.61,85.625,40.8, 9.317, 798.15, 0.0, 17.627,2016-11-04 12:00:00, 105.294, None,45
4.895,103.125,38.5, 8.814, 797.85, 0.0, 17.123,2016-11-04 13:00:00, 110.91, None,45
5.693,128.125,36.4, 8.814, 797.25, 0.0, 14.605,2016-11-04 14:00:00, 116.525, None,45
5.488,80.625,36.5, 8.814, 796.45, 0.0, 16.368,2016-11-04 15:00:00, 106.698, None,45
4.921,58.125,40.5, 9.317, 795.75, 0.0, 18.634,2016-11-04 16:00:00, 112.314, None,45
4.869,1.875,45.0, 11.08, 795.15, 0.0, 19.642,2016-11-04 17:00:00, 112.314, None,45
4.74,0.625,47.7, 9.821, 794.35, 0.0, 18.382,2016-11-04 18:00:00, 110.91, None,45
5.128,0.625,49.7, 10.073, 794.05, 0.0, 19.138,2016-11-04 19:00:00, 117.929, None,45
5.205,0.625,49.1, 7.806, 794.85, 0.0, 16.116,2016-11-04 20:00:00, 105.294, None,45
5.231,0.625,50.6, 8.31, 794.65, 0.0, 16.368,2016-11-04 21:00:00, 116.525, None,45
4.947,0.625,53.7, 9.317, 794.15, 0.0, 17.879,2016-11-04 22:00:00, 120.737, None,45
4.22,0.625,59.2, 10.828, 793.55, 0.0, 20.649,2016-11-04 23:00:00, 123.545, None,45
3.67,0.625,70.3, 8.31, 794.05, 0.0, 17.375,2016-11-05 00:00:00, 109.506, None,45
3.063,0.625,72.0, 9.065, 793.35, 0.0, 19.138,2016-11-05 01:00:00, 103.89, None,45
2.423,0.625,78.2, 8.562, 793.35, 0.0, 17.879,2016-11-05 02:00:00, 109.506, None,45
1.371,0.625,84.2, 8.562, 793.25, 0.0, 16.872,2016-11-05 03:00:00, 108.102, None,45
0.218,0.625,92.5, 9.317, 793.05, 0.0, 19.893,2016-11-05 04:00:00, 103.89, None,45
0.495,0.625,97.3, 9.065, 792.75, 0.0, 19.893,2016-11-05 05:00:00, 99.678, None,45
0.246,0.625,99.2, 9.065, 792.35, 0.2, 17.123,2016-11-05 06:00:00, 108.102, None,45
0.135,0.625,100.0, 8.562, 791.75, 0.2, 15.864,2016-11-05 07:00:00, 113.718, None,45
0.051,0.625,100.0, 8.562, 791.35, 0.0, 16.62,2016-11-05 08:00:00, 116.525, None,45
0.051,14.375,100.0, 7.806, 791.55, 0.0, 13.598,2016-11-05 09:00:00, 117.929, None,45
0.107,30.625,100.0, 7.806, 790.85, 0.2, 13.85,2016-11-05 10:00:00, 106.698, None,45
0.384,71.875,100.0, 9.569, 789.35, 0.2, 18.634,2016-11-05 11:00:00, 108.102, None,45
0.301,33.125,100.0, 9.821, 789.75, 2.401, 19.642,2016-11-05 12:00:00, 116.525, None,45
0.467,38.125,100.0, 8.31, 789.65, 2.401, 16.368,2016-11-05 13:00:00, 129.161, None,45
0.273,25.625,100.0, 7.806, 788.95, 2.801, 14.857,2016-11-05 14:00:00, 133.373, None,45
0.495,28.125,100.0, 7.806, 789.15, 2.0, 15.109,2016-11-05 15:00:00, 127.757, None,45
0.439,14.375,100.0, 7.051, 789.15, 1.4, 12.591,2016-11-05 16:00:00, 116.525, None,45
0.301,0.625,100.0, 7.051, 789.25, 1.0, 14.102,2016-11-05 17:00:00, 117.929, None,45
0.356,0.625,100.0, 7.554, 789.05, 1.0, 13.85,2016-11-05 18:00:00, 117.929, None,45
0.273,0.625,100.0, 7.303, 788.85, 1.0, 12.843,2016-11-05 19:00:00, 113.718, None,45
