station_observations
time, tasmin, tasmax, pcp
2015-01-01 00:00:00, -8.6, 4.8, 2.0
2015-01-02 00:00:00, -15.1, 3.4, 2.0
2015-01-03 00:00:00, -18.6, -15.4, 1.0
2015-01-04 00:00:00, -19.0, -15.4, 0.0
2015-01-05 00:00:00, -15.7, -13.1, 3.5
2015-01-06 00:00:00, -14.0, -9.9, 1.7
2015-01-07 00:00:00, -11.3, -4.2, 16.8
2015-01-08 00:00:00, -10.4, -6.1, 1.2
2015-01-09 00:00:00, -11.5, -9.4, 0.0
2015-01-10 00:00:00, -6.6, -6.6, 0.6
2015-01-11 00:00:00, -10.9, -3.4, 0.0
2015-01-12 00:00:00, -8.5, 2.3, 0.0
2015-01-13 00:00:00, 0.6, 3.0, 0.6
2015-01-14 00:00:00, -4.9, -0.4, 0.0
2015-01-15 00:00:00, -4.5, 1.3, 0.6
2015-01-16 00:00:00, -6.2, 2.8, 1.2
2015-01-17 00:00:00, -2.6, 3.2, 0.0
2015-01-18 00:00:00, -5.2, 1.3, 3.0
2015-01-19 00:00:00, -6.8, 2.9, 0.0
2015-01-20 00:00:00, -10.6, 0.1, 0.0
2015-01-21 00:00:00, -3.1, 3.3, 0.0
2015-01-22 00:00:00, -5.5, 6.0, 1.0
2015-01-23 00:00:00, -1.7, 4.8, 3.0
2015-01-24 00:00:00, -2.7, 8.4, 8.7
2015-01-25 00:00:00, 0.5, 7.0, 7.0
2015-01-26 00:00:00, 0.5, 1.7, 7.5
2015-01-27 00:00:00, -2.9, 4.0, 0.0
2015-01-28 00:00:00, -7.9, 2.1, 0.0
2015-01-29 00:00:00, -3.9, 1.3, 4.0
2015-01-30 00:00:00, -3.2, 0.9, 1.7
2015-01-31 00:00:00, -8.4, -2.4, 0.6
2015-02-01 00:00:00, -9.2, -7.0, 0.0
2015-02-02 00:00:00, -11.2, -7.9, 0.4
2015-02-03 00:00:00, -11.7, -8.1, 0.4
2015-02-04 00:00:00, -16.6, -5.6, 0.0
2015-02-05 00:00:00, -12.4, -5.1, 21.0
2015-02-06 00:00:00, -15.1, -11.9, 1.0
2015-02-07 00:00:00, -13.2, -4.8, 3.0
2015-02-08 00:00:00, -7.1, -2.1, 1.0
2015-02-09 00:00:00, -6.0, -2.5, 0.0
2015-02-10 00:00:00, -3.5, -0.2, 0.0
2015-02-11 00:00:00, -3.7, 0.3, 5.0
