wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
18.9,4.2,234.0,88.0,2017-09-10 00:00:00,0.0,37
7.8,4.0,250.0,89.0,2017-09-10 01:00:00,0.0,37
11.6,4.1,218.0,87.0,2017-09-10 02:00:00,0.0,37
15.4,3.5,227.0,90.0,2017-09-10 03:00:00,0.0,37
4.3,2.9,4.0,93.0,2017-09-10 04:00:00,0.0,37
13.8,2.8,227.0,93.0,2017-09-10 05:00:00,0.0,37
7.4,3.2,202.0,90.0,2017-09-10 06:00:00,0.0,37
9.3,4.5,241.0,84.0,2017-09-10 07:00:00,0.0,37
14.7,7.2,230.0,71.0,2017-09-10 08:00:00,0.0,37
19.8,8.7,226.0,62.0,2017-09-10 09:00:00,0.0,37
18.6,10.7,232.0,53.0,2017-09-10 10:00:00,0.0,37
15.0,12.0,240.0,48.0,2017-09-10 11:00:00,0.0,37
13.9,13.9,248.0,38.0,2017-09-10 12:00:00,0.0,37
22.7,14.7,219.0,34.0,2017-09-10 13:00:00,0.0,37
16.9,16.8,238.0,32.0,2017-09-10 14:00:00,0.0,37
18.1,16.7,253.0,35.0,2017-09-10 15:00:00,0.0,37
13.4,15.6,251.0,37.0,2017-09-10 16:00:00,0.0,37
13.8,12.9,248.0,45.0,2017-09-10 17:00:00,0.0,37
11.7,11.5,207.0,49.0,2017-09-10 18:00:00,0.0,37
11.2,9.7,213.0,58.0,2017-09-10 19:00:00,0.0,37
14.3,9.8,204.0,58.0,2017-09-10 20:00:00,0.0,37
16.9,9.7,222.0,59.0,2017-09-10 21:00:00,0.0,37
16.3,9.1,223.0,62.0,2017-09-10 22:00:00,0.0,37
17.7,8.9,214.0,62.0,2017-09-10 23:00:00,0.0,37
12.7,7.7,201.0,69.0,2017-09-11 00:00:00,0.0,37
16.1,8.6,213.0,63.0,2017-09-11 01:00:00,0.0,37
16.3,9.2,211.0,58.0,2017-09-11 02:00:00,0.0,37
17.0,9.7,203.0,54.0,2017-09-11 03:00:00,0.0,37
14.7,10.0,212.0,49.0,2017-09-11 04:00:00,0.0,37
15.9,10.5,199.0,43.0,2017-09-11 05:00:00,0.0,37
15.5,11.4,200.0,37.0,2017-09-11 06:00:00,0.0,37
17.6,13.3,207.0,30.0,2017-09-11 07:00:00,0.0,37
13.6,16.5,205.0,28.0,2017-09-11 08:00:00,0.0,37
20.8,18.8,220.0,27.0,2017-09-11 09:00:00,0.0,37
20.8,20.5,230.0,26.0,2017-09-11 10:00:00,0.0,37
25.8,21.1,244.0,26.0,2017-09-11 11:00:00,0.0,37
26.3,22.2,239.0,26.0,2017-09-11 12:00:00,0.0,37
26.1,22.8,239.0,26.0,2017-09-11 13:00:00,0.0,37
23.5,23.5,234.0,24.0,2017-09-11 14:00:00,0.0,37
21.2,23.5,248.0,24.0,2017-09-11 15:00:00,0.0,37
24.4,22.4,237.0,26.0,2017-09-11 16:00:00,0.0,37
16.5,21.6,253.0,30.0,2017-09-11 17:00:00,0.0,37
15.0,18.2,241.0,37.0,2017-09-11 18:00:00,0.0,37
9.1,14.7,223.0,44.0,2017-09-11 19:00:00,0.0,37
9.3,14.0,212.0,45.0,2017-09-11 20:00:00,0.0,37
6.2,12.4,213.0,49.0,2017-09-11 21:00:00,0.0,37
9.5,11.5,207.0,54.0,2017-09-11 22:00:00,0.0,37
9.9,10.4,193.0,59.0,2017-09-11 23:00:00,0.0,37
9.6,10.3,212.0,60.0,2017-09-12 00:00:00,0.0,37
12.6,11.2,212.0,56.0,2017-09-12 01:00:00,0.0,37
13.5,11.9,210.0,53.0,2017-09-12 02:00:00,0.0,37
6.9,11.0,241.0,57.0,2017-09-12 03:00:00,0.0,37
17.4,12.0,206.0,55.0,2017-09-12 04:00:00,0.0,37
15.4,12.1,225.0,56.0,2017-09-12 05:00:00,0.0,37
17.2,12.6,212.0,55.0,2017-09-12 06:00:00,0.0,37
22.0,12.9,213.0,54.0,2017-09-12 07:00:00,0.0,37
15.9,15.2,222.0,50.0,2017-09-12 08:00:00,0.0,37
20.3,15.5,231.0,50.0,2017-09-12 09:00:00,0.0,37
11.7,15.7,255.0,49.0,2017-09-12 10:00:00,0.0,37
8.5,16.3,282.0,48.0,2017-09-12 11:00:00,0.0,37
13.9,16.9,231.0,41.0,2017-09-12 12:00:00,0.0,37
9.5,16.3,272.0,48.0,2017-09-12 13:00:00,0.0,37
10.3,15.0,269.0,53.0,2017-09-12 14:00:00,0.0,37
11.9,14.8,250.0,54.0,2017-09-12 15:00:00,0.0,37
12.3,14.1,250.0,56.0,2017-09-12 16:00:00,0.0,37
