ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None,969.0, 627.0, None, None,2016-01-22 00:00:00,-3.2, None, None,4
None,970.0, 628.0, None, None,2016-01-22 01:00:00,-2.9, None, None,4
None,971.0, 629.0, None, None,2016-01-22 02:00:00,-2.5, None, None,4
None,971.0, 630.0, None, None,2016-01-22 03:00:00,-2.1, None, None,4
None,971.0, 630.0, None, None,2016-01-22 04:00:00,-1.7, None, None,4
None,971.0, 631.0, None, None,2016-01-22 05:00:00,-1.3, None, None,4
None,972.0, 632.0, None, None,2016-01-22 06:00:00,-1.0, None, None,4
None,972.0, 633.0, None, None,2016-01-22 07:00:00,-0.8, None, None,4
None,973.0, 634.0, None, None,2016-01-22 08:00:00,-0.7, None, None,4
None,974.0, 635.0, None, None,2016-01-22 09:00:00,-0.5, None, None,4
None,975.0, 636.0, None, None,2016-01-22 10:00:00,-0.5, None, None,4
None,975.0, 637.0, None, None,2016-01-22 11:00:00,-0.4, None, None,4
None,976.0, 638.0, None, None,2016-01-22 12:00:00,-0.4, None, None,4
None,977.0, 639.0, None, None,2016-01-22 13:00:00,-0.5, None, None,4
None,977.0, 640.0, None, None,2016-01-22 14:00:00,-0.6, None, None,4
None,977.0, 641.0, None, None,2016-01-22 15:00:00,-0.7, None, None,4
None,978.0, 642.0, 570.0, None,2016-01-22 16:00:00,-0.6, None, None,4
None,979.0, 643.0, None, None,2016-01-22 17:00:00,-0.6, None, None,4
None,980.0, 644.0, None, None,2016-01-22 18:00:00,-0.7, None, None,4
None,981.0, 646.0, None, None,2016-01-22 19:00:00,-0.8, None, None,4
None,983.0, 647.0, None, None,2016-01-22 20:00:00,-0.9, None, None,4
None,985.0, 649.0, None, None,2016-01-22 21:00:00,-0.9, None, None,4
None,987.0, 650.0, None, None,2016-01-22 22:00:00,-1.0, None, None,4
None,989.0, 650.0, None, None,2016-01-22 23:00:00,-1.3, None, None,4
None,991.0, 653.0, None, None,2016-01-23 00:00:00,-1.5, None, None,4
None,992.0, 654.0, None, None,2016-01-23 01:00:00,-1.8, None, None,4
None,992.0, 654.0, None, None,2016-01-23 02:00:00,-1.9, None, None,4
None,993.0, 655.0, None, None,2016-01-23 03:00:00,-2.2, None, None,4
None,993.0, 655.0, None, None,2016-01-23 04:00:00,-2.4, None, None,4
None,993.0, 655.0, None, None,2016-01-23 05:00:00,-2.7, None, None,4
None,993.0, 655.0, None, None,2016-01-23 06:00:00,-2.8, None, None,4
None,993.0, 655.0, None, None,2016-01-23 07:00:00,-2.9, None, None,4
None,993.0, 655.0, None, None,2016-01-23 08:00:00,-3.1, None, None,4
None,993.0, 656.0, None, None,2016-01-23 09:00:00,-3.3, None, None,4
None,993.0, 656.0, None, None,2016-01-23 10:00:00,-3.7, None, None,4
None,993.0, 656.0, None, None,2016-01-23 11:00:00,-4.2, None, None,4
None,993.0, 656.0, None, None,2016-01-23 12:00:00,-4.8, None, None,4
None,993.0, 656.0, None, None,2016-01-23 13:00:00,-6.1, None, None,4
None,993.0, 656.0, None, None,2016-01-23 14:00:00,-6.8, None, None,4
None,993.0, 657.0, None, None,2016-01-23 15:00:00,-7.3, None, None,4
None,993.0, 657.0, 555.0, None,2016-01-23 16:00:00,-7.1, None, None,4
None,993.0, 657.0, None, None,2016-01-23 17:00:00,-7.0, None, None,4
None,993.0, 657.0, None, None,2016-01-23 18:00:00,-6.2, None, None,4
None,993.0, 657.0, None, None,2016-01-23 19:00:00,-3.1, None, None,4
None,993.0, 657.0, None, None,2016-01-23 20:00:00,-3.4, None, None,4
None,993.0, 657.0, None, None,2016-01-23 21:00:00,-2.2, None, None,4
None,993.0, 657.0, None, None,2016-01-23 22:00:00,-3.1, None, None,4
None,993.0, 657.0, None, None,2016-01-23 23:00:00,-3.2, None, None,4
None,994.0, 657.0, None, None,2016-01-24 00:00:00,-3.9, None, None,4
None,994.0, 658.0, None, None,2016-01-24 01:00:00,-4.5, None, None,4
None,995.0, 658.0, None, None,2016-01-24 02:00:00,-4.5, None, None,4
None,996.0, 660.0, None, None,2016-01-24 03:00:00,-4.5, None, None,4
None,1000.0, 661.0, None, None,2016-01-24 04:00:00,-4.5, None, None,4
None,1001.0, 661.0, None, None,2016-01-24 05:00:00,-4.6, None, None,4
None,1001.0, 662.0, None, None,2016-01-24 06:00:00,-5.0, None, None,4
None,1001.0, 662.0, None, None,2016-01-24 07:00:00,-5.0, None, None,4
None,1002.0, 663.0, None, None,2016-01-24 08:00:00,-5.1, None, None,4
None,1002.0, 663.0, None, None,2016-01-24 09:00:00,-5.0, None, None,4
None,1002.0, 663.0, None, None,2016-01-24 10:00:00,-5.2, None, None,4
None,1002.0, 663.0, None, None,2016-01-24 11:00:00,-5.1, None, None,4
None,1003.0, 663.0, None, None,2016-01-24 12:00:00,-5.2, None, None,4
None,1003.0, 663.0, None, None,2016-01-24 13:00:00,-5.2, None, None,4
None,1003.0, 664.0, None, None,2016-01-24 14:00:00,-5.1, None, None,4
None,1003.0, 664.0, None, None,2016-01-24 15:00:00,-5.1, None, None,4
None,1003.0, 664.0, 559.0, None,2016-01-24 16:00:00,-4.9, None, None,4
None,1003.0, 664.0, None, None,2016-01-24 17:00:00,-4.4, None, None,4
None,1003.0, 664.0, None, None,2016-01-24 18:00:00,-4.0, None, None,4
None,1003.0, 664.0, None, None,2016-01-24 19:00:00,-3.3, None, None,4
None,1003.0, 664.0, None, None,2016-01-24 20:00:00,-3.2, None, None,4
None,1003.0, 664.0, None, None,2016-01-24 21:00:00,-3.0, None, None,4
None,1003.0, 664.0, None, None,2016-01-24 22:00:00,-3.6, None, None,4
None,1003.0, 664.0, None, None,2016-01-24 23:00:00,-4.5, None, None,4
None,1003.0, 664.0, None, None,2016-01-25 00:00:00,-5.1, None, None,4
None,1003.0, 664.0, None, None,2016-01-25 01:00:00,-5.5, None, None,4
None,1003.0, 664.0, None, None,2016-01-25 02:00:00,-5.7, None, None,4
None,1003.0, 664.0, None, None,2016-01-25 03:00:00,-7.5, None, None,4
None,1004.0, 664.0, None, None,2016-01-25 04:00:00,-9.2, None, None,4
None,1004.0, 664.0, None, None,2016-01-25 05:00:00,-10.2, None, None,4
None,1004.0, 664.0, None, None,2016-01-25 06:00:00,-10.0, None, None,4
None,1004.0, 664.0, None, None,2016-01-25 07:00:00,-10.2, None, None,4
None,1004.0, 664.0, None, None,2016-01-25 08:00:00,-10.2, None, None,4
None,1004.0, 664.0, None, None,2016-01-25 09:00:00,-9.9, None, None,4
None,1004.0, 664.0, None, None,2016-01-25 10:00:00,-8.7, None, None,4
None,1004.0, 664.0, None, None,2016-01-25 11:00:00,-8.2, None, None,4
None,1004.0, 664.0, None, None,2016-01-25 12:00:00,-7.3, None, None,4
None,1004.0, 664.0, None, None,2016-01-25 13:00:00,-6.9, None, None,4
None,1004.0, 664.0, None, None,2016-01-25 14:00:00,-7.4, None, None,4
None,1004.0, 664.0, None, None,2016-01-25 15:00:00,-8.2, None, None,4
None,1004.0, 664.0, None, None,2016-01-25 16:00:00,-9.1, None, None,4
None,1004.0, 664.0, None, None,2016-01-25 17:00:00,-8.4, None, None,4
