AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
6.4, 0.0, 0.0, 1.8, 0.0,2020-04-15 00:00:00, 325.0, 7.5, 81.0,16
6.0, None, 0.0, 2.7, None,2020-04-15 00:15:00, 17.0, None, 82.0,16
5.9, None, 0.0, 3.9, None,2020-04-15 00:30:00, 22.0, None, 83.0,16
5.9, None, 0.0, 4.5, None,2020-04-15 00:45:00, 24.0, None, 83.0,16
5.0, 0.0, 0.0, 4.4, 0.0,2020-04-15 01:00:00, 356.0, 7.3, 88.0,16
4.4, None, 0.0, 3.8, None,2020-04-15 01:15:00, 353.0, None, 90.0,16
4.0, None, 0.0, 4.6, None,2020-04-15 01:30:00, 13.0, None, 93.0,16
4.1, None, 0.0, 5.9, None,2020-04-15 01:45:00, 27.0, None, 92.0,16
4.1, 1.0, 0.0, 6.1, 0.0,2020-04-15 02:00:00, 26.0, 7.3, 92.0,16
4.1, None, 0.0, 6.9, None,2020-04-15 02:15:00, 31.0, None, 92.0,16
4.0, None, 0.0, 6.9, None,2020-04-15 02:30:00, 35.0, None, 92.0,16
3.8, None, 0.0, 6.6, None,2020-04-15 02:45:00, 29.0, None, 93.0,16
3.7, 0.0, 0.0, 7.0, 0.0,2020-04-15 03:00:00, 29.0, 7.3, 93.0,16
3.6, None, 0.0, 6.6, None,2020-04-15 03:15:00, 30.0, None, 93.0,16
3.7, None, 0.0, 6.6, None,2020-04-15 03:30:00, 31.0, None, 92.0,16
3.8, None, 0.0, 6.9, None,2020-04-15 03:45:00, 34.0, None, 94.0,16
3.8, 0.0, 0.0, 7.2, 0.0,2020-04-15 04:00:00, 31.0, 7.0, 95.0,16
3.7, None, 0.0, 7.0, None,2020-04-15 04:15:00, 37.0, None, 97.0,16
3.8, None, 0.0, 8.3, None,2020-04-15 04:30:00, 32.0, None, 98.0,16
3.6, None, 0.0, 8.7, None,2020-04-15 04:45:00, 32.0, None, 98.0,16
3.7, 0.0, 0.0, 11.2, 0.0,2020-04-15 05:00:00, 37.0, 7.2, 99.0,16
3.8, None, 0.0, 10.6, None,2020-04-15 05:15:00, 36.0, None, 99.0,16
3.9, None, 0.0, 9.6, None,2020-04-15 05:30:00, 35.0, None, 99.0,16
3.9, None, 0.0, 10.1, None,2020-04-15 05:45:00, 34.0, None, 99.0,16
3.9, 0.0, 0.0, 9.2, 0.0,2020-04-15 06:00:00, 32.0, 6.8, 99.0,16
4.1, None, 0.0, 9.0, None,2020-04-15 06:15:00, 35.0, None, 99.0,16
4.3, None, 0.0, 9.0, None,2020-04-15 06:30:00, 35.0, None, 99.0,16
4.5, None, 0.0, 8.5, None,2020-04-15 06:45:00, 32.0, None, 99.0,16
4.9, 0.0, 0.0, 8.7, 0.0,2020-04-15 07:00:00, 37.0, 6.6, 99.0,16
