AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
7.3,0.0, 9.7, 0.0,2020-04-15 00:00:00, 247.0,83.0,16
6.5,0.0, 8.4, None,2020-04-15 00:15:00, 275.0,88.0,16
6.3,0.0, 5.0, None,2020-04-15 00:30:00, 275.0,88.0,16
6.2,0.0, 5.0, None,2020-04-15 00:45:00, 261.0,89.0,16
5.8,0.0, 5.4, 0.0,2020-04-15 01:00:00, 274.0,92.0,16
5.6,0.0, 6.0, None,2020-04-15 01:15:00, 282.0,92.0,16
5.3,0.0, 2.4, None,2020-04-15 01:30:00, 226.0,92.0,16
4.9,0.0, 2.3, None,2020-04-15 01:45:00, 220.0,94.0,16
4.8,0.0, 2.9, 0.002,2020-04-15 02:00:00, 269.0,96.0,16
4.8,0.0, 2.3, None,2020-04-15 02:15:00, 274.0,96.0,16
4.8,0.0, 3.5, None,2020-04-15 02:30:00, 295.0,97.0,16
4.8,0.0, 2.9, None,2020-04-15 02:45:00, 301.0,97.0,16
5.3,0.0, 5.2, 0.0,2020-04-15 03:00:00, 288.0,94.0,16
5.5,0.0, 2.0, None,2020-04-15 03:15:00, 353.0,94.0,16
5.7,0.0, 4.1, None,2020-04-15 03:30:00, 307.0,93.0,16
7.0,0.0, 6.1, None,2020-04-15 03:45:00, 341.0,81.0,16
8.5,0.0, 5.5, 0.005,2020-04-15 04:00:00, 333.0,75.0,16
8.8,0.0, 5.2, None,2020-04-15 04:15:00, 324.0,77.0,16
8.4,0.0, 4.8, None,2020-04-15 04:30:00, 329.0,80.0,16
8.1,0.0, 6.1, None,2020-04-15 04:45:00, 307.0,82.0,16
7.8,0.0, 4.0, 0.004,2020-04-15 05:00:00, 5.0,83.0,16
8.2,0.0, 5.5, None,2020-04-15 05:15:00, 343.0,81.0,16
8.2,0.0, 4.1, None,2020-04-15 05:30:00, 1.0,83.0,16
8.0,0.0, 4.9, None,2020-04-15 05:45:00, 344.0,85.0,16
8.3,0.0, 4.1, 0.001,2020-04-15 06:00:00, 17.0,84.0,16
8.2,0.0, 2.9, None,2020-04-15 06:15:00, 48.0,84.0,16
9.5,0.0, 3.9, None,2020-04-15 06:30:00, 28.0,79.0,16
10.3,0.0, 3.9, None,2020-04-15 06:45:00, 354.0,77.0,16
10.5,0.0, 4.5, 0.001,2020-04-15 07:00:00, 355.0,76.0,16
11.5,0.0, 3.8, None,2020-04-15 07:15:00, 31.0,73.0,16
11.8,0.0, 3.8, None,2020-04-15 07:30:00, 20.0,72.0,16
11.9,0.0, 4.1, None,2020-04-15 07:45:00, 352.0,71.0,16
12.6,0.0, 5.8, 0.0,2020-04-15 08:00:00, 29.0,69.0,16
12.7,0.0, 6.6, None,2020-04-15 08:15:00, 4.0,67.0,16
12.4,0.0, 6.0, None,2020-04-15 08:30:00, 3.0,72.0,16
11.7,0.0, 4.0, None,2020-04-15 08:45:00, 44.0,73.0,16
12.1,0.0, 5.5, 0.004,2020-04-15 09:00:00, 112.0,69.0,16
13.5,0.0, 9.8, None,2020-04-15 09:15:00, 48.0,63.0,16
14.0,0.0, 6.3, None,2020-04-15 09:30:00, 47.0,64.0,16
14.7,0.0, 7.3, None,2020-04-15 09:45:00, 63.0,59.0,16
14.6,0.0, 8.9, 0.002,2020-04-15 10:00:00, 68.0,54.0,16
14.7,0.0, 7.8, None,2020-04-15 10:15:00, 61.0,55.0,16
15.0,0.0, 7.0, None,2020-04-15 10:30:00, 53.0,48.0,16
