wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP
316.0, 86.0, 10.4,0.0, 4.1,12.9, 6.3,6.4, 312.0, 0.2, 1.6,85.0,2020-07-01 00:00:00,27,,,,,,
315.0, 89.0, 8.1,0.0, 4.3,13.9, 6.0,6.3, 294.0, 0.4, 2.0,85.0,2020-07-01 01:00:00,27,,,,,,
308.0, 85.0, 12.9,0.0, 4.1,14.6, 6.4,6.0, 316.0, 0.0, 2.0,86.0,2020-07-01 02:00:00,27,,,,,,
279.0, 85.0, 13.9,0.2, 4.0,6.2, 6.3,5.8, 315.0, 0.0, 2.0,88.0,2020-07-01 03:00:00,27,,,,,,
284.0, 86.0, 14.6,0.0, 3.8,9.1, 6.0,6.1, 308.0, 0.0, 2.0,85.0,2020-07-01 04:00:00,27,,,,,,
265.0, 88.0, 6.2,0.0, 4.0,8.8, 5.8,6.7, 279.0, 0.2, 2.2,81.0,2020-07-01 05:00:00,27,,,,,,
230.0, 85.0, 9.1,0.0, 3.8,6.2, 6.1,9.7, 284.0, 0.0, 2.2,69.0,2020-07-01 06:00:00,27,,,,,,
229.0, 81.0, 8.8,0.0, 3.7,14.7, 6.7,9.0, 265.0, 0.0, 2.2,72.0,2020-07-01 07:00:00,27,,,,,,
239.0, 69.0, 6.2,0.0, 4.3,11.6, 9.7,10.7, 230.0, 0.0, 2.2,67.0,2020-07-01 08:00:00,27,,,,,,
251.0, 72.0, 14.7,0.0, 4.2,11.4, 9.0,8.9, 229.0, 0.0, 2.2,74.0,2020-07-01 09:00:00,27,,,,,,
300.0, 67.0, 11.6,0.0, 4.8,10.0, 10.7,8.7, 239.0, 0.0, 2.2,78.0,2020-07-01 10:00:00,27,,,,,,
260.0, 74.0, 11.4,0.0, 4.5,9.2, 8.9,9.0, 251.0, 0.0, 1.8,73.0,2020-07-01 11:00:00,27,,,,,,
262.0, 78.0, 10.0,0.0, 5.1,10.3, 8.7,8.4, 300.0, 0.0, 1.6,79.0,2020-07-01 12:00:00,27,,,,,,
253.0, 73.0, 9.2,0.0, 4.4,9.8, 9.0,8.6, 260.0, 0.0, 1.6,73.0,2020-07-01 13:00:00,27,,,,,,
318.0, 79.0, 10.3,0.2, 5.0,7.3, 8.4,7.6, 262.0, 0.0, 1.4,81.0,2020-07-01 14:00:00,27,,,,,,
300.0, 73.0, 9.8,0.4, 4.0,10.1, 8.6,6.3, 253.0, 0.0, 1.4,83.0,2020-07-01 15:00:00,27,,,,,,
302.0, 81.0, 7.3,0.4, 4.6,8.3, 7.6,6.1, 318.0, 0.2, 1.6,89.0,2020-07-01 16:00:00,27,,,,,,
291.0, 83.0, 10.1,0.6, 3.6,11.0, 6.3,5.6, 300.0, 0.4, 2.0,86.0,2020-07-01 17:00:00,27,,,,,,
283.0, 89.0, 8.3,0.8, 4.4,10.5, 6.1,5.1, 302.0, 0.4, 1.8,88.0,2020-07-01 18:00:00,27,,,,,,
288.0, 86.0, 11.0,0.8, 3.4,10.8, 5.6,4.7, 291.0, 0.6, 2.4,88.0,2020-07-01 19:00:00,27,,,,,,
304.0, 88.0, 10.5,0.8, 3.3,11.6, 5.1,4.8, 283.0, 0.8, 3.2,89.0,2020-07-01 20:00:00,27,,,,,,
291.0, 88.0, 10.8,0.6, 2.9,10.2, 4.7,4.8, 288.0, 0.8, 4.0,91.0,2020-07-01 21:00:00,27,,,,,,
293.0, 89.0, 11.6,0.6, 3.1,13.3, 4.8,5.0, 304.0, 0.8, 4.8,90.0,2020-07-01 22:00:00,27,,,,,,
295.0, 91.0, 10.2,0.2, 3.5,13.4, 4.8,5.1, 291.0, 0.6, 5.4,90.0,2020-07-01 23:00:00,27,,,,,,
285.0, 90.0, 13.3,0.8, 3.5,14.5, 5.0,5.4, 293.0, 0.6, 5.8,91.0,2020-07-02 00:00:00,27,,,,,,
282.0, 90.0, 13.4,0.4, 3.6,13.4, 5.1,5.6, 295.0, 0.2, 5.6,92.0,2020-07-02 01:00:00,27,,,,,,
278.0, 91.0, 14.5,0.6, 4.1,14.9, 5.4,5.9, 285.0, 0.8, 6.4,91.0,2020-07-02 02:00:00,27,,,,,,
288.0, 92.0, 13.4,0.0, 4.4,11.8, 5.6,5.7, 282.0, 0.4, 6.8,91.0,2020-07-02 03:00:00,27,,,,,,
298.0, 91.0, 14.9,0.0, 4.5,12.7, 5.9,5.8, 278.0, 0.6, 7.4,88.0,2020-07-02 04:00:00,27,,,,,,
294.0, 91.0, 11.8,0.0, 4.3,10.3, 5.7,6.1, 288.0, 0.0, 7.2,85.0,2020-07-02 05:00:00,27,,,,,,
291.0, 88.0, 12.7,0.2, 4.0,16.8, 5.8,6.6, 298.0, 0.0, 7.2,78.0,2020-07-02 06:00:00,27,,,,,,
268.0, 85.0, 10.3,0.0, 3.8,15.1, 6.1,8.4, 294.0, 0.0, 7.2,73.0,2020-07-02 07:00:00,27,,,,,,
252.0, 78.0, 16.8,0.0, 3.0,13.0, 6.6,9.7, 291.0, 0.2, 7.4,68.0,2020-07-02 08:00:00,27,,,,,,
250.0, 73.0, 15.1,0.0, 3.8,13.0, 8.4,9.2, 268.0, 0.0, 7.4,66.0,2020-07-02 09:00:00,27,,,,,,
268.0, 68.0, 13.0,0.0, 4.1,17.5, 9.7,11.0, 252.0, 0.0, 7.4,59.0,2020-07-02 10:00:00,27,,,,,,
240.0, 66.0, 13.0,0.0, 3.2,18.8, 9.2,11.8, 250.0, 0.0, 7.4,53.0,2020-07-02 11:00:00,27,,,,,,
228.0, 59.0, 17.5,0.0, 3.3,17.3, 11.0,13.0, 268.0, 0.0, 7.4,48.0,2020-07-02 12:00:00,27,,,,,,
228.0, 53.0, 18.8,0.0, 2.5,16.7, 11.8,12.3, 240.0, 0.0, 7.4,51.0,2020-07-02 13:00:00,27,,,,,,
269.0, 48.0, 17.3,0.0, 2.3,17.3, 13.0,13.2, 228.0, 0.0, 7.4,48.0,2020-07-02 14:00:00,27,,,,,,
283.0, 51.0, 16.7,0.0, 2.5,13.0, 12.3,13.5, 228.0, 0.0, 7.4,49.0,2020-07-02 15:00:00,27,,,,,,
277.0, 48.0, 17.3,0.0, 2.4,11.9, 13.2,12.4, 269.0, 0.0, 7.2,50.0,2020-07-02 16:00:00,27,,,,,,
251.0, 49.0, 13.0,0.0, 3.0,7.4, 13.5,12.1, 283.0, 0.0, 6.8,50.0,2020-07-02 17:00:00,27,,,,,,
306.0, 50.0, 11.9,0.0, 2.3,8.2, 12.4,10.3, 277.0, 0.0, 6.4,57.0,2020-07-02 18:00:00,27,,,,,,
316.0, 50.0, 7.4,0.0, 2.0,7.6, 12.1,8.4, 251.0, 0.0, 5.8,58.0,2020-07-02 19:00:00,27,,,,,,
341.0, 57.0, 8.2,0.0, 2.2,10.0, 10.3,7.2, 306.0, 0.0, 5.0,67.0,2020-07-02 20:00:00,27,,,,,,
194.0, 58.0, 7.6,0.0, 0.6,3.0, 8.4,5.9, 316.0, 0.0, 4.2,77.0,2020-07-02 21:00:00,27,,,,,,
163.0, 67.0, 10.0,0.0, 1.5,3.0, 7.2,5.9, 341.0, 0.0, 3.4,76.0,2020-07-02 22:00:00,27,,,,,,
341.0, 77.0, 3.0,0.0, 2.2,3.3, 5.9,4.3, 194.0, 0.0, 2.8,84.0,2020-07-02 23:00:00,27,,,,,,
284.0, 76.0, 3.0,0.0, 2.0,2.9, 5.9,4.4, 163.0, 0.0, 2.2,87.0,2020-07-03 00:00:00,27,,,,,,
294.0, 84.0, 3.3,0.0, 1.8,2.4, 4.3,4.9, 341.0, 0.0, 2.0,85.0,2020-07-03 01:00:00,27,,,,,,
1.0, 87.0, 2.9,0.0, 2.4,0.0, 4.4,3.9, 284.0, 0.0, 1.2,93.0,2020-07-03 02:00:00,27,,,,,,
